行业,行业细分,公司,涨跌幅,市值
周期性消费,汽车和配件,岱美股份,-4.93,16468247000.0
工业,农用和重型工程机械,中国重汽,-1.06,16459620000.0
医疗保健,医药制造,亿利洁能,-3.18,16446263000.0
基础材料,金属与开采,黄河旋风,-2.17,16438997000.0
基础材料,化工,科顺股份,0.0,16369265000.0
医疗保健,医药制造,华北制药,-1.04,16367692000.0
周期性消费,零售,金开新能,-2.27,16352309000.0
基础材料,农业,利尔化学,5.68,16314188000.0
非周期性消费,农副加工食品,三全食品,-3.42,16313449000.0
通信服务,传媒,中南传媒,-1.64,16288613000.0
周期性消费,服饰加工,台华新材,-2.63,16262225000.0
公用事业,公共事业 - 独立发电商,中闽能源,-4.55,16262149000.0
科技,半导体,安集科技,0.81,16254427000.0
周期性消费,家具制造,索菲亚,-1.33,16248990000.0
工业,工业制品,金雷股份,-0.39,16245501000.0
科技,半导体,乐鑫科技,-3.8,16243910000.0
基础材料,钢铁和焦煤,山西焦化,-3.65,16219199000.0
科技,半导体,芯朋微,-0.35,16202029000.0
能源,石油与天然气,中油工程,-1.37,16190555000.0
基础材料,钢铁和焦煤,三钢闽光,-1.35,16180107000.0
周期性消费,服饰加工,朗姿股份,-4.36,16165002000.0
工业,工业分销,山煤国际,-2.17,16156253000.0
工业,工业制品,振华Ｂ股,-1.31,16125542000.0
工业,交通运输,唐山港,-1.09,16118093000.0
科技,硬件,华测导航,-1.63,16117875000.0
周期性消费,旅游和娱乐,凤凰光学,-2.2,16112547000.0
科技,半导体,华灿光电,1.25,16111449000.0
科技,半导体,宏微科技,-0.72,16106409000.0
基础材料,化工,东材科技,-0.94,16104144000.0
工业,工业制品,国光电气,-2.42,16085317000.0
医疗保健,医药制造,中新药业,6.35,16069552000.0
能源,石油与天然气,九丰能源,-5.17,16064148000.0
非周期性消费,农副加工食品,神农集团,0.55,16045097000.0
工业,建筑,隧道股份,-0.2,16034890000.0
基础材料,林业,晨鸣Ｂ,-0.28,16005742000.0
科技,软件,泛微网络,-1.29,16000350000.0
医疗保健,医疗器械,三诺生物,-1.04,15990473000.0
基础材料,钢铁和焦煤,本钢板Ｂ,-2.39,15974400000.0
周期性消费,零售,爱施德,-0.9,15973896000.0
工业,工业制品,运达股份,-1.55,15963943000.0
工业,工业制品,三维股份,1.25,15961622000.0
医疗保健,生物科技,艾力斯,-1.51,15915864000.0
基础材料,钢铁和焦煤,方大特钢,-1.34,15910214000.0
工业,工业制品,北方导航,-4.07,15902334000.0
非周期性消费,农副加工食品,苏垦农发,1.22,15901580000.0
科技,软件,电科数字,1.46,15891016000.0
医疗保健,医药制造,海正药业,2.94,15860152000.0
非周期性消费,农副加工食品,恒顺醋业,0.51,15856634000.0
科技,硬件,超图软件,5.58,15855195000.0
基础材料,金属与开采,*ST中孚,-0.49,15846691000.0
基础材料,建筑材料,四川双马,0.73,15826118000.0
医疗保健,医药制造,天茂集团,0.0,15810014000.0
周期性消费,服饰加工,中银绒业,-6.41,15798912000.0
医疗保健,医药制造,国邦医药,1.07,15792413000.0
科技,半导体,普冉股份,-0.1,15762751000.0
科技,软件,中科软,0.83,15759918000.0
医疗保健,医药制造,司太立,3.08,15749534000.0
工业,商业服务,怡亚通,-2.09,15739870000.0
医疗保健,医药制造,恩华药业,1.36,15727930000.0
工业,工业制品,机器人,0.4,15727169000.0
工业,建筑,金螳螂,-0.85,15680515000.0
科技,硬件,振芯科技,-1.33,15634015000.0
基础材料,化工,川恒股份,-3.78,15616494000.0
公用事业,公共事业 - 管制,涪陵电力,0.84,15609119000.0
医疗保健,医疗器械,蓝帆医疗,5.2,15599860000.0
工业,商业服务,广电计量,-2.57,15552319000.0
工业,工业制品,斯莱克,-1.02,15549856000.0
医疗保健,生物科技,泽璟制药,1.45,15544296000.0
科技,软件,东方通,3.22,15530240000.0
科技,硬件,中科三环,-1.04,15521837000.0
基础材料,化工,三美股份,4.29,15515796000.0
基础材料,金属与开采,广晟有色,0.43,15473405000.0
基础材料,金属与开采,国城矿业,-0.82,15423694000.0
工业,工业制品,开山股份,0.0,15411793000.0
医疗保健,医药制造,百洋医药,0.97,15406892000.0
科技,软件,威胜信息,2.53,15387846000.0
能源,其他能源,晋控煤业,-1.4,15364023000.0
基础材料,化工,江南化工,-1.2,15336715000.0
房地产,房地产,鲁商发展,2.58,15330835000.0
工业,交通运输,中储股份,2.5,15310615000.0
房地产,房地产,中南建设,-0.5,15268256000.0
基础材料,化工,共创草坪,-0.4,15229567000.0
医疗保健,生物科技,康华生物,0.81,15218223000.0
医疗保健,医药制造,微芯生物,1.5,15204176000.0
金融服务,信贷,江苏租赁,-0.2,15202050000.0
基础材料,农业,润丰股份,-2.92,15200927000.0
工业,工业制品,汉钟精机,-7.69,15180826000.0
基础材料,化工,晶瑞电材,-0.7,15142886000.0
工业,工业制品,禾望电气,-0.14,15139849000.0
科技,软件,网宿科技,-2.22,15123141000.0
医疗保健,医药制造,广誉远,3.73,15116651000.0
基础材料,钢铁和焦煤,久立特材,-0.39,15087861000.0
科技,硬件,光峰科技,2.36,15076126000.0
工业,农用和重型工程机械,杭叉集团,-0.46,15075288000.0
基础材料,金属与开采,贵研铂业,-0.71,15039106000.0
科技,软件,N新点,0.59,15026440000.0
基础材料,钢铁和焦煤,新兴铸管,-0.79,15005710000.0
工业,工业制品,联赢激光,-2.39,15002848000.0
工业,工业制品,远东股份,2.42,15002825000.0
医疗保健,医药制造,汇宇制药,2.66,14997091000.0
工业,工业制品,金辰股份,-2.54,14992181000.0
通信服务,传媒,中文传媒,-0.45,14987296000.0
工业,工业制品,华宏科技,4.93,14983936000.0
非周期性消费,农副加工食品,三只松鼠,-1.14,14977223000.0
周期性消费,家具制造,欧普照明,-0.75,14956576000.0
工业,垃圾处理,三峰环境,1.02,14952991000.0
科技,硬件,麦捷科技,1.42,14947051000.0
基础材料,林业,山鹰国际,-0.62,14910068000.0
周期性消费,汽车和配件,继峰股份,-0.59,14909373000.0
通信服务,传媒,江苏有线,-0.33,14902139000.0
医疗保健,医药制造,罗欣药业,-1.84,14872993000.0
工业,工业制品,N万祥,3.93,14816607000.0
医疗保健,医药制造,华邦健康,2.15,14808776000.0
工业,交通运输,深圳机场,0.0,14786076000.0
基础材料,化工,金城医药,4.77,14762572000.0
医疗保健,生物科技,奇正藏药,2.8,14758456000.0
房地产,房地产,*ST银亿,2.56,14752951000.0
工业,工业制品,应流股份,-1.28,14742823000.0
周期性消费,汽车和配件,电能股份,3.61,14737998000.0
工业,建筑,洛阳玻璃,7.33,14734317000.0
房地产,房地产,中国国贸,-0.75,14726347000.0
周期性消费,汽车和配件,新泉股份,-4.59,14723507000.0
科技,硬件,崇达技术,-1.65,14709788000.0
工业,工业分销,厦门国贸,-0.14,14696603000.0
基础材料,化工,泰和新材,1.27,14686525000.0
基础材料,化工,陕西黑猫,-1.93,14663739000.0
基础材料,化工,嘉化能源,-1.15,14655264000.0
工业,工业制品,中国电研,1.27,14651178000.0
科技,半导体,神工股份,-2.41,14641517000.0
科技,软件,梦网科技,2.6,14601132000.0
科技,硬件,国盾量子,1.5,14589634000.0
科技,硬件,星网锐捷,-3.55,14587062000.0
通信服务,交互式媒体,人民网,-0.75,14583990000.0
工业,工业制品,通裕重工,-3.11,14573969000.0
金融服务,资本市场,锦龙股份,-0.06,14568970000.0
医疗保健,医药制造,信邦制药,3.87,14530864000.0
金融服务,资本市场,大智慧,-0.69,14522477000.0
科技,硬件,联创光电,1.89,14516413000.0
工业,工业制品,壹石通,0.25,14495690000.0
工业,工业制品,宁波韵升,0.97,14481278000.0
工业,商业服务,青鸟消防,-0.5,14475821000.0
基础材料,建筑材料,上峰水泥,1.71,14474164000.0
工业,工业制品,新雷能,1.54,14463654000.0
基础材料,金属与开采,金田铜业,-0.41,14450354000.0
科技,软件,指南针,-0.31,14391136000.0
通信服务,交互式媒体,游族网络,-3.95,14374926000.0
医疗保健,医药制造,珍宝岛,0.07,14374548000.0
工业,工业制品,安靠智电,16.41,14371898000.0
周期性消费,汽车和配件,N巨一,9.99,14332028000.0
房地产,房地产,大悦城,-0.59,14316668000.0
医疗保健,生物科技,博瑞医药,-2.61,14295744000.0
工业,企业集团,新潮能源,-1.89,14279746000.0
工业,工业制品,英维克,-1.23,14264980000.0
工业,建筑,中新集团,-0.1,14225120000.0
通信服务,传媒,新媒股份,-4.47,14215233000.0
科技,硬件,新益昌,0.41,14193358000.0
周期性消费,包装和容器,紫江企业,0.88,14186078000.0
基础材料,金属与开采,兴业矿业,0.51,14184178000.0
工业,工业制品,金盘科技,0.0,14157609000.0
工业,工业制品,震裕科技,-1.57,14142491000.0
基础材料,金属与开采,华峰铝业,-1.2,14138896000.0
工业,工业制品,机电Ｂ股,-0.07,14128467000.0
科技,半导体,上海新阳,0.63,14105362000.0
工业,工业制品,派克新材,0.26,14081497000.0
房地产,房地产,苏宁环球,1.08,14080321000.0
基础材料,化工,万盛股份,0.1,14064395000.0
工业,工业制品,海天精工,-0.34,14042363000.0
医疗保健,医疗器械,可孚医疗,1.22,14012905000.0
金融服务,多元化金融服务,华鑫股份,-0.23,13929608000.0
周期性消费,家具制造,东鹏控股,-1.09,13921106000.0
工业,工业制品,海洋王,0.28,13779724000.0
非周期性消费,农副加工食品,荃银高科,0.49,13913503000.0
工业,建筑,粤高速Ｂ,0.0,13898259000.0
通信服务,传媒,华数传媒,-0.8,13896796000.0
基础材料,农业,江山股份,-0.54,13887838000.0
周期性消费,汽车和配件,东风汽车,-1.42,13880312000.0
科技,硬件,德赛电池,0.83,13873610000.0
工业,垃圾处理,中国天楹,0.0,13855583000.0
医疗保健,医疗机构和服务,创业慧康,-0.77,13841030000.0
科技,软件,佳都科技,0.0,13802121000.0
科技,软件,万达信息,-1.27,13801202000.0
基础材料,林业,博汇纸业,-1.34,13795717000.0
基础材料,化工,赛伍技术,-4.1,13788027000.0
基础材料,金属与开采,云海金属,0.76,13768912000.0
周期性消费,家具制造,海信家电,-1.16,13759008000.0
医疗保健,医疗诊断和研究,兰卫医学,19.99,13755514000.0
非周期性消费,农副加工食品,亚钾国际,-0.11,13730428000.0
科技,软件,宏力达,1.67,13727834000.0
基础材料,金属与开采,金石资源,-1.6,13689737000.0
基础材料,钢铁和焦煤,玉龙股份,-0.12,13674061000.0
周期性消费,汽车和配件,富奥B,-3.15,13673160000.0
科技,硬件,上能电气,-1.88,13671393000.0
基础材料,钢铁和焦煤,柳钢股份,-0.93,13659400000.0
周期性消费,服饰加工,比音勒芬,-1.82,13657707000.0
工业,工业制品,高测股份,5.04,13641232000.0
基础材料,钢铁和焦煤,友发集团,0.21,13626920000.0
房地产,房地产,华夏幸福,-0.86,13619521000.0
非周期性消费,农副加工食品,南侨食品,-0.15,13595943000.0
房地产,房地产,招商积余,-1.52,13578302000.0
周期性消费,家具制造,四川长虹,0.68,13571601000.0
基础材料,化工,洁美科技,0.39,13567542000.0
科技,软件,绿盟科技,3.27,13567064000.0
公用事业,公共事业 - 管制,重庆燃气,-1.26,13544949000.0
基础材料,化工,金晶科技,-0.63,13459118000.0
工业,工业制品,瑞可达,0.47,13457288000.0
工业,垃圾处理,上海环境,1.01,13450757000.0
房地产,房地产,格力地产,2.69,13420180000.0
周期性消费,汽车和配件,爱柯迪,-1.51,13416447000.0
工业,工业制品,博实股份,2.81,13404447000.0
基础材料,金属与开采,恒邦股份,-0.34,13397445000.0
科技,软件,宇信科技,-2.06,13393790000.0
工业,工业制品,海目星,2.17,13388455000.0
医疗保健,医疗产品分销,一致Ｂ,0.42,13380372000.0
工业,工业制品,兆威机电,4.67,13370611000.0
基础材料,化工,普利特,1.54,13365343000.0
工业,垃圾处理,英科再生,2.71,13354667000.0
基础材料,钢铁和焦煤,酒钢宏兴,-1.84,13340951000.0
基础材料,农业,云图控股,-1.43,13332644000.0
基础材料,化工,新疆天业,-0.88,13326518000.0
工业,交通运输,广深铁路,0.97,13322613000.0
科技,硬件,奥士康,4.32,13307552000.0
医疗保健,医疗机构和服务,漱玉平民,-8.26,13298775000.0
工业,商业服务,美亚柏科,0.74,13261132000.0
工业,交通运输,海峡股份,-0.34,13239975000.0
基础材料,化工,金宏气体,-1.27,13231771000.0
科技,半导体,有研新材,3.54,13203224000.0
医疗保健,生物科技,欧林生物,0.43,13191808000.0
基础材料,林业,岳阳林纸,-1.34,13191495000.0
通信服务,交互式媒体,视觉中国,-0.63,13172042000.0
科技,硬件,数码视讯,-5.04,13167414000.0
科技,半导体,易成新能,-1.95,13164356000.0
基础材料,化工,金能科技,-1.86,13158359000.0
周期性消费,汽车和配件,奥特佳,-2.44,13133264000.0
工业,交通运输,天宜上佳,1.39,13130834000.0
基础材料,金属与开采,新疆众和,1.85,13099427000.0
医疗保健,医疗器械,楚天科技,-0.13,13058521000.0
工业,商业服务,外高Ｂ股,0.24,13031539000.0
基础材料,化工,阳煤化工,2.64,13022677000.0
医疗保健,医疗器械,中红医疗,0.68,12993629000.0
工业,工业制品,精功科技,-4.2,12962145000.0
周期性消费,包装和容器,力合科创,2.45,12939640000.0
科技,软件,金证股份,1.47,12939359000.0
基础材料,化工,东诚药业,-1.28,12917851000.0
非周期性消费,农副加工食品,新乳业,-1.2,12913574000.0
基础材料,钢铁和焦煤,图南股份,2.69,12896377000.0
医疗保健,医药制造,西藏药业,5.95,12872058000.0
周期性消费,餐饮,广州酒家,-1.42,12868728000.0
科技,硬件,天孚通信,-6.87,12856502000.0
基础材料,化工,建龙微纳,1.7,12822963000.0
公用事业,公共事业 - 管制,中山公用,-3.44,12817738000.0
周期性消费,汽车和配件,宁波华翔,-4.02,12796790000.0
基础材料,金属与开采,立中集团,1.65,12795073000.0
科技,软件,税友股份,1.14,12778555000.0
工业,交通运输,北部湾港,-0.13,12773457000.0
科技,软件,捷成股份,-4.8,12771805000.0
科技,硬件,四方光电,-4.52,12768755000.0
金融服务,资产管理,浙江东方,0.45,12744018000.0
医疗保健,医药制造,红日药业,2.15,12736333000.0
医疗保健,医疗器械,开立医疗,0.76,12712578000.0
科技,软件,二三四五,-2.21,12708144000.0
房地产,房地产,滨江集团,0.49,12694616000.0
医疗保健,医疗器械,万东医疗,-2.21,12692414000.0
医疗保健,医药制造,海翔药业,0.38,12674541000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,-0.38,12673064000.0
科技,软件,东软集团,-0.77,12661280000.0
工业,交通运输,申通快递,-2.71,12658974000.0
周期性消费,包装和容器,集友股份,-0.91,12658069000.0
周期性消费,汽车和配件,英利汽车,-3.37,12652615000.0
工业,航空航天和国防,江航装备,-2.04,12633499000.0
基础材料,金属与开采,湖南黄金,0.19,12621447000.0
医疗保健,医疗器械,亚辉龙,8.62,12613202000.0
科技,硬件,冠捷科技,-3.15,12546902000.0
房地产,房地产,阳光城,-1.95,12544687000.0
医疗保健,医药制造,华润双鹤,2.21,12539293000.0
科技,半导体,苏州固锝,-2.43,12536839000.0
基础材料,化工,皖维高新,-1.95,12519182000.0
科技,硬件,东方中科,-1.54,12519079000.0
科技,半导体,泰晶科技,0.48,12496159000.0
基础材料,钢铁和焦煤,沙钢股份,1.22,12493270000.0
非周期性消费,农副加工食品,丸美股份,-1.09,12488211000.0
基础材料,金属与开采,金诚信,0.48,12474985000.0
基础材料,化工,鹏欣资源,0.17,12469461000.0
周期性消费,汽车和配件,精进电动,-1.79,12452941000.0
医疗保健,生物科技,奥翔药业,-4.38,12452393000.0
金融服务,资产管理,陕国投Ａ,-0.32,12447000000.0
医疗保健,生物科技,科前生物,0.49,12405034000.0
医疗保健,医药制造,仁和药业,1.5,12375938000.0
科技,硬件,东旭B,-2.23,12366980000.0
非周期性消费,农副加工食品,盐津铺子,-0.16,12363036000.0
房地产,房地产,首开股份,0.0,12356118000.0
周期性消费,服饰加工,三房巷,0.0,12352482000.0
科技,半导体,力芯微,-3.11,12340894000.0
周期性消费,零售,壹网壹创,-1.42,12333156000.0
工业,工业制品,中毅达B,-3.34,12290529000.0
工业,交通运输,天铁股份,-0.24,12290104000.0
周期性消费,汽车和配件,天润工业,-3.93,12288821000.0
周期性消费,家具制造,天际股份,-1.74,12285970000.0
周期性消费,汽车和配件,沧州明珠,-1.49,12250175000.0
工业,工业制品,中瓷电子,0.05,12238238000.0
科技,硬件,聚光科技,-0.18,12236959000.0
非周期性消费,酒精饮料,伊力特,-2.44,12228730000.0
科技,硬件,鸿利智汇,-6.39,12228541000.0
周期性消费,汽车和配件,万丰奥威,-0.53,12204849000.0
科技,硬件,大立科技,-1.22,12200115000.0
基础材料,钢铁和焦煤,甬金股份,0.0,12171414000.0
工业,航空航天和国防,爱乐达,0.14,12171242000.0
基础材料,化工,N隆华,15.71,12165279000.0
基础材料,化工,奥克股份,-1.52,12133576000.0
工业,工业制品,平高电气,5.93,12102950000.0
周期性消费,汽车和配件,文灿股份,-1.55,12072231000.0
工业,工业制品,中熔电气,1.82,12071249000.0
公用事业,公共事业 - 管制,万邦达,-3.75,12066664000.0
基础材料,化工,神马股份,-0.85,12054956000.0
基础材料,建筑材料,塔牌集团,-0.2,12042073000.0
工业,工业制品,东威科技,-4.16,12038056000.0
科技,硬件,飞荣达,-0.17,12031160000.0
工业,工业制品,聚灿光电,3.28,12030899000.0
医疗保健,医药制造,仙琚制药,-0.49,12029308000.0
医疗保健,生物科技,特宝生物,-0.23,12026415000.0
医疗保健,医疗产品分销,中国医药,0.9,12020377000.0
工业,商业服务,科锐国际,-0.87,12008187000.0
非周期性消费,农副加工食品,立华股份,0.27,11995494000.0
公用事业,公共事业 - 管制,哈投股份,-0.69,11983942000.0
科技,软件,优刻得,1.71,11981508000.0
能源,其他能源,盘江股份,-2.03,11966382000.0
工业,商业服务,东风股份,-0.13,11948024000.0
基础材料,化工,际华集团,-1.44,11946022000.0
科技,半导体,N灿勤,-2.2,11927830000.0
科技,硬件,维信诺,-1.38,11917050000.0
周期性消费,服饰加工,华懋科技,0.26,11909621000.0
通信服务,传媒,山东出版,0.0,11895475000.0
医疗保健,生物科技,百奥泰,2.38,11878669000.0
基础材料,化工,吉林化纤,-4.09,11877658000.0
工业,工业制品,中际联合,-3.63,11876177000.0
基础材料,化工,鲁阳节能,-2.85,11864146000.0
工业,工业制品,杰克股份,-1.43,11860237000.0
科技,软件,航天宏图,0.29,11844758000.0
周期性消费,服饰加工,九鼎新材,0.08,11828884000.0
基础材料,化工,瑞丰新材,0.48,11812125000.0
科技,硬件,东信Ｂ股,-0.52,11809527000.0
医疗保健,生物科技,三生国健,2.39,11792998000.0
工业,工业制品,科力远,-0.14,11788367000.0
公用事业,公共事业 - 管制,宝新能源,0.56,11771471000.0
非周期性消费,农副加工食品,龙大肉食,-1.26,11746685000.0
非周期性消费,农副加工食品,天邦股份,0.31,11734135000.0
科技,软件,诚迈科技,0.83,11730883000.0
金融服务,银行,紫金银行,-0.62,11714942000.0
房地产,房地产,世茂股份,-0.32,11703645000.0
基础材料,农业,华锦股份,-3.52,11697711000.0
科技,软件,东方国信,-3.32,11665293000.0
房地产,房地产,中体产业,-1.05,11649372000.0
工业,交通运输,盐田港,0.0,11628338000.0
基础材料,金属与开采,安泰科技,10.04,11617601000.0
周期性消费,服饰加工,罗莱生活,-3.0,11613412000.0
基础材料,钢铁和焦煤,广大特材,-5.07,11605285000.0
房地产,房地产,金桥Ｂ股,0.34,11595702000.0
科技,硬件,宇瞳光学,-0.39,11588262000.0
工业,工业制品,利君股份,-2.62,11573498000.0
科技,半导体,楚天龙,-3.26,11572554000.0
工业,建筑,永福股份,1.63,11570596000.0
医疗保健,生物科技,易瑞生物,5.48,11569046000.0
医疗保健,医疗器械,拱东医疗,-0.3,11546043000.0
工业,工业制品,科瑞技术,-1.17,11543120000.0
非周期性消费,农副加工食品,双塔食品,-0.75,11513697000.0
科技,硬件,深康佳Ｂ,-0.8,11499472000.0
通信服务,交互式媒体,掌趣科技,-3.5,11496569000.0
科技,软件,神州信息,0.43,11492403000.0
基础材料,化工,海利得,7.13,11491083000.0
工业,工业制品,南都电源,-1.76,11459268000.0
工业,工业制品,天能重工,0.14,11452952000.0
科技,软件,中孚信息,5.01,11438205000.0
基础材料,农业,华昌化工,0.5,11437858000.0
工业,工业制品,起帆电缆,-1.7,11431239000.0
科技,硬件,海兰信,-5.64,11415551000.0
周期性消费,服饰加工,常山北明,0.28,11414192000.0
通信服务,传媒,华策影视,-1.48,11406441000.0
工业,交通运输,天津港,0.25,11402364000.0
工业,交通运输,华夏航空,0.36,11392608000.0
工业,工业制品,科德数控,2.33,11392212000.0
工业,商业服务,国检集团,-0.53,11385643000.0
科技,半导体,芯海科技,7.13,11373104000.0
基础材料,化工,凯立新材,1.97,11372756000.0
通信服务,通信,鹏博士,-0.74,11371783000.0
科技,硬件,世运电路,-9.71,11370409000.0
周期性消费,旅游和娱乐,久祺股份,0.92,11360616000.0
房地产,房地产,华发股份,0.0,11348167000.0
科技,硬件,生益电子,-0.87,11321254000.0
工业,工业制品,天壕环境,-2.44,11318503000.0
公用事业,公共事业 - 管制,新天然气,-2.62,11315310000.0
房地产,房地产,南京高科,-0.44,11259996000.0
科技,软件,神州泰岳,0.52,11258991000.0
周期性消费,家具制造,喜临门,3.26,11245335000.0
科技,软件,数据港,-0.97,11238911000.0
医疗保健,医药制造,中牧股份,-0.54,11232799000.0
能源,其他能源,昊华能源,-4.55,11215368000.0
公用事业,公共事业 - 管制,贵州燃气,-0.81,11199602000.0
工业,农用和重型工程机械,柳工,-1.05,11182013000.0
周期性消费,汽车和配件,阿尔特,-0.87,11160712000.0
非周期性消费,软饮料,承德露露,-0.87,11130723000.0
科技,软件,远光软件,10.04,11125369000.0
基础材料,钢铁和焦煤,开滦股份,-1.69,11099010000.0
通信服务,通信,新国脉,-3.01,11043388000.0
科技,硬件,永新光学,-3.43,11041806000.0
科技,硬件,安洁科技,-1.04,11010135000.0
工业,工业分销,东方集团,0.0,10995145000.0
工业,工业制品,克来机电,9.99,10984925000.0
科技,硬件,海能达,-0.66,10982561000.0
基础材料,化工,氯碱Ｂ股,-2.3,10968436000.0
非周期性消费,酒精饮料,金种子酒,-1.77,10958783000.0
能源,其他能源,新集能源,-2.53,10957991000.0
通信服务,交互式媒体,恺英网络,-2.48,10936750000.0
医疗保健,医药制造,C拓新,-8.58,10926113000.0
基础材料,金属与开采,中色股份,-0.72,10910356000.0
工业,工业制品,沃尔核材,4.06,10895612000.0
科技,软件,联络互动,-0.98,10887276000.0
医疗保健,生物科技,中源协和,0.95,10884449000.0
通信服务,传媒,歌华有线,-1.27,10869413000.0
工业,建筑,奥赛康,0.0,10868885000.0
医疗保健,医疗器械,盈康生命,1.01,10859044000.0
医疗保健,生物科技,华恒生物,1.02,10856262000.0
能源,其他能源,兰花科创,-1.44,10854206000.0
医疗保健,医药制造,康恩贝,0.96,10846304000.0
医疗保健,医药制造,中恒集团,1.62,10841884000.0
金融服务,资本市场,瑞达期货,-0.17,10841381000.0
工业,工业制品,科大智能,3.77,10825576000.0
周期性消费,汽车和配件,隆鑫通用,-1.87,10821353000.0
医疗保健,医药制造,马应龙,3.91,10817339000.0
基础材料,化工,长鸿高科,-1.18,10810975000.0
工业,航空航天和国防,科思科技,-0.02,10805188000.0
科技,半导体,江丰电子,2.9,10795950000.0
工业,建筑,东莞控股,-0.19,10790186000.0
工业,工业制品,隆华科技,-3.9,10788923000.0
科技,硬件,漫步者,-0.98,10784791000.0
工业,交通运输,中远海特,0.2,10776187000.0
非周期性消费,农副加工食品,益生股份,-0.73,10773254000.0
周期性消费,汽车和配件,恒帅股份,-3.63,10759118000.0
公用事业,公共事业 - 管制,华银电力,0.5,10757933000.0
公用事业,公共事业 - 管制,苏文电能,0.08,10757881000.0
工业,交通运输,*ST飞马,2.31,10756219000.0
工业,商业服务,保力新,3.13,10755862000.0
工业,工业制品,合兴股份,-4.31,10705877000.0
工业,工业制品,中科微至,3.84,10701161000.0
科技,硬件,金安国纪,-0.2,10694517000.0
周期性消费,汽车和配件,沪光股份,-9.61,10689626000.0
工业,企业集团,亚泰集团,-0.91,10688729000.0
基础材料,钢铁和焦煤,中船科技,1.62,10676528000.0
工业,工业制品,海容冷链,2.0,10661105000.0
基础材料,化工,海南发展,-0.3,10624074000.0
科技,硬件,光弘科技,1.22,10617970000.0
医疗保健,医药制造,双鹭药业,10.03,10593127000.0
周期性消费,汽车和配件,海马汽车,2.47,10592867000.0
金融服务,资产管理,爱建集团,0.93,10591027000.0
工业,工业制品,宝通科技,-10.37,10581778000.0
工业,工业制品,东尼电子,-0.63,10576585000.0
工业,交通运输,*ST德新,-4.46,10574237000.0
医疗保健,医药制造,瑞普生物,-0.39,10572127000.0
非周期性消费,零售 - 防守型,农产品,0.0,10572114000.0
周期性消费,包装和容器,宝钢包装,0.11,10557837000.0
周期性消费,汽车和配件,保隆科技,0.95,10545713000.0
金融服务,银行,无锡银行,-0.18,10537077000.0
基础材料,农业,辉隆股份,1.92,10508032000.0
科技,硬件,南亚新材,0.82,10506672000.0
周期性消费,汽车和配件,江铃Ｂ,-1.23,10505435000.0
基础材料,化工,未名医药,10.0,10493834000.0
科技,硬件,上海瀚讯,-1.57,10493740000.0
科技,硬件,大富科技,-0.35,10475283000.0
周期性消费,汽车和配件,三角轮胎,0.23,10472109000.0
工业,工业制品,长城科技,2.28,10465777000.0
工业,建筑,龙元建设,1.47,10448048000.0
医疗保健,生物科技,诺泰生物,2.62,10442406000.0
金融服务,银行,张家港行,-0.17,10431980000.0
非周期性消费,酒精饮料,古越龙山,0.35,10428086000.0
非周期性消费,教育,拓维信息,2.33,10420671000.0
基础材料,金属与开采,怡球资源,-1.46,10413163000.0
房地产,房地产,海德股份,2.59,10412634000.0
基础材料,化工,闰土股份,-0.33,10412025000.0
周期性消费,汽车和配件,成飞集成,-0.44,10400365000.0
基础材料,农业,远大控股,-1.15,10399073000.0
基础材料,化工,铂科新材,-2.58,10397882000.0
科技,半导体,华微电子,2.08,10390603000.0
工业,建筑,冰轮环境,3.16,10380041000.0
工业,工业制品,聚隆科技,1.93,10365011000.0
能源,石油与天然气,厚普股份,-5.1,10362951000.0
基础材料,化工,合力泰,-1.19,10346502000.0
通信服务,交互式媒体,顺网科技,-3.83,10302953000.0
基础材料,化工,华特气体,-3.14,10298233000.0
基础材料,钢铁和焦煤,东方铁塔,2.46,10287250000.0
医疗保健,医疗器械,新华医疗,9.99,10259361000.0
工业,交通运输,德邦股份,-0.6,10259306000.0
科技,软件,北信源,0.57,10250258000.0
基础材料,化工,晨光新材,2.72,10232937000.0
工业,建筑,皖通高速,-0.89,10218042000.0
科技,软件,神州数码,0.19,10213090000.0
周期性消费,家具制造,浙江美大,-1.62,10207336000.0
周期性消费,汽车和配件,华达科技,7.57,10201374000.0
周期性消费,汽车和配件,银轮股份,0.38,10195491000.0
基础材料,化工,飞凯材料,-0.05,10172270000.0
周期性消费,家具制造,小熊电器,-0.06,10147407000.0
基础材料,化工,斯迪克,0.0,10136900000.0
科技,硬件,洲明科技,-0.43,10132882000.0
医疗保健,医疗器械,天智航,3.36,10103495000.0
工业,工业制品,日发精机,-2.0,10088583000.0
工业,农用和重型工程机械,建设机械,0.97,10076058000.0
基础材料,钢铁和焦煤,韶钢松山,-0.71,10065452000.0
科技,软件,华宇软件,-2.26,10048147000.0
工业,工业制品,三利谱,-1.98,10047214000.0
科技,硬件,中航电测,2.88,10047098000.0
工业,工业制品,盾安环境,-1.89,10043027000.0
工业,建筑,中钢国际,-2.5,10034806000.0
工业,工业制品,贤丰控股,9.97,10027321000.0
能源,石油与天然气,佛燃能源,-1.6,10018583000.0
科技,半导体,拓日新能,-2.49,10017214000.0
医疗保健,生物科技,之江生物,0.68,10013564000.0
工业,工业制品,新莱应材,-1.29,10000925000.0
周期性消费,服饰加工,爱慕股份,0.61,9995597000.0
