行业,行业细分,公司,涨跌幅,市值
基础材料,钢铁和焦煤,玉龙股份,0.5,15441.27
基础材料,钢铁和焦煤,久立特材,-3.09,16123.32
金融服务,信贷,江苏租赁,0.97,15470.84
金融服务,银行,重庆银行,2.74,14690.01
能源,其他能源,上海能源,-3.44,15950.39
周期性消费,汽车和配件,新泉股份,2.2,15486.46
基础材料,钢铁和焦煤,三钢闽光,0.63,15248.8
科技,半导体,爱康科技,0.87,15409.59
科技,硬件,信维通信,3.33,15355.31
公用事业,公共事业 - 独立发电商,中闽能源,0.25,15509.42
基础材料,化工,南玻Ｂ,2.37,15337.23
非周期性消费,农副加工食品,中顺洁柔,0.76,15570.47
公用事业,公共事业 - 管制,兴蓉环境,0.58,15140.13
工业,工业制品,海目星,-2.4,15130.0
非周期性消费,酒精饮料,张裕Ｂ,0.24,15299.7
科技,半导体,捷捷微电,4.04,14696.49
科技,硬件,兴森科技,0.29,14968.58
公用事业,公共事业 - 独立发电商,晶科科技,-0.19,15282.09
工业,工业制品,赢合科技,0.55,15530.45
房地产,房地产开发及服务,金科股份,5.86,15324.98
工业,工业制品,盈峰环境,0.41,14975.44
工业,农用和重型工程机械,中国重汽,3.82,15308.55
工业,工业制品,震安科技,4.64,14304.7
周期性消费,汽车和配件,Beijing Jingwei Hirain Technologies Co Inc,-1.19,14362.8
科技,半导体,安集科技,0.96,15142.43
医疗保健,生物科技,安科生物,0.65,15024.73
周期性消费,汽车和配件,中国汽研,1.25,15121.13
科技,半导体,太极实业,1.12,15080.32
非周期性消费,农副加工食品,傲农生物,1.3,15180.39
医疗保健,医疗器械,南微医学,0.37,15110.76
医疗保健,医药制造,金达威,-0.77,14807.9
房地产,房地产开发及服务,西藏城投,1.04,14680.12
周期性消费,非生活必需品零售商,周大生,0.88,15071.1
医疗保健,医疗器械,大博医疗,1.81,14896.06
金融服务,资本市场,大智慧,9.97,12521.28
工业,航空航天和国防,内蒙一机,1.5,14673.61
科技,半导体,有研新材,1.72,14721.56
基础材料,化工,江苏索普,-0.16,14819.93
工业,商业服务,富瀚微,7.43,13563.25
工业,交通运输,广深铁路,2.19,14166.53
科技,硬件,联创电子,1.59,14964.64
工业,交通运输,北部湾港,-0.24,14804.1
基础材料,化工,联化科技,-1.28,14818.1
工业,工业制品,振华Ｂ股,2.06,14407.9
工业,工业制品,科士达,0.35,14864.01
医疗保健,医药制造,中新药业,0.34,15010.47
科技,软件,拉卡拉,4.63,14768.37
工业,垃圾处理,高能环境,-4.59,14848.0
基础材料,建筑材料,上峰水泥,3.19,14822.83
周期性消费,汽车和配件,文灿股份,-2.87,15257.16
周期性消费,汽车和配件,航天机电,1.18,14328.18
非周期性消费,农副加工食品,农发种业,-2.84,14793.66
基础材料,钢铁和焦煤,东方铁塔,-1.0,14742.14
医疗保健,医药制造,派林生物,2.81,14351.56
医疗保健,医药制造,拓新药业,1.56,14576.94
能源,其他能源,新集能源,-1.56,14662.47
工业,工业制品,铂力特,0.55,14792.88
周期性消费,包装和容器,劲嘉股份,-1.38,14708.88
科技,硬件,同方股份,2.34,14506.79
非周期性消费,农副加工食品,千禾味业,0.88,13994.66
科技,硬件,Shenzhen KTC Technology Co Ltd,2.17,14540.67
周期性消费,非生活必需品零售商,孩子王,1.35,14263.68
房地产,房地产开发及服务,海德股份,-0.63,14576.93
房地产,房地产开发及服务,中天金融,8.29,14290.72
周期性消费,汽车和配件,庞大集团,1.42,14215.84
科技,硬件,胜宏科技,1.74,14293.52
医疗保健,医药制造,广誉远,0.41,14686.19
通信服务,传媒,华数传媒,0.38,14156.4
基础材料,化工,际华集团,4.08,13921.47
工业,交通运输,*ST德新,-2.7,15038.67
基础材料,化工,道氏技术,3.61,13982.74
周期性消费,汽车和配件,钧达股份,-5.78,14577.0
科技,软件,千方科技,1.32,14053.98
非周期性消费,农副加工食品,立高食品,-1.17,13918.06
非周期性消费,酒精饮料,伊力特,-2.53,14526.7
基础材料,化工,皖维高新,-1.56,14386.43
工业,工业制品,海力风电,-1.7,14717.4
房地产,房地产开发及服务,华发股份,4.1,14481.38
能源,其他能源,ST大有,-2.58,14320.97
科技,硬件,锐科激光,1.93,14375.7
工业,交通运输,外服控股,1.44,14042.28
工业,商业服务,青鸟消防,-0.48,14098.52
医疗保健,医疗器械,心脉医疗,5.08,13699.6
医疗保健,医疗器械,惠泰医疗,4.29,13799.36
基础材料,化工,江南化工,-0.18,14012.8
工业,工业制品,新雷能,0.79,14217.45
周期性消费,服饰加工,比音勒芬,0.36,14261.97
房地产,房地产开发及服务,中国国贸,1.65,14142.25
科技,软件,中科星图,1.23,14113.0
工业,工业制品,宏华数科,-1.72,14288.0
工业,工业制品,开山股份,-1.7,14129.49
基础材料,化工,普利特,4.11,13568.15
工业,建筑,中新集团,-0.21,13999.63
工业,商业服务,渤海租赁,5.02,13049.34
周期性消费,服饰加工,三房巷,-2.14,14533.35
金融服务,银行,瑞丰银行,10.05,12271.06
科技,硬件,拓邦股份,0.89,13675.92
能源,石油与天然气,东华能源,-1.38,13736.36
科技,半导体,富满微,4.12,14141.21
周期性消费,汽车和配件,大洋电机,-1.16,14122.22
工业,商业服务,外高Ｂ股,2.15,13684.15
周期性消费,汽车和配件,爱柯迪,-0.61,13120.52
金融服务,资本市场,锦龙股份,4.03,13117.44
通信服务,传媒,天下秀,1.17,13991.97
通信服务,传媒,山东出版,2.27,13627.46
科技,软件,润和软件,0.23,13913.3
基础材料,化工,华软科技,-0.27,13417.33
基础材料,金属与开采,云海金属,-1.32,12786.24
基础材料,化工,陕西黑猫,1.93,12643.06
公用事业,公共事业 - 管制,顺控发展,9.99,12510.93
科技,硬件,木林森,2.16,13372.34
基础材料,化工,三美股份,-1.59,13833.46
医疗保健,医疗诊断和研究,兰卫医学,1.79,13713.7
通信服务,交互式媒体,南极电商,0.0,13550.89
房地产,房地产开发及服务,华夏幸福,3.2,13071.83
科技,半导体,晶方科技,3.06,13358.19
科技,半导体,上海贝岭,9.99,12512.98
工业,交通运输,德邦股份,0.67,13668.8
工业,工业制品,龙净环保,-0.15,13908.71
工业,工业制品,三星医疗,0.2,13607.6
科技,软件,东软集团,2.12,13044.05
基础材料,化工,雅本化学,-0.28,13495.97
房地产,房地产开发及服务,南京高科,2.59,13076.42
科技,软件,中科软,0.48,13255.09
工业,工业制品,良信股份,-2.31,14074.1
工业,工业制品,南网科技,-3.58,13756.09
能源,石油与天然气,九丰能源,-1.03,13569.05
周期性消费,家具制造,莱克电气,2.73,13401.79
医疗保健,医药制造,恩华药业,-0.52,13531.91
医疗保健,生物科技,华恒生物,-0.84,13848.1
基础材料,金属与开采,新疆众和,-1.27,13743.53
工业,建筑,金螳螂,1.6,13116.3
科技,硬件,新易盛,3.11,12778.57
金融服务,多元化金融服务,华鑫股份,6.95,11213.71
基础材料,金属与开采,安宁股份,0.06,13357.31
非周期性消费,农副加工食品,天康生物,-0.3,13283.73
医疗保健,生物科技,诚志股份,1.13,13043.85
基础材料,化工,中毅达B,-0.18,12716.13
房地产,房地产开发及服务,金桥Ｂ股,1.33,13187.39
通信服务,传媒,中文传媒,0.91,13997.81
科技,软件,航天宏图,4.18,12922.96
周期性消费,家具制造,海信家电,2.3,12943.32
科技,半导体,国科微,5.78,12668.36
房地产,房地产开发及服务,荣盛发展,2.66,12783.6
医疗保健,医疗器械,兴齐眼药,2.82,13161.53
周期性消费,家具制造,四川长虹,2.46,12879.32
医疗保健,医疗机构和服务,一心堂,3.15,12937.12
工业,交通运输,深圳机场,1.24,12960.86
科技,软件,新大陆,1.41,12952.39
基础材料,化工,索通发展,-3.04,13154.16
工业,交通运输,淮河能源,-0.29,13291.01
工业,交通运输,华贸物流,1.5,12989.87
工业,工业制品,绿的谐波,-0.45,13375.89
医疗保健,医药制造,浙江医药,1.62,13048.53
医疗保健,生物科技,奇正藏药,0.76,13098.4
工业,工业制品,Shenzhen Minglida Precision Technology Co Ltd,-0.33,12924.32
医疗保健,医药制造,康弘药业,1.05,13240.28
医疗保健,医药制造,国邦医药,1.28,12987.06
科技,半导体,全志科技,4.92,12456.93
房地产,房地产开发及服务,格力地产,1.01,11504.45
金融服务,资产管理,陕国投Ａ,5.38,12010.96
工业,工业制品,北方导航,0.68,12927.3
基础材料,金属与开采,金诚信,-2.25,13245.75
周期性消费,家具制造,九阳股份,1.06,12678.79
周期性消费,汽车和配件,声光电科,-0.27,13108.73
工业,工业制品,机器人,0.83,12851.26
通信服务,传媒,歌华有线,1.07,12887.86
工业,工业制品,壹石通,-3.71,13134.05
周期性消费,非生活必需品零售商,南京新百,0.83,12747.87
工业,垃圾处理,中国天楹,-1.52,13047.93
工业,工业制品,派克新材,0.65,12938.4
周期性消费,家具制造,火星人,-0.43,12757.5
非周期性消费,农副加工食品,神农集团,-0.55,13153.13
基础材料,钢铁和焦煤,开滦股份,-1.32,12956.45
基础材料,化工,博迁新材,-0.66,12601.27
工业,工业制品,华宏科技,1.04,12788.33
工业,工业制品,捷昌驱动,3.14,12404.63
医疗保健,医药制造,新华制药,0.39,12866.37
基础材料,林业,山鹰国际,1.44,12556.0
科技,半导体,江丰电子,3.33,12671.53
工业,工业制品,瑞可达,-2.25,12991.32
科技,软件,二三四五,0.0,12766.41
科技,软件,新点软件,1.58,12655.5
周期性消费,餐饮,广州酒家,1.61,12649.1
工业,农用和重型工程机械,柳工,0.46,12433.93
科技,硬件,深圳华强,1.57,12529.99
工业,工业制品,国光电气,-0.22,12889.89
周期性消费,包装和容器,奥瑞金,1.01,12634.71
医疗保健,医药制造,中牧股份,2.01,12370.14
医疗保健,生物科技,百普赛斯,-0.19,12582.4
科技,软件,网宿科技,1.16,12381.97
基础材料,金属与开采,吉翔股份,0.08,12521.26
医疗保健,医药制造,太极集团,-0.82,13287.41
基础材料,金属与开采,金石资源,-2.88,13180.82
工业,工业制品,禾望电气,1.17,12660.25
工业,交通运输,中储股份,1.57,12638.13
基础材料,林业,晨鸣Ｂ,1.82,12307.25
工业,工业制品,麦格米特,5.65,9901.63
工业,工业制品,汉缆股份,0.26,12641.83
科技,硬件,星网锐捷,2.38,12470.53
科技,半导体,聚辰股份,0.01,12563.93
医疗保健,医疗器械,三诺生物,4.3,12735.53
周期性消费,家具制造,欧普照明,2.24,12316.26
基础材料,化工,科顺股份,6.37,11851.2
工业,建筑,天健集团,3.03,12182.92
基础材料,金属与开采,Jinhui Mining Co Ltd,-0.76,12322.8
基础材料,化工,滨化股份,0.49,12327.64
科技,半导体,Suzhou Everbright Photonics Co Ltd,1.03,12315.19
基础材料,金属与开采,博威合金,-3.49,12964.64
基础材料,金属与开采,黄河旋风,0.69,11407.68
科技,软件,捷成股份,0.61,12334.06
工业,工业制品,震裕科技,4.9,9484.85
工业,工业制品,博众精工,0.97,12272.73
工业,航空航天和国防,爱乐达,0.54,12271.53
房地产,房地产开发及服务,首开股份,1.47,12356.12
基础材料,钢铁和焦煤,酒钢宏兴,0.51,12401.45
工业,工业制品,利欧股份,1.66,12158.65
公用事业,公共事业 - 独立发电商,江苏新能,2.55,11925.2
周期性消费,汽车和配件,宁波华翔,-0.33,11796.24
工业,工业制品,国茂股份,2.69,11452.22
医疗保健,生物科技,奥翔药业,0.52,12727.12
基础材料,金属与开采,兴业矿业,0.6,11519.2
科技,半导体,概伦电子,0.88,10840.77
能源,其他能源,昊华能源,-0.67,12323.98
科技,半导体,Anhui Tongguan Copper Foil Group Co Ltd,-0.47,12402.07
工业,工业制品,中瓷电子,0.84,12261.76
科技,硬件,华兴源创,0.94,12377.52
医疗保健,医药制造,精华制药,2.3,11960.32
基础材料,钢铁和焦煤,甬金股份,0.5,11519.88
基础材料,化工,金城医药,-6.2,13160.35
工业,工业制品,精功科技,-1.89,12289.32
通信服务,交互式媒体,汤姆猫,0.87,11988.92
工业,交通运输,天津港,1.2,12096.92
基础材料,化工,浙江交科,-0.69,12282.16
工业,工业制品,科华数据,-2.0,10523.74
公用事业,公共事业 - 管制,重庆燃气,-0.13,11973.61
医疗保健,医疗器械,拱东医疗,0.55,12593.97
医疗保健,生物科技,康华生物,0.66,12055.41
医疗保健,医药制造,天宇股份,1.44,12429.74
医疗保健,生物科技,特宝生物,-0.8,10308.31
医疗保健,生物科技,GemPharmatech Co Ltd,3.21,12300.0
基础材料,钢铁和焦煤,友发集团,3.18,11049.65
工业,工业制品,机电Ｂ股,0.39,11933.29
工业,建筑,安徽建工,2.49,11841.58
医疗保健,医药制造,普利制药,2.21,12060.04
医疗保健,医疗器械,开立医疗,7.92,10924.8
科技,半导体,赛微电子,7.2,10471.37
非周期性消费,农副加工食品,恒顺醋业,2.13,11854.94
能源,其他能源,靖远煤电,-1.63,10024.7
周期性消费,汽车和配件,继峰股份,1.99,9904.25
工业,工业制品,景津环保,-0.95,17036.87
科技,软件,天融信,0.3,11111.07
工业,交通运输,海峡股份,0.93,11924.79
金融服务,资产管理,浙江东方,2.99,11353.59
能源,其他能源,蓝焰控股,-5.56,10062.03
非周期性消费,农副加工食品,天邦股份,1.4,11219.08
基础材料,金属与开采,湖南黄金,0.2,10878.46
工业,工业分销,五矿发展,-5.83,12573.51
房地产,房地产开发及服务,中南建设,2.3,13125.1
医疗保健,医药制造,众生药业,-0.81,11695.66
科技,半导体,炬光科技,-0.24,9729.17
基础材料,化工,氯碱Ｂ股,-1.06,11549.29
科技,半导体,光迅科技,1.19,10959.74
通信服务,交互式媒体,恺英网络,-1.6,11645.12
房地产,房地产开发及服务,中交地产,6.47,11210.39
周期性消费,服饰加工,巨星农牧,-3.37,12551.12
基础材料,化工,鸿达兴业,-1.04,11145.4
基础材料,金属与开采,南风化工,-0.74,10599.29
基础材料,化工,东材科技,-1.19,12044.68
周期性消费,包装和容器,力合科创,3.37,11416.0
医疗保健,医疗产品分销,一致Ｂ,1.23,11556.71
公用事业,公共事业 - 独立发电商,电气风电,-0.11,11533.33
医疗保健,医药制造,信邦制药,0.0,9629.33
公用事业,公共事业 - 管制,晋控电力,-2.77,9753.91
基础材料,化工,新疆天业,-0.14,10500.23
周期性消费,服饰加工,台华新材,-2.92,12077.44
公用事业,公共事业 - 管制,中山公用,2.42,11196.09
医疗保健,医疗诊断和研究,迈克生物,1.57,11569.55
工业,工业制品,南都电源,-1.08,11693.06
医疗保健,医药制造,皓元医药,-1.42,10223.51
基础材料,农业,辉隆股份,1.39,10360.36
工业,建筑,金圆股份,-1.5,10634.25
医疗保健,医疗器械,亚辉龙,0.05,11640.51
工业,垃圾处理,三峰环境,0.57,11898.92
通信服务,交互式媒体,人民网,1.43,11101.14
周期性消费,汽车和配件,特力Ｂ,10.02,8575.33
基础材料,化工,键凯科技,1.83,10935.0
工业,交通运输,海汽集团,8.34,5052.84
工业,工业制品,博实股份,0.09,11595.72
工业,工业制品,至纯科技,1.46,11580.68
工业,交通运输,盐田港,2.97,11155.84
金融服务,银行,张家港行,5.62,10565.83
公用事业,公共事业 - 管制,哈投股份,3.89,9591.43
科技,硬件,长盈精密,2.32,11229.61
基础材料,钢铁和焦煤,图南股份,-1.3,11096.0
医疗保健,生物科技,科前生物,3.44,9846.87
科技,半导体,芯源微,0.72,12021.69
非周期性消费,农副加工食品,荃银高科,-0.06,11922.84
周期性消费,汽车和配件,骆驼股份,0.51,10781.21
医疗保健,医药制造,康恩贝,1.13,11513.77
基础材料,化工,飞凯材料,2.95,10965.39
周期性消费,汽车和配件,岱美股份,-2.23,10396.81
工业,农用和重型工程机械,上柴Ｂ股,0.0,11702.96
科技,硬件,Halo Microelectronics Co Ltd,6.49,8495.53
医疗保健,医药制造,罗欣药业,0.25,11525.49
周期性消费,汽车和配件,万丰奥威,2.53,11174.96
科技,硬件,德赛电池,-0.57,11303.25
科技,软件,宇信科技,4.24,11122.72
医疗保健,医药制造,华北制药,0.3,11238.03
非周期性消费,农副加工食品,双塔食品,-0.32,11451.62
工业,建筑,皖通高速,0.0,11915.4
工业,建筑,洛阳玻璃,-3.24,11759.27
医疗保健,医药制造,翰宇药业,0.32,11470.76
工业,农用和重型工程机械,杭叉集团,1.0,12415.47
工业,垃圾处理,上海环境,1.3,11252.24
基础材料,化工,宏柏新材,-4.53,9037.04
基础材料,化工,海南发展,0.45,11575.92
工业,工业制品,四方股份,0.72,12067.47
工业,交通运输,天铁股份,0.45,10335.97
科技,硬件,精测电子,4.18,11384.44
医疗保健,医疗诊断和研究,艾德生物,0.21,11351.44
医疗保健,生物科技,Obio Technology (shanghai) Corp Ltd,3.8,10756.45
基础材料,化工,晨光新材,-6.87,9713.61
基础材料,金属与开采,楚江新材,1.69,11143.33
基础材料,化工,三聚环保,0.21,11302.15
科技,硬件,天通股份,5.81,9258.1
科技,硬件,深康佳Ｂ,7.95,10832.95
科技,软件,太极股份,0.47,10949.79
基础材料,钢铁和焦煤,柳钢股份,0.23,10609.96
周期性消费,非生活必需品零售商,翠微股份,5.17,10591.25
房地产,房地产开发及服务,世茂股份,2.05,10990.92
基础材料,金属与开采,恒邦股份,0.93,10952.06
非周期性消费,生活必需品零售商,农产品,0.61,10860.57
通信服务,传媒,三人行,-2.82,11395.14
医疗保健,医药制造,珍宝岛,0.77,11058.65
科技,软件,易华录,1.76,10573.13
非周期性消费,农副加工食品,龙大美食,-0.77,10811.07
科技,软件,佳都科技,1.77,11164.75
工业,工业制品,科力远,1.21,10299.94
周期性消费,服饰加工,伟星股份,0.0,11025.5
基础材料,化工,未名医药,0.6,11017.59
科技,硬件,东信Ｂ股,3.39,10679.07
周期性消费,服饰加工,朗姿股份,-0.28,11954.87
科技,软件,神州信息,1.35,11292.34
科技,硬件,正海磁材,-0.88,11105.73
医疗保健,生物科技,安旭生物,1.24,11070.68
医疗保健,医药制造,海翔药业,1.19,11072.01
科技,软件,威胜信息,-0.94,10330.0
工业,工业制品,亿嘉和,-1.36,11068.68
周期性消费,服饰加工,正威新材,-1.05,9872.29
医疗保健,医疗机构和服务,创业慧康,0.71,10895.01
基础材料,化工,泰坦科技,-0.88,10923.43
工业,建筑,中工国际,1.83,10963.44
医疗保健,医疗器械,康泰医学,0.4,10555.2
周期性消费,包装和容器,Wankai New Material Co Ltd,-1.15,10875.33
金融服务,银行,紫金银行,3.09,10433.73
房地产,房地产开发及服务,城投控股,1.88,11560.16
非周期性消费,生活必需品零售商,唐人神,0.66,9057.19
医疗保健,医药制造,华邦健康,1.09,10295.58
科技,硬件,*ST实达,-2.33,10935.08
基础材料,金属与开采,金田铜业,-0.27,10792.71
周期性消费,家具制造,喜临门,4.51,10692.73
工业,工业分销,东方集团,0.0,10904.27
周期性消费,汽车和配件,海马汽车,0.76,9703.36
房地产,房地产开发及服务,南山控股,3.32,12645.34
基础材料,化工,黑猫股份,-3.19,9022.32
科技,软件,万达信息,1.55,10628.89
基础材料,化工,吉林化纤,1.21,8890.08
工业,交通运输,中远海特,3.26,10754.72
基础材料,钢铁和焦煤,沙钢股份,2.07,10614.57
工业,建筑,东莞控股,2.25,10405.57
科技,硬件,上能电气,-2.7,9335.34
工业,工业制品,通裕重工,-0.36,10755.12
基础材料,化工,Shaanxi Lighte Optoelectronics Material Co Ltd,-0.04,7078.88
周期性消费,服饰加工,罗莱生活,3.38,10429.48
科技,半导体,中信博,0.99,10714.74
科技,硬件,永新光学,1.57,9488.91
科技,硬件,振芯科技,-0.77,10770.07
公用事业,公共事业 - 管制,贵州燃气,0.53,8058.35
基础材料,化工,华锦股份,-0.88,10412.37
金融服务,银行,无锡银行,3.77,10164.76
基础材料,金属与开采,贵研铂业,-0.22,10912.75
工业,工业制品,精达股份,1.32,9160.57
工业,工业制品,宁波韵升,2.46,10168.09
工业,建筑,粤水电,-0.22,10099.0
公用事业,公共事业 - 管制,涪陵电力,-0.21,10868.59
周期性消费,汽车和配件,保隆科技,-1.41,8948.12
科技,硬件,艾华集团,0.98,11050.47
科技,硬件,天孚通信,3.24,10704.87
医疗保健,医疗器械,明德生物,0.1,9697.01
医疗保健,医药制造,百洋医药,0.49,11084.86
基础材料,金属与开采,华峰铝业,-1.83,9935.38
周期性消费,汽车和配件,中通客车,7.46,8585.25
基础材料,化工,泰和新材,1.83,10231.7
工业,工业制品,鲁信创投,3.69,9825.54
工业,工业制品,运达股份,-1.5,11471.43
科技,软件,电科数字,0.16,10474.95
科技,硬件,天音控股,1.37,10384.27
科技,软件,泛微网络,-1.07,9212.32
周期性消费,家具制造,天际股份,-1.29,10149.16
科技,软件,税友股份,2.19,10508.49
基础材料,建筑材料,塔牌集团,1.83,10575.48
周期性消费,汽车和配件,江铃Ｂ,0.06,10494.0
工业,商业服务,美亚柏科,2.41,10497.27
基础材料,化工,雪天盐业,-1.13,10727.0
周期性消费,非生活必需品零售商,爱施德,0.47,10261.25
工业,建筑,四川成渝,-0.24,10543.45
科技,软件,金证股份,5.25,9043.79
周期性消费,汽车和配件,万里扬,-0.12,9726.37
金融服务,资产管理,爱建集团,4.16,9877.51
房地产,房地产开发及服务,苏宁环球,1.46,10226.72
科技,软件,东方国信,1.89,10164.0
房地产,房地产开发及服务,荣安地产,3.77,11430.28
医疗保健,医药制造,司太立,-1.15,10567.58
科技,半导体,Shenzhen Injoinic Technology Co Ltd,2.71,8244.6
基础材料,化工,共创草坪,1.56,10718.95
基础材料,化工,利安隆,-0.63,10117.75
非周期性消费,农副加工食品,新乳业,2.19,10294.52
工业,工业制品,东威科技,1.24,10318.72
科技,硬件,崇达技术,0.59,10437.71
能源,其他能源,物产环能,0.21,11761.68
科技,半导体,易成新能,-1.02,10441.88
科技,硬件,光峰科技,2.26,10209.67
工业,商业服务,谱尼测试,0.08,10714.32
基础材料,化工,赛伍技术,-2.38,9879.92
基础材料,化工,鲁阳节能,0.39,10167.16
工业,工业制品,杭锅股份,0.43,10696.24
科技,软件,财富趋势,11.94,8272.41
基础材料,化工,阳煤化工,-1.13,9385.13
工业,建筑,龙元建设,1.95,7954.74
非周期性消费,农副加工食品,良品铺子,-0.19,10077.13
工业,工业制品,应流股份,0.6,10445.32
医疗保健,医药制造,汇宇制药,0.41,10073.21
医疗保健,医药制造,华特达因,2.01,10111.41
科技,硬件,聚光科技,4.37,9991.58
工业,交通运输,华夏航空,1.49,10794.5
工业,工业制品,平高电气,0.0,10692.54
房地产,房地产开发及服务,*ST松江,0.33,10472.98
非周期性消费,农副加工食品,盐津铺子,-0.21,9614.03
基础材料,化工,云南能投,-1.24,10958.09
基础材料,化工,湘潭电化,-3.78,8365.81
基础材料,林业,岳阳林纸,0.53,9852.31
科技,硬件,冠捷科技,4.15,10327.41
工业,商业服务,科锐国际,1.68,10093.81
医疗保健,医药制造,贵州百灵,0.97,10259.42
科技,软件,虹软科技,1.78,9102.52
工业,商业服务,广电计量,0.4,10354.07
周期性消费,汽车和配件,英利汽车,-2.15,9951.73
医疗保健,医药制造,海王生物,1.92,10068.05
科技,半导体,综艺股份,1.29,10023.0
基础材料,化工,晶瑞电材,3.18,9984.5
基础材料,建筑材料,苏博特,1.81,9877.26
周期性消费,汽车和配件,海联金汇,6.88,9086.89
医疗保健,生物科技,生物股份,1.01,9685.34
工业,建筑,新疆交建,3.07,10940.15
基础材料,化工,凯美特气,-0.91,9492.71
基础材料,农业,华昌化工,-1.21,8714.14
科技,软件,神州数码,1.05,10122.18
周期性消费,非生活必需品零售商,皖新传媒,0.59,10045.48
基础材料,金属与开采,中色股份,0.79,8507.71
医疗保健,医药制造,中恒集团,1.4,10043.06
基础材料,林业,博汇纸业,2.31,9451.49
周期性消费,汽车和配件,隆鑫通用,2.52,9569.5
基础材料,化工,延安必康,10.08,10036.46
科技,软件,安恒信息,1.75,9550.88
公用事业,公共事业 - 独立发电商,嘉泽新能,-0.48,9956.24
科技,硬件,东旭B,2.81,9579.68
基础材料,化工,神马股份,0.42,9982.32
工业,建筑,东南网架,0.7,9883.86
能源,其他能源,恒源煤电,-0.83,9756.04
工业,工业制品,海天精工,0.26,9521.28
基础材料,化工,万盛股份,1.25,10022.84
基础材料,化工,金晶科技,1.6,9487.03
基础材料,化工,合力泰,0.31,9131.1
公用事业,公共事业 - 管制,宝新能源,-1.08,9965.57
医疗保健,医药制造,双鹭药业,1.36,9790.65
公用事业,公共事业 - 管制,新天然气,-1.51,9059.2
基础材料,建筑材料,祁连山,4.82,9160.23
基础材料,建筑材料,Sinosteel Luonai Materials Technology Co Ltd,-0.23,0.0
工业,工业制品,远东股份,0.0,9720.77
科技,半导体,楚天龙,4.34,9024.43
医疗保健,医药制造,微芯生物,0.08,8662.09
科技,半导体,国民技术,7.24,9690.06
金融服务,银行,江阴银行,8.26,10251.9
工业,工业制品,保变电气,-0.55,10036.33
科技,软件,迪普科技,2.25,10114.55
基础材料,化工,洁美科技,0.66,9803.61
周期性消费,汽车和配件,成飞集成,-1.04,9491.98
医疗保健,医疗器械,楚天科技,1.05,9522.88
医疗保健,医药制造,迪哲医药,0.41,10460.26
周期性消费,服饰加工,常山北明,0.0,9543.74
通信服务,交互式媒体,视觉中国,0.93,9569.89
工业,工业制品,兰石重装,-0.92,9653.5
周期性消费,非生活必需品零售商,金开新能,2.73,9371.77
基础材料,化工,苏盐井神,-2.49,9264.65
周期性消费,汽车和配件,Catarc Automotive Proving Ground Co Ltd,-1.71,9944.45
工业,工业制品,芳源股份,-2.09,9446.31
周期性消费,服饰加工,中银绒业,-6.12,8395.9
周期性消费,汽车和配件,富奥B,-0.54,9727.78
基础材料,化工,东诚药业,1.59,9393.93
基础材料,建筑材料,西部建设,1.71,9758.0
科技,半导体,N国芯,3.78,9048.0
工业,交通运输,日照港,-0.31,9503.77
能源,石油与天然气,中曼石油,3.48,7988.0
工业,工业制品,英维克,-0.97,10369.49
基础材料,化工,闰土股份,0.48,9526.14
科技,硬件,新益昌,-0.73,9272.71
非周期性消费,农副加工食品,深粮B,1.76,9649.62
金融服务,银行,苏农银行,3.46,9051.41
金融服务,资产管理,岩石股份,-0.21,9375.18
房地产,房地产开发及服务,深深房Ｂ,-0.38,9688.87
非周期性消费,软饮料,承德露露,2.05,9806.17
周期性消费,非生活必需品零售商,太平鸟,-0.59,9372.48
周期性消费,汽车和配件,上声电子,-2.68,9176.0
基础材料,金属与开采,广东鸿图,6.17,6986.49
工业,商业服务,华铁应急,1.91,10127.74
工业,农用和重型工程机械,河钢资源,0.96,9001.13
科技,半导体,晶丰明源,1.69,8907.8
医疗保健,医疗诊断和研究,九强生物,-1.32,9812.48
非周期性消费,农副加工食品,京基智农,2.0,9622.37
科技,硬件,联创光电,2.28,9728.98
非周期性消费,酒精饮料,古越龙山,1.35,9297.73
工业,建筑,东鹏控股,2.15,9144.27
科技,硬件,安洁科技,0.64,9640.57
工业,工业制品,杰克股份,-0.37,9718.37
医疗保健,生物科技,艾力斯,0.0,10390.5
科技,软件,远光软件,0.56,8983.06
科技,半导体,上海新阳,2.47,9053.59
房地产,房地产开发及服务,阳光城,1.32,9315.86
基础材料,钢铁和焦煤,中船科技,3.51,9217.85
医疗保健,医药制造,仙琚制药,2.23,9179.82
非周期性消费,农副加工食品,N益客,-2.71,9325.31
工业,工业制品,恒润股份,-1.9,10526.33
工业,工业制品,科陆电子,-9.24,10013.36
医疗保健,医药制造,西藏药业,1.56,9243.12
周期性消费,汽车和配件,贵航股份,-0.21,9481.1
医疗保健,医药制造,马应龙,1.8,9121.1
基础材料,化工,凯立新材,-0.62,9406.95
工业,工业制品,汉钟精机,-1.22,9389.76
医疗保健,生物科技,三生国健,0.92,9181.55
基础材料,化工,金能科技,-0.09,9260.52
工业,工业制品,天壕环境,-1.1,9533.28
公用事业,公共事业 - 管制,皖能电力,-0.24,9362.15
周期性消费,包装和容器,紫江企业,-0.16,9221.76
通信服务,传媒,湖北广电,0.48,10379.9
周期性消费,汽车和配件,三角轮胎,1.9,9000.0
非周期性消费,农副加工食品,丸美股份,-0.04,9446.78
