行业,行业细分,公司,涨跌幅,市值
周期性消费,汽车和配件,宁波华翔,-0.89,13902246000.0
医疗保健,医药制造,珍宝岛,-1.34,13893963000.0
科技,软件,佳都科技,1.67,13890009000.0
基础材料,化工,陕西黑猫,1.19,13888984000.0
工业,交通运输,申通快递,3.19,13869068000.0
科技,软件,二三四五,0.0,13854131000.0
医疗保健,医药制造,汇宇制药,0.12,13843248000.0
工业,交通运输,中储股份,1.29,13836748000.0
科技,半导体,有研新材,4.62,13816415000.0
科技,硬件,冠捷科技,4.45,13815180000.0
医疗保健,医疗产品分销,一致Ｂ,-0.37,13801591000.0
周期性消费,非生活必需品零售商,爱施德,0.27,13793174000.0
工业,建筑,中新集团,-0.43,13774800000.0
科技,硬件,数码视讯,3.66,13761355000.0
基础材料,金属与开采,兴业矿业,0.54,13760668000.0
基础材料,钢铁和焦煤,图南股份,-0.07,13736000000.0
通信服务,交互式媒体,掌趣科技,9.93,13732270000.0
科技,半导体,宏微科技,2.27,13730954000.0
科技,软件,宇信科技,0.0,13725965000.0
工业,工业制品,金盘科技,-1.2,13703283000.0
非周期性消费,农副加工食品,南侨食品,0.12,13702047000.0
基础材料,化工,普利特,4.18,13670407000.0
医疗保健,医疗器械,亚辉龙,-6.31,13660650000.0
医疗保健,医药制造,华邦健康,1.47,13641351000.0
通信服务,交互式媒体,中文在线,-0.63,13636971000.0
周期性消费,家具制造,喜临门,3.38,13621610000.0
科技,软件,新点软件,0.15,13615800000.0
基础材料,林业,博汇纸业,0.3,13582340000.0
基础材料,化工,新疆天业,0.5,13581165000.0
公用事业,公共事业 - 管制,重庆燃气,2.49,13560665000.0
周期性消费,服饰加工,中银绒业,2.24,13551814000.0
工业,工业制品,华宏科技,-0.22,13512584000.0
工业,农用和重型工程机械,国机汽车,-3.74,13490665000.0
非周期性消费,农副加工食品,新乳业,-0.32,13486009000.0
基础材料,金属与开采,恒邦股份,-0.09,13477679000.0
工业,商业服务,外高Ｂ股,-1.49,13462810000.0
科技,软件,航天宏图,8.78,13461492000.0
科技,硬件,星网锐捷,0.7,13450484000.0
工业,工业制品,斯莱克,9.37,13449468000.0
工业,交通运输,海峡股份,-0.82,13440650000.0
科技,半导体,芯朋微,3.52,13440120000.0
工业,工业制品,壹石通,0.34,13429154000.0
基础材料,钢铁和焦煤,柳钢股份,-0.76,13429036000.0
周期性消费,服饰加工,比音勒芬,2.69,13421001000.0
科技,软件,东方通,0.89,13383081000.0
基础材料,化工,泰和新材,0.72,13366275000.0
基础材料,钢铁和焦煤,玉龙股份,0.83,13366250000.0
医疗保健,医疗器械,中红医疗,0.93,13358631000.0
科技,软件,绿盟科技,1.95,13344190000.0
工业,工业制品,中瓷电子,0.5,13326500000.0
医疗保健,医药制造,红日药业,0.0,13308406000.0
科技,软件,金证股份,4.12,13306897000.0
工业,工业制品,安靠智电,2.37,13305414000.0
房地产,房地产开发及服务,中体产业,3.9,13289255000.0
基础材料,化工,金宏气体,0.96,13256204000.0
科技,软件,远光软件,2.45,13255322000.0
科技,半导体,普冉股份,2.27,13246307000.0
金融服务,资产管理,浙江东方,-0.22,13236196000.0
工业,垃圾处理,英科再生,1.58,13216778000.0
公用事业,公共事业 - 管制,中山公用,-0.56,13202246000.0
工业,交通运输,北部湾港,-0.62,13198151000.0
医疗保健,生物科技,欧林生物,0.37,13175164000.0
基础材料,化工,金晶科技,-0.22,13144684000.0
科技,半导体,楚天龙,-0.97,13142375000.0
基础材料,钢铁和焦煤,友发集团,-0.98,13137673000.0
工业,工业制品,利君股份,-0.39,13135398000.0
基础材料,化工,川恒股份,1.36,13133628000.0
医疗保健,医药制造,海翔药业,3.71,13127781000.0
科技,半导体,上海新阳,0.65,13127525000.0
工业,工业制品,精功科技,-0.38,13053761000.0
非周期性消费,酒精饮料,伊力特,-1.36,13025699000.0
医疗保健,医疗器械,万东医疗,-0.04,13012039000.0
工业,工业制品,博实股份,0.79,13006837000.0
周期性消费,包装和容器,紫江企业,3.89,12968095000.0
工业,工业制品,宁波韵升,0.46,12957391000.0
周期性消费,餐饮,广州酒家,0.31,12946462000.0
非周期性消费,农副加工食品,南风化工,-0.13,12938348000.0
医疗保健,生物科技,艾力斯,1.23,12937500000.0
基础材料,金属与开采,金石资源,-0.22,12934659000.0
医疗保健,医疗器械,开立医疗,0.16,12929735000.0
基础材料,金属与开采,金田铜业,-0.91,12924540000.0
通信服务,传媒,华策影视,1.96,12909409000.0
医疗保健,医药制造,中牧股份,4.37,12867788000.0
通信服务,交互式媒体,新华网,9.98,12866738000.0
基础材料,金属与开采,金诚信,-0.51,12835565000.0
科技,硬件,维信诺,0.22,12829954000.0
基础材料,化工,际华集团,-2.34,12823557000.0
工业,工业制品,平高电气,3.28,12822907000.0
基础材料,钢铁和焦煤,沙钢股份,-0.68,12821344000.0
通信服务,传媒,山东出版,0.33,12813566000.0
工业,工业制品,震裕科技,3.21,12805414000.0
工业,工业制品,海洋王,1.67,12804803000.0
金融服务,资产管理,陕国投Ａ,-1.22,12804245000.0
工业,工业制品,南都电源,9.19,12802696000.0
医疗保健,医疗计划,国新健康,9.9,12791735000.0
工业,商业服务,华铁应急,1.87,12780173000.0
非周期性消费,农副加工食品,丸美股份,-0.44,12777863000.0
科技,半导体,易成新能,0.0,12776711000.0
基础材料,化工,阳煤化工,2.87,12759023000.0
周期性消费,服饰加工,三房巷,-2.97,12741031000.0
公用事业,公共事业 - 管制,宝新能源,0.17,12728944000.0
工业,工业制品,盾安环境,-0.36,12721733000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,-0.57,12720750000.0
科技,硬件,飞荣达,5.27,12713680000.0
科技,硬件,天孚通信,0.0,12711140000.0
工业,工业制品,万祥科技,2.65,12704424000.0
公用事业,公共事业 - 管制,哈投股份,-1.46,12670675000.0
基础材料,金属与开采,湖南黄金,-1.03,12669495000.0
科技,硬件,恒信东方,1.47,12664389000.0
基础材料,钢铁和焦煤,甬金股份,0.39,12658438000.0
医疗保健,医药制造,华润双鹤,0.25,12654474000.0
科技,硬件,东旭B,-2.16,12635581000.0
基础材料,建筑材料,塔牌集团,-0.28,12626193000.0
工业,工业制品,兆威机电,1.52,12617595000.0
基础材料,金属与开采,华峰铝业,1.94,12601457000.0
医疗保健,医药制造,仁和药业,2.27,12599444000.0
科技,半导体,泰晶科技,5.42,12587545000.0
医疗保健,医疗器械,N华强,-0.98,12574250000.0
科技,硬件,上能电气,0.67,12571725000.0
医疗保健,医疗器械,可孚医疗,-0.86,12561600000.0
科技,软件,东方国信,3.12,12560599000.0
基础材料,化工,万盛股份,0.43,12558856000.0
房地产,房地产开发及服务,世茂股份,-4.02,12528902000.0
房地产,房地产开发及服务,华发股份,-1.01,12512582000.0
科技,软件,神州信息,1.75,12511165000.0
科技,软件,神州泰岳,1.11,12492374000.0
科技,硬件,新益昌,2.65,12465406000.0
工业,工业制品,海天精工,-0.17,12465360000.0
基础材料,农业,云图控股,0.98,12464634000.0
能源,其他能源,盘江股份,0.8,12462540000.0
公用事业,公共事业 - 管制,晋控电力,-3.82,12459266000.0
科技,硬件,麦捷科技,2.67,12454649000.0
金融服务,银行,紫金银行,-3.13,12447246000.0
通信服务,传媒,风语筑,3.41,12414241000.0
周期性消费,汽车和配件,万丰奥威,0.0,12399607000.0
能源,其他能源,新集能源,0.0,12382791000.0
基础材料,农业,华昌化工,4.34,12371217000.0
工业,工业制品,兰石重装,-0.84,12365670000.0
通信服务,交互式媒体,恺英网络,4.74,12354433000.0
房地产,房地产开发及服务,金桥Ｂ股,0.08,12343404000.0
科技,硬件,振芯科技,-0.18,12304651000.0
周期性消费,汽车和配件,奥特佳,-1.56,12291948000.0
基础材料,化工,神马股份,0.42,12251269000.0
金融服务,资产管理,岩石股份,0.8,12238236000.0
工业,航空航天和国防,江航装备,1.71,12237495000.0
周期性消费,汽车和配件,英利汽车,-1.45,12222990000.0
工业,交通运输,天铁股份,1.94,12221313000.0
通信服务,交互式媒体,顺网科技,9.5,12217476000.0
工业,工业制品,海目星,0.53,12216000000.0
科技,硬件,海兰信,-2.96,12201864000.0
工业,工业制品,东方电子,1.0,12200215000.0
医疗保健,医疗产品分销,中国医药,0.0,12191420000.0
基础材料,化工,赛伍技术,1.3,12172304000.0
工业,工业制品,科力远,2.36,12168151000.0
工业,交通运输,天津港,-1.18,12154804000.0
周期性消费,汽车和配件,保隆科技,6.94,12144177000.0
基础材料,化工,吉林化纤,0.36,12142622000.0
科技,硬件,鸿利智汇,5.41,12118845000.0
基础材料,金属与开采,英洛华,-0.09,12085072000.0
科技,硬件,奥士康,1.28,12084304000.0
工业,建筑,中钢国际,5.17,12076463000.0
工业,商业服务,科锐国际,1.22,12063315000.0
基础材料,化工,建龙微纳,1.25,12030029000.0
科技,硬件,东信Ｂ股,0.87,12028312000.0
科技,软件,数据港,3.37,12018998000.0
基础材料,农业,远大控股,-1.05,12016030000.0
科技,硬件,安洁科技,10.03,12013488000.0
工业,交通运输,盐田港,-0.93,12010524000.0
通信服务,通信,新国脉,2.52,11991139000.0
工业,交通运输,宏川智慧,0.67,11954531000.0
医疗保健,生物科技,科前生物,0.55,11944621000.0
科技,硬件,深康佳Ｂ,1.4,11939744000.0
周期性消费,服饰加工,罗莱生活,1.21,11938737000.0
医疗保健,医药制造,马应龙,3.79,11935883000.0
工业,工业制品,中国电研,-1.47,11932750000.0
科技,硬件,大立科技,-0.15,11924834000.0
医疗保健,医药制造,仙琚制药,2.99,11919623000.0
工业,航空航天和国防,爱乐达,-1.5,11914259000.0
科技,半导体,芯海科技,1.62,11891000000.0
基础材料,化工,皖维高新,-0.8,11882770000.0
医疗保健,医药制造,西藏药业,0.69,11863826000.0
基础材料,化工,东诚药业,2.14,11856384000.0
医疗保健,医疗器械,新华医疗,6.59,11835186000.0
周期性消费,非生活必需品零售商,壹网壹创,-1.0,11814366000.0
通信服务,传媒,歌华有线,1.68,11774440000.0
基础材料,钢铁和焦煤,开滦股份,-0.54,11733841000.0
工业,工业制品,天能重工,-0.47,11730758000.0
工业,交通运输,华夏航空,1.31,11726844000.0
通信服务,传媒,锋尚文化,2.81,11716899000.0
工业,工业制品,高测股份,-1.24,11706713000.0
周期性消费,汽车和配件,沧州明珠,1.48,11669727000.0
房地产,房地产开发及服务,南京高科,-1.56,11667433000.0
医疗保健,医疗器械,振德医疗,-0.52,11639698000.0
科技,半导体,苏州固锝,0.77,11625489000.0
科技,硬件,四方光电,4.2,11620000000.0
科技,硬件,光弘科技,4.17,11611571000.0
科技,硬件,南亚新材,1.56,11605144000.0
非周期性消费,酒精饮料,金种子酒,-1.12,11603536000.0
基础材料,化工,氯碱Ｂ股,6.98,11600715000.0
非周期性消费,农副加工食品,盐津铺子,-1.57,11589443000.0
工业,商业服务,东风股份,0.53,11579448000.0
科技,软件,优刻得,0.59,11576406000.0
工业,建筑,冰轮环境,1.44,11567837000.0
周期性消费,家具制造,天际股份,2.02,11561885000.0
基础材料,金属与开采,新疆众和,-0.69,11560734000.0
科技,软件,掌阅科技,8.04,11556154000.0
公用事业,公共事业 - 管制,贵州燃气,4.64,11541196000.0
基础材料,化工,鹏欣资源,1.36,11529142000.0
非周期性消费,软饮料,承德露露,1.33,11517683000.0
医疗保健,医药制造,中恒集团,-0.6,11502605000.0
房地产,房地产开发及服务,海德股份,-0.88,11502373000.0
非周期性消费,农副加工食品,天邦股份,1.46,11494954000.0
工业,工业制品,中毅达B,-0.68,11483008000.0
科技,硬件,生益电子,1.77,11470814000.0
基础材料,化工,瑞丰新材,-1.61,11464380000.0
工业,农用和重型工程机械,柳工,-0.77,11462508000.0
周期性消费,服饰加工,常山北明,4.37,11462082000.0
通信服务,交互式媒体,浙数文化,1.27,11430892000.0
工业,工业制品,宝通科技,3.54,11425072000.0
基础材料,农业,华锦股份,0.14,11419975000.0
科技,软件,赛意信息,2.56,11414219000.0
医疗保健,生物科技,中源协和,2.65,11403914000.0
医疗保健,生物科技,华恒生物,0.06,11378880000.0
基础材料,化工,鲁阳节能,3.75,11342040000.0
基础材料,金属与开采,安泰科技,4.84,11316372000.0
医疗保健,医药制造,康恩贝,0.0,11308165000.0
公用事业,公共事业 - 管制,万邦达,-0.53,11290755000.0
工业,工业制品,伊之密,2.69,11284357000.0
基础材料,化工,铂科新材,-0.2,11274163000.0
工业,工业分销,东方集团,-0.33,11255165000.0
工业,建筑,永福股份,-0.56,11243122000.0
能源,石油与天然气,厚普股份,3.7,11233376000.0
基础材料,建筑材料,西部建设,10.02,11222330000.0
医疗保健,生物科技,三生国健,0.11,11221211000.0
能源,其他能源,兰花科创,1.45,11206944000.0
工业,交通运输,中远海特,-1.88,11205517000.0
科技,软件,神州数码,10.01,11176842000.0
基础材料,化工,凯美特气,3.94,11170220000.0
科技,软件,启明信息,-0.33,11145309000.0
医疗保健,生物科技,特宝生物,-0.07,11125980000.0
科技,硬件,世运电路,5.82,11123844000.0
能源,其他能源,ST平能,0.0,11106654000.0
基础材料,农业,江山股份,-0.35,11098890000.0
工业,商业服务,国检集团,-0.76,11089601000.0
工业,工业制品,海容冷链,-1.05,11087408000.0
科技,软件,联络互动,9.94,11081692000.0
工业,商业服务,保力新,-1.53,11045194000.0
通信服务,传媒,华谊兄弟,2.06,11043105000.0
通信服务,通信,鹏博士,1.72,11031748000.0
周期性消费,服饰加工,华懋科技,0.56,11022008000.0
科技,硬件,永新光学,5.86,11016351000.0
金融服务,资本市场,瑞达期货,2.11,10996354000.0
基础材料,化工,凯立新材,7.99,10990338000.0
公用事业,公共事业 - 管制,苏文电能,-1.34,10977285000.0
工业,建筑,奥赛康,0.34,10961543000.0
科技,软件,华宇软件,2.56,10960106000.0
公用事业,公共事业 - 管制,皖能电力,5.03,10952372000.0
金融服务,资产管理,爱建集团,-0.3,10931758000.0
科技,软件,科蓝软件,-1.51,10930106000.0
基础材料,化工,镇洋发展,-3.53,10926524000.0
周期性消费,汽车和配件,三角轮胎,-0.22,10912000000.0
基础材料,金属与开采,中色股份,-0.72,10910498000.0
医疗保健,医药制造,健民集团,-1.48,10892834000.0
科技,半导体,江丰电子,8.68,10888717000.0
周期性消费,汽车和配件,隆鑫通用,0.57,10883772000.0
科技,软件,诚迈科技,2.27,10876277000.0
工业,工业制品,保变电气,-4.38,10865018000.0
能源,石油与天然气,佛燃能源,1.77,10850896000.0
周期性消费,服饰加工,伟星股份,1.75,10830736000.0
医疗保健,医药制造,瑞普生物,2.21,10827907000.0
工业,建筑,东南网架,1.95,10819647000.0
工业,企业集团,亚泰集团,-0.89,10818883000.0
非周期性消费,生活必需品零售商,农产品,-0.62,10809767000.0
工业,企业集团,泛海控股,-3.26,10808097000.0
非周期性消费,农副加工食品,天康生物,5.57,10795033000.0
医疗保健,生物科技,易瑞生物,-0.7,10791151000.0
非周期性消费,酒精饮料,古越龙山,-0.67,10783546000.0
基础材料,化工,合力泰,0.29,10782800000.0
医疗保健,医疗机构和服务,漱玉平民,-0.82,10782010000.0
房地产,房地产开发及服务,信达地产,-3.82,10780102000.0
公用事业,公共事业 - 管制,新天然气,3.98,10754884000.0
基础材料,化工,海利得,-1.35,10750422000.0
周期性消费,服饰加工,正威新材,0.83,10742728000.0
周期性消费,家具制造,亚厦股份,-1.6,10733371000.0
医疗保健,生物科技,百奥泰,1.73,10732953000.0
科技,硬件,上海瀚讯,0.44,10731590000.0
基础材料,化工,奥克股份,2.27,10724995000.0
工业,建筑,东莞控股,-0.48,10717370000.0
基础材料,钢铁和焦煤,东方铁塔,-1.71,10711374000.0
科技,软件,中孚信息,4.98,10707715000.0
科技,硬件,漫步者,2.38,10704637000.0
公用事业,公共事业 - 管制,华银电力,-1.31,10704557000.0
工业,建筑,皖通高速,-0.71,10701788000.0
工业,工业制品,杰克股份,-3.03,10700844000.0
房地产,房地产开发及服务,城投控股,-3.64,10700106000.0
非周期性消费,农副加工食品,龙大肉食,0.71,10698145000.0
非周期性消费,农副加工食品,双塔食品,1.42,10693154000.0
基础材料,钢铁和焦煤,中船科技,-0.96,10682986000.0
科技,硬件,信濠光电,3.2,10682631000.0
科技,硬件,N鼎阳,-0.68,10664537000.0
周期性消费,包装和容器,宝钢包装,-0.84,10659719000.0
工业,工业制品,科瑞技术,4.82,10658276000.0
基础材料,化工,时代新材,1.07,10653131000.0
金融服务,银行,无锡银行,-0.35,10648778000.0
通信服务,传媒,中国出版,1.92,10643400000.0
周期性消费,汽车和配件,成飞集成,0.61,10639935000.0
医疗保健,生物科技,悦康药业,-0.17,10620000000.0
周期性消费,非生活必需品零售商,重庆百货,0.11,10618523000.0
基础材料,农业,辉隆股份,-0.09,10608471000.0
非周期性消费,农副加工食品,益生股份,0.28,10574463000.0
医疗保健,医药制造,双鹭药业,-0.1,10561158000.0
工业,建筑,蒙娜丽莎,1.15,10549079000.0
周期性消费,汽车和配件,江铃Ｂ,-0.31,10548380000.0
科技,软件,银之杰,-0.86,10536133000.0
工业,农用和重型工程机械,山河智能,-1.02,10523993000.0
周期性消费,家具制造,浙江美大,-0.37,10517721000.0
科技,硬件,东方中科,0.82,10515842000.0
基础材料,钢铁和焦煤,韶钢松山,-0.69,10500737000.0
基础材料,化工,华特气体,1.86,10494000000.0
工业,工业制品,中熔电气,3.21,10479294000.0
科技,硬件,创维数字,4.35,10473341000.0
科技,硬件,立达信,-0.66,10470000000.0
周期性消费,旅游和娱乐,久祺股份,-0.83,10459679000.0
工业,建筑,山东路桥,-0.15,10454369000.0
金融服务,银行,张家港行,-0.17,10431979000.0
工业,工业制品,东威科技,2.02,10415872000.0
工业,工业制品,起帆电缆,-0.68,10413105000.0
工业,交通运输,*ST飞马,-2.5,10404754000.0
工业,交通运输,德邦股份,0.7,10403080000.0
医疗保健,医药制造,贵州百灵,10.0,10400544000.0
基础材料,化工,斯迪克,0.48,10390664000.0
科技,软件,智度股份,5.03,10377360000.0
基础材料,化工,飞凯材料,0.4,10373634000.0
房地产,房地产开发及服务,城建发展,-1.92,10357508000.0
医疗保健,医药制造,拓新药业,-3.52,10352338000.0
工业,航空航天和国防,海特高新,2.09,10337608000.0
基础材料,化工,天原股份,-0.15,10330738000.0
工业,建筑,四川成渝,-1.66,10329997000.0
周期性消费,非生活必需品零售商,皖新传媒,1.76,10323972000.0
科技,半导体,灿勤科技,-0.5,10308000000.0
周期性消费,非生活必需品零售商,菜百股份,-3.71,10305556000.0
科技,硬件,宇瞳光学,5.99,10303110000.0
基础材料,化工,闰土股份,0.0,10296975000.0
工业,工业制品,香农芯创,2.29,10280927000.0
工业,建筑,天健集团,-1.79,10258314000.0
医疗保健,医疗诊断和研究,九强生物,0.64,10254179000.0
科技,软件,长亮科技,0.64,10252628000.0
基础材料,建筑材料,苏博特,-3.18,10251331000.0
非周期性消费,农副加工食品,李子园,-1.34,10250856000.0
工业,工业制品,中际联合,-4.74,10248700000.0
非周期性消费,教育,拓维信息,1.12,10183824000.0
基础材料,化工,雅本化学,18.23,10170792000.0
工业,工业制品,京城股份,-5.96,10159963000.0
工业,工业制品,长城科技,0.79,10150255000.0
医疗保健,生物科技,之江生物,-0.67,10120732000.0
工业,工业制品,沃尔核材,-0.37,10116985000.0
工业,农用和重型工程机械,太原重工,-1.94,10099418000.0
工业,建筑,凯盛科技,6.01,10098547000.0
工业,建筑,清新环境,-2.45,10091721000.0
能源,其他能源,蓝焰控股,-0.19,10091071000.0
科技,硬件,洲明科技,2.11,10087967000.0
工业,建筑,金圆股份,1.25,10071696000.0
周期性消费,汽车和配件,海马汽车,0.66,10065065000.0
工业,工业制品,聚灿光电,0.93,10057187000.0
周期性消费,汽车和配件,天润工业,2.2,10053266000.0
通信服务,传媒,三人行,3.0,10047538000.0
工业,工业制品,三利谱,0.19,10038317000.0
非周期性消费,酒精饮料,青青稞酒,0.05,10037234000.0
通信服务,传媒,中信国安,-0.39,10034756000.0
医疗保健,医药制造,太极集团,6.13,10029601000.0
工业,交通运输,淮河能源,0.39,10026553000.0
基础材料,钢铁和焦煤,八一钢铁,-1.51,10025152000.0
科技,硬件,中航电测,1.13,10025139000.0
医疗保健,生物科技,桂林三金,5.67,10009792000.0
工业,工业制品,天壕环境,1.7,10008301000.0
工业,建筑,龙元建设,-4.8,10004618000.0
基础材料,化工,皇马科技,1.74,10002013000.0
科技,软件,财富趋势,-0.71,9993834000.0
公用事业,公共事业 - 管制,大众公用,0.79,9992515000.0
科技,半导体,力芯微,3.8,9965440000.0
周期性消费,汽车和配件,菱电电控,6.92,9958284000.0
工业,工业制品,合兴股份,5.26,9952820000.0
科技,硬件,海能达,2.05,9952117000.0
能源,石油与天然气,招商南油,-1.91,9948207000.0
基础材料,化工,金城医药,1.65,9947881000.0
医疗保健,生物科技,奥翔药业,0.43,9943330000.0
医疗保健,医药制造,国药现代,0.62,9930744000.0
周期性消费,包装和容器,集友股份,0.39,9909027000.0
周期性消费,汽车和配件,精进电动,2.07,9903920000.0
周期性消费,汽车和配件,银轮股份,-0.24,9901189000.0
基础材料,建筑材料,万年青,-0.8,9879868000.0
周期性消费,非生活必需品零售商,丽人丽妆,3.5,9877877000.0
工业,航空航天和国防,科思科技,0.41,9859483000.0
工业,工业分销,五矿发展,-1.29,9850860000.0
科技,硬件,金安国纪,1.88,9849840000.0
科技,硬件,大富科技,1.83,9847140000.0
基础材料,化工,海南发展,-0.73,9835452000.0
工业,农用和重型工程机械,建设机械,-1.17,9833951000.0
房地产,房地产开发及服务,财信发展,-5.5,9827128000.0
能源,其他能源,ST大有,1.23,9826239000.0
基础材料,金属与开采,怡球资源,0.45,9818754000.0
医疗保健,医疗器械,兴齐眼药,-1.07,9791701000.0
工业,工业制品,鸣志电器,3.76,9752029000.0
工业,工业制品,新莱应材,6.13,9735808000.0
医疗保健,生物科技,葫芦娃,0.58,9702638000.0
科技,硬件,高新兴,1.64,9696541000.0
周期性消费,汽车和配件,阿尔特,0.69,9690547000.0
基础材料,化工,长鸿高科,0.2,9654976000.0
科技,硬件,智光电气,-0.16,9634696000.0
工业,工业制品,弘亚数控,0.41,9617894000.0
工业,工业制品,金通灵,4.21,9590846000.0
工业,工业制品,隆华科技,3.76,9590180000.0
工业,工业制品,鲁信创投,-0.54,9587349000.0
工业,农用和重型工程机械,安徽合力,-0.31,9585341000.0
基础材料,化工,联瑞新材,6.87,9583456000.0
工业,工业制品,凌霄泵业,-0.26,9579821000.0
工业,工业制品,科德数控,0.8,9566424000.0
工业,工业制品,克来机电,0.58,9566226000.0
科技,半导体,拓日新能,-0.29,9566151000.0
工业,航空航天和国防,中天火箭,0.03,9520886000.0
工业,工业制品,中科微至,0.06,9519257000.0
基础材料,金属与开采,鑫铂股份,1.73,9501073000.0
工业,农用和重型工程机械,河钢资源,-0.61,9497206000.0
基础材料,金属与开采,亚太科技,-0.66,9490940000.0
工业,工业制品,合纵科技,1.73,9489495000.0
通信服务,传媒,奥飞娱乐,4.58,9479821000.0
基础材料,钢铁和焦煤,广大特材,-3.05,9471550000.0
工业,工业制品,胜利精密,0.36,9464174000.0
医疗保健,生物科技,诺泰生物,3.07,9452570000.0
工业,工业制品,科大智能,0.5,9440930000.0
科技,硬件,苏大维格,4.16,9439157000.0
工业,工业制品,光力科技,-0.82,9427130000.0
周期性消费,旅游和娱乐,珠江钢琴,1.31,9426744000.0
医疗保健,医疗器械,普门科技,1.41,9423504000.0
工业,工业制品,中船应急,-0.51,9420142000.0
能源,其他能源,昊华能源,0.13,9419986000.0
基础材料,化工,隆华新材,-2.06,9408488000.0
工业,建筑,航天工程,0.98,9401263000.0
周期性消费,汽车和配件,贵航股份,0.17,9400237000.0
工业,航空航天和国防,航宇科技,0.92,9396800000.0
周期性消费,服饰加工,爱慕股份,-0.38,9376234000.0
公用事业,公共事业 - 管制,万泽股份,-0.53,9368977000.0
基础材料,化工,索通发展,1.4,9350493000.0
科技,硬件,四川九洲,6.78,9349146000.0
周期性消费,汽车和配件,上声电子,3.15,9329600000.0
基础材料,金属与开采,西部材料,0.1,9324897000.0
医疗保健,医疗器械,盈康生命,-0.28,9324212000.0
工业,工业制品,奥海科技,3.6,9323953000.0
医疗保健,医药制造,九芝堂,2.59,9319702000.0
通信服务,传媒,电广传媒,2.66,9313722000.0
工业,工业制品,精研科技,13.24,9309425000.0
医疗保健,医药制造,一品红,1.57,9309251000.0
科技,软件,北信源,0.63,9307780000.0
基础材料,农业,泸天化,10.02,9298240000.0
工业,企业集团,ST冠福,-0.28,9297441000.0
周期性消费,服饰加工,地素时尚,2.22,9296784000.0
医疗保健,医疗器械,天智航,0.5,9287012000.0
科技,硬件,意华股份,0.57,9252041000.0
公用事业,公共事业 - 管制,成都燃气,1.46,9235568000.0
医疗保健,生物科技,成都先导,0.09,9231667000.0
工业,企业集团,中广核技,-1.72,9208447000.0
工业,垃圾处理,中再资环,9.95,9206814000.0
工业,工业制品,东尼电子,2.17,9200068000.0
医疗保健,生物科技,安旭生物,7.3,9200010000.0
周期性消费,家具制造,富森美,-0.32,9198560000.0
工业,交通运输,恒通股份,-0.76,9186911000.0
公用事业,公共事业 - 管制,文山电力,3.9,9173351000.0
周期性消费,旅游和娱乐,亚光科技,0.89,9169440000.0
周期性消费,家具制造,小熊电器,-0.88,9164435000.0
工业,工业制品,天奇股份,0.46,9160080000.0
周期性消费,汽车和配件,西仪股份,9.98,9158778000.0
公用事业,公共事业 - 独立发电商,甘肃电投,-1.75,9149952000.0
医疗保健,医药制造,葵花药业,1.56,9104560000.0
工业,工业制品,日发精机,-1.49,9103588000.0
非周期性消费,农副加工食品,京基智农,0.52,9088666000.0
工业,工业制品,江苏神通,-1.16,9088497000.0
工业,工业制品,龙净环保,-0.47,9087050000.0
周期性消费,汽车和配件,旷达科技,-0.64,9075170000.0
周期性消费,家具制造,富佳股份,-2.12,9058590000.0
工业,工业制品,秦川机床,-1.08,9047574000.0
基础材料,化工,奥园美谷,-1.53,9038257000.0
基础材料,化工,硅宝科技,0.74,9035106000.0
工业,工业制品,中密控股,2.33,9034342000.0
基础材料,钢铁和焦煤,安阳钢铁,-2.48,9019403000.0
周期性消费,汽车和配件,东箭科技,-0.56,8999318000.0
工业,建筑,中工国际,-0.82,8995862000.0
通信服务,传媒,省广集团,1.57,8995620000.0
工业,工业制品,长城军工,0.08,8994917000.0
非周期性消费,教育,传智教育,0.27,8990655000.0
工业,工业制品,中泰股份,2.02,8989508000.0
基础材料,化工,再升科技,0.9,8989025000.0
周期性消费,非生活必需品零售商,家家悦,-0.27,8986084000.0
医疗保健,医药制造,尔康制药,0.69,8972189000.0
基础材料,农业,*ST金正,0.74,8970855000.0
科技,软件,飞利信,0.32,8970508000.0
科技,半导体,综艺股份,3.45,8970000000.0
基础材料,化工,长阳科技,4.83,8968835000.0
医疗保健,医药制造,海王生物,-1.21,8967716000.0
周期性消费,汽车和配件,亚普股份,0.52,8965989000.0
公用事业,公共事业 - 管制,豫能控股,-1.02,8963079000.0
工业,工业制品,首航高科,-1.66,8962528000.0
周期性消费,汽车和配件,华达科技,-3.22,8960807000.0
科技,软件,赢时胜,-1.49,8957350000.0
基础材料,化工,松井股份,-0.76,8949428000.0
工业,工业制品,合康新能,-0.12,8938840000.0
医疗保健,生物科技,海利生物,2.36,8932280000.0
医疗保健,生物科技,富祥药业,-0.31,8926578000.0
周期性消费,旅游和娱乐,姚记科技,8.38,8925063000.0
周期性消费,汽车和配件,泉峰汽车,1.21,8924729000.0
科技,硬件,汉威科技,1.7,8913773000.0
科技,硬件,盟升电子,5.62,8907567000.0
房地产,房地产开发及服务,顺发恒业,-1.08,8903282000.0
周期性消费,家具制造,志邦家居,-1.35,8900799000.0
周期性消费,服饰加工,红豆股份,0.26,8890522000.0
科技,硬件,雷科防务,0.91,8887566000.0
房地产,房地产开发及服务,大名城B,-2.87,8886802000.0
医疗保健,医药制造,阳光诺和,3.43,8872000000.0
