行业,行业细分,公司,涨跌幅,市值
工业,工业制品,宝光股份,5.96,5930421000.0
工业,企业集团,安彩高科,1.18,5928508000.0
科技,硬件,惠伦晶体,-0.74,5917530000.0
基础材料,化工,青松股份,0.88,5909685000.0
能源,其他能源,郑州煤电,0.62,5909298000.0
科技,硬件,美迪凯,1.8,5907626000.0
非周期性消费,农副加工食品,仙坛股份,-0.43,5903333000.0
周期性消费,旅游和娱乐,凯撒旅业,1.1,5902230000.0
基础材料,化工,七彩化学,-1.23,5900645000.0
周期性消费,汽车和配件,福达股份,-0.44,5899886000.0
医疗保健,生物科技,普莱柯,-0.65,5899452000.0
科技,半导体,瑞丰光电,0.35,5899410000.0
工业,建筑,西藏天路,0.47,5897081000.0
科技,硬件,奥普光电,-3.18,5895314000.0
工业,交通运输,嘉友国际,-0.67,5893193000.0
工业,交通运输,海程邦达,1.52,5890250000.0
房地产,房地产开发及服务,蓝光发展,10.23,5887766000.0
科技,硬件,联合光电,5.24,5887132000.0
周期性消费,汽车和配件,隆盛科技,-2.7,5884077000.0
工业,工业制品,齐心集团,-0.12,5879501000.0
基础材料,化工,三孚新科,6.27,5877397000.0
工业,建筑,华设集团,0.23,5870492000.0
基础材料,化工,三祥新材,-1.91,5866044000.0
工业,工业制品,春秋电子,0.15,5862914000.0
科技,软件,网达软件,-1.58,5862676000.0
科技,半导体,银河微电,-1.36,5855040000.0
非周期性消费,农副加工食品,丰乐种业,-0.94,5851563000.0
周期性消费,非生活必需品零售商,海宁皮城,0.44,5849262000.0
非周期性消费,农副加工食品,华统股份,0.0,5846123000.0
工业,工业制品,兴源环境,3.05,5843774000.0
医疗保健,医药制造,赛升药业,-0.57,5842586000.0
基础材料,金属与开采,广东鸿图,0.0,5838824000.0
医疗保健,医疗机构和服务,C达嘉,4.44,5823461000.0
科技,软件,光云科技,1.4,5822520000.0
通信服务,传媒,电声股份,-4.32,5815180000.0
周期性消费,汽车和配件,明新旭腾,-0.71,5814980000.0
工业,工业制品,新北洋,1.86,5811630000.0
基础材料,建筑材料,宁夏建材,4.02,5809900000.0
房地产,房地产开发及服务,深振业Ａ,1.65,5804979000.0
公用事业,公共事业 - 独立发电商,新中港,5.77,5802536000.0
医疗保健,医疗产品分销,柳药股份,0.63,5797758000.0
工业,农用和重型工程机械,智慧农业,-0.25,5796812000.0
基础材料,农业,鲁北化工,-1.7,5793271000.0
工业,企业集团,甘化科工,-0.08,5792616000.0
科技,软件,中新赛克,0.03,5787869000.0
公用事业,公共事业 - 管制,赣能股份,4.76,5785304000.0
科技,硬件,星网宇达,-1.61,5779033000.0
医疗保健,医药制造,海特生物,0.15,5769416000.0
能源,石油与天然气,国新B股,1.16,5751325000.0
基础材料,化工,兴化股份,0.37,5749078000.0
周期性消费,非生活必需品零售商,文峰股份,-0.96,5747280000.0
周期性消费,非生活必需品零售商,步步高,1.37,5745081000.0
工业,航空航天和国防,江龙船艇,0.15,5733876000.0
工业,工业制品,紫天科技,-2.27,5730645000.0
科技,硬件,ST方科,0.0,5728666000.0
医疗保健,生物科技,贵州三力,-1.2,5727420000.0
工业,工业制品,北京利尔,2.12,5726262000.0
科技,半导体,仕佳光子,1.13,5725853000.0
周期性消费,旅游和娱乐,黄山Ｂ股,0.0,5721307000.0
基础材料,林业,平潭发展,0.34,5718006000.0
基础材料,金属与开采,深圳新星,1.89,5717812000.0
科技,硬件,扬电科技,13.6,5717652000.0
科技,半导体,敏芯股份,-0.78,5716454000.0
周期性消费,汽车和配件,康跃科技,-0.31,5713993000.0
工业,工业制品,天喻信息,4.25,5711874000.0
医疗保健,生物科技,科兴制药,-1.41,5706683000.0
医疗保健,医药制造,辰欣药业,0.24,5702929000.0
周期性消费,家具制造,万和电气,1.05,5695898000.0
周期性消费,汽车和配件,常熟汽饰,-0.44,5692499000.0
工业,工业制品,中恒电气,1.0,5692008000.0
工业,工业制品,天银机电,1.21,5691220000.0
科技,硬件,四会富仕,-0.69,5689790000.0
周期性消费,汽车和配件,腾龙股份,-0.55,5689765000.0
基础材料,农业,返利科技,0.44,5688775000.0
周期性消费,汽车和配件,西仪股份,9.98,5686406000.0
基础材料,金属与开采,东方钽业,0.55,5682333000.0
工业,工业制品,银星能源,4.69,5677197000.0
周期性消费,汽车和配件,北清环能,1.52,5677057000.0
工业,工业制品,汇金股份,-0.19,5670516000.0
工业,工业制品,中电兴发,0.0,5669250000.0
科技,软件,南天信息,-0.07,5667934000.0
科技,软件,容知日新,-0.71,5664861000.0
工业,工业制品,纽威数控,0.17,5664402000.0
周期性消费,汽车和配件,通用股份,-0.19,5664178000.0
公用事业,公共事业 - 独立发电商,梅雁吉祥,3.83,5656484000.0
工业,建筑,帝欧家居,-0.07,5656372000.0
基础材料,建筑材料,三和管桩,-0.09,5653047000.0
工业,农用和重型工程机械,诺力股份,-3.42,5650957000.0
周期性消费,汽车和配件,松芝股份,-1.75,5650838000.0
基础材料,化工,裕兴股份,2.35,5647737000.0
基础材料,农业,圣济堂,1.52,5638136000.0
科技,硬件,明阳电路,-0.83,5630450000.0
周期性消费,服饰加工,歌力思,2.97,5621285000.0
周期性消费,汽车和配件,松原股份,-2.1,5618432000.0
工业,建筑,万里石,-0.74,5617867000.0
周期性消费,家具制造,美克家居,0.29,5617729000.0
能源,石油与天然气,洲际油气,0.81,5613498000.0
工业,工业制品,永贵电器,-3.12,5612440000.0
公用事业,公共事业 - 独立发电商,中材节能,3.37,5610495000.0
医疗保健,医药制造,海南海药,0.47,5604617000.0
周期性消费,服饰加工,航民股份,0.76,5600865000.0
公用事业,公共事业 - 管制,韶能股份,1.97,5597257000.0
公用事业,公共事业 - 独立发电商,华电B股,2.83,5596557000.0
工业,工业制品,华翔股份,1.83,5595042000.0
非周期性消费,农副加工食品,农发种业,0.0,5594967000.0
工业,企业集团,精准信息,-0.24,5592253000.0
工业,工业制品,埃夫特,-0.65,5588263000.0
周期性消费,旅游和娱乐,沐邦高科,-0.97,5584943000.0
科技,软件,银江技术,-0.12,5580766000.0
非周期性消费,酒精饮料,会稽山,-1.15,5580380000.0
工业,工业制品,双杰电气,1.05,5577139000.0
工业,工业制品,博创科技,-0.92,5576376000.0
基础材料,化工,会通股份,0.17,5575704000.0
科技,硬件,兴瑞科技,-0.79,5575671000.0
周期性消费,汽车和配件,贵州轮胎,0.0,5575343000.0
科技,硬件,京泉华,-2.48,5575003000.0
工业,工业制品,龙马环卫,0.83,5573943000.0
工业,农用和重型工程机械,厦工股份,-1.26,5570656000.0
周期性消费,非生活必需品零售商,大商股份,-0.21,5568906000.0
工业,工业制品,劲拓股份,-0.61,5568262000.0
非周期性消费,生活必需品零售商,金字火腿,2.15,5566392000.0
工业,工业制品,新锐股份,-0.76,5561504000.0
工业,工业制品,中金辐照,2.73,5557096000.0
科技,软件,海得控制,1.94,5556566000.0
科技,半导体,康强电子,-0.47,5550451000.0
通信服务,通信,中贝通信,0.24,5546019000.0
工业,工业制品,海陆重工,1.85,5541987000.0
工业,工业制品,东亚机械,-0.27,5532105000.0
通信服务,交互式媒体,华立科技,-1.85,5529000000.0
工业,工业制品,天雁B股,-4.63,5528910000.0
非周期性消费,农副加工食品,千味央厨,-1.8,5525903000.0
工业,建筑,岭南股份,-0.3,5524931000.0
非周期性消费,生活必需品零售商,元祖股份,-3.92,5524800000.0
公用事业,公共事业 - 管制,海天股份,0.17,5522400000.0
非周期性消费,农副加工食品,N洁雅,6.84,5520589000.0
科技,半导体,气派科技,1.03,5505849000.0
医疗保健,医药制造,千红制药,0.0,5503140000.0
工业,商业服务,国安达,-0.05,5500581000.0
科技,硬件,雪迪龙,1.63,5500272000.0
基础材料,化工,新化股份,-1.01,5499327000.0
科技,硬件,崧盛股份,0.38,5497281000.0
医疗保健,医疗产品分销,瑞康医药,1.67,5492193000.0
非周期性消费,农副加工食品,可靠股份,1.61,5480522000.0
工业,工业制品,宇晶股份,0.0,5473000000.0
科技,软件,辰安科技,7.03,5472619000.0
医疗保健,生物科技,苑东生物,-0.13,5468899000.0
非周期性消费,农副加工食品,名臣健康,-0.47,5468012000.0
基础材料,化工,南岭民爆,2.94,5465345000.0
工业,工业制品,理工环科,10.0,5460235000.0
工业,商业服务,王力安防,-1.34,5458720000.0
基础材料,化工,华西股份,-0.48,5457840000.0
公用事业,公共事业 - 独立发电商,东旭蓝天,2.8,5456827000.0
通信服务,传媒,中信出版,0.03,5455446000.0
非周期性消费,农副加工食品,有友食品,-1.51,5454654000.0
工业,工业制品,C迈赫,7.55,5450939000.0
通信服务,交互式媒体,盛天网络,0.15,5449584000.0
非周期性消费,生活必需品零售商,来伊份,9.92,5449375000.0
工业,交通运输,锦港Ｂ股,1.06,5444160000.0
非周期性消费,农副加工食品,贝因美,-0.59,5443291000.0
周期性消费,非生活必需品零售商,安德利,-2.57,5443200000.0
工业,工业制品,四方达,-2.87,5435814000.0
工业,工业制品,恒而达,1.56,5425584000.0
周期性消费,家具制造,好太太,0.07,5425530000.0
科技,硬件,鸿合科技,4.29,5423569000.0
非周期性消费,农副加工食品,金健米业,-0.47,5423068000.0
周期性消费,服饰加工,*ST跨境,-0.29,5422028000.0
科技,硬件,盛路通信,-0.51,5419680000.0
基础材料,农业,诺普信,1.54,5418435000.0
科技,软件,四方精创,-1.95,5416471000.0
非周期性消费,农副加工食品,道道全,1.0,5410058000.0
科技,半导体,江化微,-0.68,5408834000.0
工业,工业制品,恒锋工具,-0.21,5402798000.0
科技,硬件,金信诺,0.54,5402191000.0
非周期性消费,农副加工食品,海融科技,-2.83,5400000000.0
工业,工业制品,久吾高科,-0.92,5399929000.0
基础材料,化工,元利科技,0.75,5399052000.0
工业,工业制品,方正电机,-0.73,5399036000.0
基础材料,化工,云维股份,2.34,5398219000.0
非周期性消费,农副加工食品,民和股份,-0.96,5394892000.0
周期性消费,非生活必需品零售商,广百股份,7.65,5392289000.0
基础材料,金属与开采,锌业股份,0.26,5385663000.0
医疗保健,医药制造,益佰制药,-1.45,5385106000.0
周期性消费,汽车和配件,文投控股,-0.34,5379075000.0
工业,工业制品,柯力传感,-1.12,5377892000.0
基础材料,农业,四川美丰,1.55,5376945000.0
工业,工业制品,金龙羽,-0.48,5372268000.0
工业,工业制品,古鳌科技,-3.98,5369108000.0
科技,半导体,亿晶光电,2.24,5364198000.0
基础材料,钢铁和焦煤,力星股份,2.99,5361158000.0
通信服务,传媒,川网传媒,6.59,5357334000.0
工业,工业制品,麦克奥迪,2.75,5357275000.0
科技,软件,信安世纪,4.53,5353915000.0
非周期性消费,农副加工食品,莲花健康,-1.0,5345825000.0
周期性消费,包装和容器,美盈森,0.29,5344319000.0
基础材料,化工,*ST达志,-1.46,5341858000.0
工业,工业制品,杭州柯林,7.57,5338450000.0
工业,交通运输,西部创业,1.95,5337651000.0
工业,工业制品,中核科技,-0.14,5335041000.0
医疗保健,生物科技,南华生物,0.77,5324821000.0
工业,垃圾处理,唯赛勃,-1.07,5322097000.0
房地产,房地产开发及服务,中关村,-0.14,5317076000.0
科技,硬件,天邑股份,-2.5,5315305000.0
工业,工业制品,长盛轴承,-1.48,5314812000.0
医疗保健,生物科技,江苏吴中,0.4,5314419000.0
通信服务,传媒,华闻集团,0.0,5312673000.0
工业,工业制品,五洲新春,2.86,5312534000.0
医疗保健,生物科技,保龄宝,1.27,5309902000.0
工业,工业制品,星帅尔,4.07,5307385000.0
工业,工业制品,卓郎智能,1.82,5307157000.0
科技,硬件,吴通控股,0.0,5299972000.0
工业,工业制品,鼎通科技,-0.3,5298261000.0
科技,硬件,广东骏亚,0.49,5297706000.0
医疗保健,医药制造,誉衡药业,1.26,5297476000.0
能源,石油与天然气,石化机械,0.29,5295490000.0
工业,工业制品,御银股份,1.16,5290281000.0
周期性消费,家具制造,华帝股份,0.81,5289359000.0
工业,工业制品,同力日升,-0.22,5288640000.0
基础材料,化工,神剑股份,0.75,5284289000.0
工业,垃圾处理,节能国祯,0.8,5284096000.0
基础材料,化工,元力股份,-0.76,5282855000.0
工业,工业制品,名家汇,-0.37,5279693000.0
周期性消费,包装和容器,荣晟环保,0.05,5279183000.0
工业,工业制品,双一科技,-1.12,5275562000.0
周期性消费,家具制造,金莱特,-0.48,5266522000.0
周期性消费,非生活必需品零售商,利群股份,0.0,5266374000.0
工业,商业服务,大丰实业,-0.39,5264932000.0
工业,工业制品,渤海化学,0.91,5264896000.0
基础材料,金属与开采,株冶集团,0.71,5264030000.0
工业,工业制品,福立旺,-2.91,5261173000.0
工业,交通运输,三羊马,10.01,5261029000.0
医疗保健,医疗机构和服务,健之佳,-0.17,5258238000.0
周期性消费,包装和容器,正川股份,-0.91,5257224000.0
基础材料,化工,争光股份,1.94,5255922000.0
科技,软件,南威软件,1.37,5252155000.0
房地产,房地产开发及服务,泰禾集团,1.94,5252066000.0
工业,商业服务,N观想,20.0,5250240000.0
非周期性消费,农副加工食品,仲景食品,-1.46,5250044000.0
周期性消费,家具制造,金牌厨柜,-4.09,5249011000.0
非周期性消费,农副加工食品,西王食品,-0.41,5246021000.0
周期性消费,包装和容器,嘉美包装,0.74,5244278000.0
周期性消费,服饰加工,开润股份,0.51,5244243000.0
工业,农用和重型工程机械,鞍重股份,6.73,5242073000.0
科技,软件,深城交,1.11,5239964000.0
工业,工业制品,北京科锐,4.43,5239283000.0
工业,工业制品,赛腾股份,-0.96,5235977000.0
医疗保健,生物科技,溢多利,-0.09,5233908000.0
科技,硬件,佳创视讯,-5.1,5229846000.0
周期性消费,非生活必需品零售商,大东方,0.85,5229047000.0
非周期性消费,农副加工食品,新五丰,-0.15,5224716000.0
医疗保健,医药制造,华森制药,1.09,5213918000.0
工业,工业制品,鸿富瀚,-0.31,5212199000.0
非周期性消费,农副加工食品,*ST浪奇,-3.87,5208117000.0
周期性消费,汽车和配件,万安科技,-3.56,5204170000.0
科技,软件,山石网科,-0.1,5203052000.0
科技,硬件,合众思壮,-0.99,5202899000.0
工业,交通运输,嘉诚国际,-1.31,5202231000.0
科技,软件,天源迪科,1.25,5191320000.0
基础材料,化工,世名科技,0.84,5189764000.0
医疗保健,医疗器械,济民医疗,-3.3,5189523000.0
基础材料,化工,汇得科技,2.33,5189333000.0
医疗保健,医疗器械,健麾信息,-0.03,5188400000.0
医疗保健,医疗机构和服务,浙农股份,0.09,5187364000.0
能源,石油与天然气,中曼石油,0.93,5184001000.0
医疗保健,医药制造,上海谊众,-1.94,5183142000.0
周期性消费,包装和容器,顺灏股份,-0.81,5172744000.0
工业,交通运输,康尼机电,0.39,5165032000.0
工业,建筑,中化岩土,0.35,5163144000.0
工业,工业制品,博深股份,1.71,5162032000.0
基础材料,建筑材料,青松建化,1.36,5156674000.0
公用事业,公共事业 - 管制,富春环保,0.67,5155342000.0
工业,工业制品,新时达,1.03,5152671000.0
房地产,房地产开发及服务,苏州高新,1.59,5146280000.0
工业,工业制品,金卡智能,0.67,5144333000.0
房地产,房地产开发及服务,华丽家族,1.26,5143351000.0
通信服务,传媒,华扬联众,6.84,5142732000.0
科技,软件,致远互联,-1.39,5132126000.0
科技,硬件,科威尔,-0.14,5128000000.0
工业,工业制品,贝斯特,1.59,5122049000.0
房地产,房地产开发及服务,宁波富达,1.72,5116154000.0
基础材料,钢铁和焦煤,金岭矿业,0.59,5102102000.0
基础材料,农业,川金诺,-0.47,5100482000.0
科技,硬件,新开普,0.0,5099579000.0
工业,工业制品,红相股份,2.98,5097062000.0
工业,工业制品,金龙机电,-0.78,5092032000.0
周期性消费,汽车和配件,卡倍亿,-1.05,5091119000.0
公用事业,公共事业 - 管制,宁波能源,2.48,5085845000.0
非周期性消费,农副加工食品,福成股份,0.49,5084133000.0
公用事业,公共事业 - 管制,金山股份,9.87,5080838000.0
工业,建筑,北新路桥,1.94,5077473000.0
周期性消费,汽车和配件,蓝黛科技,-1.12,5067230000.0
科技,软件,焦点科技,0.79,5063581000.0
科技,软件,科大国创,-0.48,5058181000.0
医疗保健,医疗器械,透景生命,-1.53,5057074000.0
工业,工业制品,三川智慧,0.83,5054648000.0
科技,硬件,东土科技,-0.5,5053601000.0
工业,建筑,交建股份,2.51,5050421000.0
科技,硬件,光韵达,1.0,5048189000.0
工业,工业制品,众业达,1.76,5048015000.0
周期性消费,非生活必需品零售商,华联股份,0.55,5036727000.0
房地产,房地产开发及服务,光明地产,1.8,5036719000.0
科技,硬件,同有科技,0.1,5035868000.0
基础材料,林业,康欣新材,0.27,5028592000.0
科技,软件,蓝盾股份,10.44,5024405000.0
医疗保健,医疗机构和服务,*ST海医,-4.85,5021547000.0
工业,垃圾处理,永清环保,0.26,5020656000.0
工业,交通运输,宁波海运,0.97,5019183000.0
医疗保健,生物科技,佐力药业,-0.24,5015069000.0
科技,软件,新智认知,0.3,5014735000.0
工业,工业制品,华中数控,-0.63,5011124000.0
周期性消费,汽车和配件,雪龙集团,1.23,5008073000.0
工业,工业制品,必创科技,-2.69,5005166000.0
工业,工业制品,杭电股份,1.69,5003169000.0
公用事业,公共事业 - 管制,*ST中天,-3.68,5001955000.0
周期性消费,汽车和配件,SST佳通,2.01,5001400000.0
科技,软件,高伟达,-0.71,4999238000.0
基础材料,林业,华旺科技,1.16,4991928000.0
周期性消费,旅游和娱乐,云南旅游,1.65,4991303000.0
工业,建筑,腾达建设,1.63,4988577000.0
基础材料,建筑材料,垒知集团,3.44,4985795000.0
工业,工业制品,密封科技,-0.5,4974672000.0
工业,交通运输,申通地铁,1.46,4974318000.0
科技,硬件,鼎信通讯,1.47,4970794000.0
基础材料,农业,长青股份,-0.13,4969683000.0
医疗保健,医药制造,上海凯宝,0.21,4968500000.0
工业,工业制品,伟创电气,5.38,4968000000.0
医疗保健,医药制造,华仁药业,0.24,4965266000.0
房地产,房地产开发及服务,广汇物流,-2.71,4965257000.0
工业,工业制品,微光股份,-2.74,4964644000.0
医疗保健,医药制造,广生堂,1.53,4961853000.0
科技,软件,信雅达,10.05,4961025000.0
工业,建筑,同济科技,0.76,4960607000.0
工业,建筑,楚天高速,2.33,4959157000.0
工业,工业制品,大连电瓷,4.93,4957946000.0
通信服务,传媒,粤传媒,-0.23,4957745000.0
通信服务,传媒,贵广网络,0.64,4953519000.0
基础材料,化工,道明光学,1.28,4953071000.0
基础材料,化工,久日新材,-0.43,4945144000.0
工业,工业制品,高澜股份,0.69,4941946000.0
医疗保健,生物科技,康辰药业,-0.61,4939200000.0
工业,工业制品,福能东方,0.0,4930009000.0
医疗保健,医药制造,福安药业,0.24,4925381000.0
工业,建筑,德尔未来,0.27,4919967000.0
科技,软件,山大地纬,-2.61,4916123000.0
基础材料,化工,泛亚微透,-6.21,4914700000.0
周期性消费,家具制造,帅丰电器,-1.93,4914066000.0
工业,交通运输,重庆港,10.11,4913626000.0
基础材料,化工,红宝丽,-2.62,4911602000.0
非周期性消费,酒精饮料,金枫酒业,-1.74,4910497000.0
工业,工业制品,星球石墨,-0.68,4909499000.0
非周期性消费,农副加工食品,佩蒂股份,0.36,4908574000.0
通信服务,传媒,城市传媒,0.72,4907651000.0
科技,硬件,东华测试,-1.47,4903451000.0
工业,工业制品,东杰智能,-0.9,4902539000.0
工业,工业制品,长缆科技,1.97,4899141000.0
基础材料,金属与开采,豪美新材,1.06,4895177000.0
公用事业,公共事业 - 管制,辽宁能源,1.37,4891463000.0
工业,工业制品,捷强装备,2.17,4882854000.0
工业,交通运输,厦门空港,-0.3,4881106000.0
公用事业,公共事业 - 管制,和达科技,-1.22,4879945000.0
周期性消费,非生活必需品零售商,汉商集团,-1.43,4876885000.0
医疗保健,医药制造,美诺华,-0.85,4876595000.0
科技,硬件,铜峰电子,4.47,4876153000.0
科技,硬件,莱伯泰科,-2.3,4872910000.0
科技,硬件,天正电气,2.46,4872698000.0
工业,工业制品,证通电子,-0.13,4871898000.0
基础材料,农业,神农科技,-0.63,4864000000.0
基础材料,化工,同益股份,1.17,4857119000.0
非周期性消费,农副加工食品,莱茵生物,-0.35,4849523000.0
医疗保健,医药制造,太安堂,0.48,4846007000.0
周期性消费,非生活必需品零售商,新世界,0.27,4845097000.0
周期性消费,家具制造,秀强股份,1.42,4840291000.0
周期性消费,汽车和配件,中捷精工,-4.73,4839073000.0
工业,交通运输,连云港,0.0,4838488000.0
周期性消费,汽车和配件,浙江黎明,1.98,4838227000.0
基础材料,化工,佛塑科技,2.67,4837116000.0
工业,工业制品,春晖智控,2.17,4836856000.0
医疗保健,医药制造,润都股份,0.46,4832182000.0
金融服务,多元化金融服务,仁东控股,3.1,4832080000.0
房地产,房地产开发及服务,中洲控股,1.83,4826917000.0
医疗保健,生物科技,回盛生物,2.54,4825984000.0
周期性消费,服饰加工,搜于特,0.65,4824924000.0
医疗保健,医疗器械,三鑫医疗,-0.49,4822916000.0
工业,交通运输,华鹏飞,-2.39,4822066000.0
科技,半导体,众合科技,0.35,4820827000.0
非周期性消费,农副加工食品,拉芳家化,-0.33,4814704000.0
科技,硬件,三维通信,-0.51,4813713000.0
工业,工业制品,昊志机电,0.9,4811437000.0
科技,硬件,银河电子,0.47,4809913000.0
通信服务,传媒,天威视讯,1.18,4807425000.0
工业,建筑,正元地信,0.81,4804800000.0
周期性消费,旅游和娱乐,众信旅游,2.32,4803767000.0
工业,工业制品,三友联众,3.91,4802570000.0
周期性消费,服饰加工,康隆达,0.2,4796390000.0
科技,软件,恒实科技,4.53,4793910000.0
工业,建筑,启迪设计,-1.97,4790085000.0
科技,软件,铜牛信息,0.93,4788387000.0
公用事业,公共事业 - 管制,绿城水务,1.88,4785713000.0
非周期性消费,农副加工食品,京粮B,-0.14,4783500000.0
工业,工业制品,烽火电子,0.76,4783024000.0
工业,交通运输,海汽集团,0.13,4781080000.0
工业,工业制品,亚威股份,-0.46,4776684000.0
工业,工业制品,仕净科技,-0.03,4776000000.0
非周期性消费,酒精饮料,皇台酒业,-4.81,4775822000.0
基础材料,化工,中船汉光,-0.12,4774657000.0
医疗保健,医疗诊断和研究,迪瑞医疗,-1.31,4772976000.0
科技,硬件,维科技术,1.68,4771364000.0
基础材料,化工,沈阳化工,-0.17,4769575000.0
工业,工业制品,金财互联,0.66,4768693000.0
医疗保健,生物科技,南新制药,3.91,4765600000.0
医疗保健,生物科技,共同药业,-1.48,4765552000.0
非周期性消费,农副加工食品,日辰股份,-4.38,4762054000.0
科技,硬件,振邦智能,-1.13,4758856000.0
公用事业,公共事业 - 管制,通宝能源,2.22,4757985000.0
通信服务,交互式媒体,盛讯达,-1.16,4753332000.0
周期性消费,非生活必需品零售商,曼卡龙,-0.26,4753252000.0
医疗保健,医药制造,新华制药,0.43,4752815000.0
基础材料,林业,景兴纸业,1.02,4751815000.0
基础材料,化工,格林达,0.24,4750915000.0
工业,建筑,宝鹰股份,-0.56,4748191000.0
工业,交通运输,晋西车轴,3.69,4748189000.0
科技,硬件,正业科技,-1.23,4747508000.0
基础材料,化工,聚合顺,0.2,4745825000.0
工业,工业制品,长龄液压,-0.06,4745003000.0
工业,工业制品,鹏鹞环保,0.91,4742520000.0
基础材料,化工,国新文化,-1.58,4742000000.0
周期性消费,旅游和娱乐,中潜股份,2.79,4738519000.0
工业,工业制品,白云电器,4.51,4736892000.0
医疗保健,医药制造,南京医药,-0.66,4728915000.0
科技,软件,普联软件,2.13,4728087000.0
工业,工业制品,利和兴,4.27,4721676000.0
科技,硬件,好利科技,-0.7,4720987000.0
周期性消费,汽车和配件,C金钟,5.6,4720298000.0
工业,工业制品,光正眼科,-0.11,4719611000.0
工业,建筑,棕榈股份,0.32,4713743000.0
通信服务,传媒,湖北广电,10.09,4713095000.0
医疗保健,医疗器械,澳华内镜,-1.15,4712236000.0
科技,软件,龙软科技,0.51,4706998000.0
医疗保健,医药制造,精华制药,0.0,4705128000.0
基础材料,化工,天秦装备,-0.5,4699839000.0
工业,工业制品,尚纬股份,-0.33,4697400000.0
周期性消费,汽车和配件,航天晨光,0.9,4697313000.0
基础材料,化工,百合花,-0.74,4696052000.0
房地产,房地产开发及服务,卧龙地产,1.98,4693393000.0
基础材料,钢铁和焦煤,康盛股份,-0.96,4693223000.0
工业,工业制品,新朋股份,0.33,4692336000.0
工业,工业制品,晋亿实业,1.45,4690888000.0
周期性消费,家具制造,首华燃气,1.16,4688533000.0
通信服务,传媒,上海电影,0.38,4688172000.0
科技,硬件,科翔股份,0.55,4687547000.0
非周期性消费,教育,行动教育,-0.59,4686876000.0
周期性消费,旅游和娱乐,岭南控股,-0.57,4684758000.0
公用事业,公共事业 - 管制,武汉控股,1.54,4683160000.0
基础材料,化工,建业股份,-0.07,4681600000.0
周期性消费,非生活必需品零售商,飞亚达Ｂ,-0.17,4680997000.0
科技,硬件,八亿时空,0.73,4677012000.0
工业,航空航天和国防,天微电子,0.59,4675200000.0
基础材料,林业,美利云,3.7,4672168000.0
基础材料,化工,N家联,8.12,4668000000.0
能源,其他能源,青海春天,-1.85,4667133000.0
科技,硬件,福日电子,-1.35,4664889000.0
工业,建筑,宏润建设,4.19,4663575000.0
工业,交通运输,沃顿科技,-2.73,4663100000.0
通信服务,传媒,广西广电,0.72,4662163000.0
周期性消费,家具制造,华瓷股份,3.81,4661956000.0
基础材料,化工,阿科力,-0.28,4660688000.0
基础材料,农业,中农立华,-0.16,4657922000.0
基础材料,农业,中旗股份,-0.62,4657790000.0
工业,工业制品,强瑞技术,0.61,4657064000.0
基础材料,化工,兄弟科技,1.39,4655395000.0
工业,工业制品,嵘泰股份,-1.29,4652800000.0
工业,工业制品,凯迪股份,0.44,4650899000.0
房地产,房地产开发及服务,轻纺城,0.96,4646558000.0
房地产,房地产开发及服务,世荣兆业,2.5,4644209000.0
工业,垃圾处理,维尔利,1.54,4642749000.0
周期性消费,汽车和配件,中自科技,-0.02,4641586000.0
科技,硬件,*ST广珠,3.16,4638931000.0
工业,工业制品,久盛电气,3.84,4637721000.0
基础材料,农业,利民股份,0.73,4634290000.0
周期性消费,服饰加工,ST华鼎,0.25,4622999000.0
医疗保健,生物科技,冠昊生物,-0.91,4621689000.0
科技,软件,永安行,-0.05,4619858000.0
非周期性消费,农副加工食品,天马科技,-0.19,4618985000.0
工业,农用和重型工程机械,浙矿股份,1.9,4616000000.0
非周期性消费,农副加工食品,湘佳股份,1.68,4615943000.0
医疗保健,医疗机构和服务,药易购,-0.31,4613999000.0
基础材料,化工,科恒股份,2.74,4612200000.0
基础材料,化工,安诺其,-2.23,4611510000.0
工业,商业服务,浩云科技,0.9,4610801000.0
周期性消费,房屋建筑商,东方银星,0.05,4610750000.0
基础材料,钢铁和焦煤,西宁特钢,-0.68,4608971000.0
科技,软件,荣科科技,-4.49,4603656000.0
医疗保健,医药制造,天药股份,0.48,4599449000.0
基础材料,化工,科创新源,-1.76,4597127000.0
科技,硬件,安车检测,2.03,4595758000.0
基础材料,金属与开采,春兴精工,-0.25,4591192000.0
工业,工业制品,新元科技,1.83,4591021000.0
基础材料,化工,西陇科学,0.13,4588097000.0
医疗保健,医药制造,太龙药业,-0.87,4585351000.0
周期性消费,包装和容器,N喜悦,14.07,4579719000.0
基础材料,建筑材料,耀皮Ｂ股,0.75,4579582000.0
周期性消费,服饰加工,欣贺股份,0.38,4579262000.0
非周期性消费,酒精饮料,*ST中葡,-0.25,4573568000.0
工业,工业制品,联得装备,1.62,4573253000.0
工业,建筑,高新发展,5.19,4572593000.0
周期性消费,非生活必需品零售商,丽尚国潮,-0.34,4555705000.0
工业,商业服务,同庆楼,-0.28,4550000000.0
基础材料,化工,悦安新材,-0.93,4548869000.0
科技,半导体,聆达股份,-0.06,4542709000.0
基础材料,化工,泰和科技,0.81,4542461000.0
工业,商业服务,东港股份,2.21,4539825000.0
通信服务,传媒,新华传媒,2.12,4524364000.0
科技,硬件,恒宝股份,0.15,4523019000.0
科技,硬件,中富电路,0.23,4519723000.0
基础材料,钢铁和焦煤,赛福天,5.35,4518009000.0
