行业,行业细分,公司,涨跌幅,市值
金融服务,资本市场,大智慧,-1.21,14847578000.0
医疗保健,医药制造,百洋医药,0.97,14845714000.0
医疗保健,医药制造,红日药业,19.96,14841023000.0
科技,半导体,国民技术,-4.36,14839430000.0
工业,交通运输,深圳机场,0.28,14827149000.0
科技,硬件,光峰科技,-2.72,14812135000.0
工业,垃圾处理,三峰环境,-1.46,14768343000.0
医疗保健,医药制造,N迪哲,-3.81,14763125000.0
房地产,房地产开发及服务,苏宁环球,0.62,14748333000.0
基础材料,金属与开采,贵研铂业,1.54,14738414000.0
工业,工业制品,云路股份,-2.97,14738128000.0
基础材料,林业,岳阳林纸,-0.85,14706293000.0
基础材料,化工,晶瑞电材,-1.99,14704114000.0
工业,工业制品,至纯科技,-2.45,14698875000.0
医疗保健,医药制造,司太立,-2.25,14687788000.0
医疗保健,生物科技,博瑞医药,1.83,14674671000.0
基础材料,金属与开采,广晟有色,-4.35,14597171000.0
医疗保健,医药制造,罗欣药业,3.11,14566832000.0
工业,工业制品,金盘科技,-3.01,14555730000.0
科技,软件,电科数字,1.77,14545919000.0
科技,半导体,芯源微,-4.29,14505614000.0
科技,半导体,乐鑫科技,1.03,14493961000.0
工业,工业制品,国光电气,-0.48,14482266000.0
周期性消费,家具制造,喜临门,2.08,14467524000.0
工业,工业制品,机电Ｂ股,0.0,14455536000.0
金融服务,多元化金融服务,华鑫股份,0.15,14417621000.0
工业,工业制品,科士达,-6.28,14410439000.0
工业,交通运输,天宜上佳,-2.18,14376997000.0
工业,农用和重型工程机械,杭叉集团,-1.6,14373651000.0
科技,软件,税友股份,1.75,14359666000.0
周期性消费,汽车和配件,富奥B,-1.6,14347399000.0
房地产,房地产开发及服务,中国国贸,-2.33,14314612000.0
科技,硬件,超图软件,1.78,14304887000.0
医疗保健,医药制造,信邦制药,3.68,14291962000.0
科技,半导体,安集科技,-2.69,14277405000.0
周期性消费,旅游和娱乐,凤凰光学,-0.02,14262267000.0
工业,建筑,粤高速Ｂ,-0.69,14246706000.0
工业,工业制品,派克新材,-2.59,14241903000.0
医疗保健,医药制造,微芯生物,0.17,14236648000.0
非周期性消费,农副加工食品,南侨食品,4.18,14225303000.0
工业,企业集团,新潮能源,-3.24,14215230000.0
房地产,房地产开发及服务,华夏幸福,-1.89,14207646000.0
医疗保健,医疗诊断和研究,兰卫医学,4.72,14196981000.0
工业,工业制品,通裕重工,-3.45,14184291000.0
科技,硬件,聚光科技,2.6,14179666000.0
周期性消费,包装和容器,力合科创,-2.25,14164636000.0
房地产,房地产开发及服务,首开股份,-0.36,14136484000.0
房地产,房地产开发及服务,滨江集团,-0.66,14125955000.0
医疗保健,医药制造,珍宝岛,1.49,14119754000.0
科技,软件,梦网科技,-2.08,14037291000.0
周期性消费,服饰加工,朗姿股份,-1.15,14018019000.0
金融服务,资本市场,锦龙股份,-0.45,14013474000.0
科技,硬件,明微电子,-2.41,14009360000.0
科技,硬件,中科三环,-4.19,13972566000.0
工业,交通运输,广深铁路,-0.45,13961831000.0
周期性消费,汽车和配件,宁波华翔,-2.31,13948810000.0
周期性消费,包装和容器,紫江企业,-2.65,13923638000.0
基础材料,钢铁和焦煤,酒钢宏兴,-2.63,13906295000.0
工业,交通运输,中储股份,-2.49,13900847000.0
医疗保健,医疗产品分销,一致Ｂ,0.9,13865240000.0
工业,交通运输,申通快递,-0.77,13853624000.0
工业,交通运输,*ST德新,-4.99,13837047000.0
科技,软件,宇信科技,-1.75,13830643000.0
医疗保健,生物科技,泽璟制药,-1.37,13805521000.0
科技,软件,佳都科技,0.25,13802496000.0
医疗保健,医药制造,汇宇制药,0.22,13788165000.0
基础材料,化工,道氏技术,-4.11,13785167000.0
科技,半导体,神工股份,1.12,13777228000.0
非周期性消费,农副加工食品,新乳业,2.46,13756046000.0
工业,垃圾处理,上海环境,-1.53,13731926000.0
基础材料,化工,三美股份,-1.45,13711358000.0
医疗保健,医药制造,华邦健康,0.44,13681183000.0
周期性消费,汽车和配件,东风汽车,-2.0,13680429000.0
科技,硬件,正海磁材,-3.27,13662961000.0
房地产,房地产开发及服务,阳光城,-2.7,13660234000.0
科技,软件,新点软件,0.87,13658444000.0
周期性消费,非生活必需品零售商,爱施德,0.54,13644793000.0
房地产,房地产开发及服务,鲁商发展,-1.75,13642788000.0
通信服务,传媒,新媒股份,-1.2,13630301000.0
基础材料,化工,陕西黑猫,-2.64,13622106000.0
科技,硬件,联创光电,-0.36,13615839000.0
工业,工业制品,汉钟精机,-3.0,13614582000.0
科技,硬件,国盾量子,-1.61,13600192000.0
基础材料,化工,共创草坪,-3.86,13597521000.0
工业,商业服务,美亚柏科,-0.06,13575918000.0
基础材料,化工,新疆天业,-2.08,13548393000.0
医疗保健,医药制造,海翔药业,-2.58,13546811000.0
科技,硬件,数码视讯,0.1,13523607000.0
基础材料,金属与开采,兴业矿业,-1.73,13522077000.0
工业,建筑,中新集团,-1.64,13504407000.0
基础材料,林业,博汇纸业,-1.37,13502494000.0
基础材料,化工,普利特,-3.15,13495078000.0
周期性消费,非生活必需品零售商,太平鸟,-2.92,13481459000.0
非周期性消费,酒精饮料,伊力特,-1.73,13478767000.0
周期性消费,服饰加工,台华新材,0.06,13470401000.0
基础材料,金属与开采,恒邦股份,-1.27,13465722000.0
房地产,房地产开发及服务,格力地产,-3.11,13456793000.0
科技,半导体,有研新材,-2.83,13435034000.0
公用事业,公共事业 - 管制,重庆燃气,1.41,13418876000.0
周期性消费,餐饮,广州酒家,3.63,13404594000.0
工业,商业服务,外高Ｂ股,-0.38,13401944000.0
医疗保健,医疗计划,国新健康,6.57,13399569000.0
科技,软件,二三四五,-2.1,13394941000.0
医疗保健,医药制造,仁和药业,2.48,13386242000.0
基础材料,钢铁和焦煤,图南股份,-2.91,13379314000.0
基础材料,钢铁和焦煤,柳钢股份,-0.94,13355577000.0
基础材料,化工,泰和新材,0.21,13352530000.0
科技,软件,远光软件,-3.43,13338757000.0
工业,工业制品,平高电气,-5.97,13313314000.0
周期性消费,服饰加工,比音勒芬,-0.95,13299795000.0
通信服务,交互式媒体,游族网络,-2.74,13264368000.0
医疗保健,医疗器械,中红医疗,0.54,13244694000.0
工业,交通运输,海峡股份,-0.83,13218459000.0
工业,工业制品,壹石通,-2.9,13217747000.0
房地产,房地产开发及服务,中体产业,0.94,13193772000.0
科技,硬件,冠捷科技,-2.03,13135744000.0
医疗保健,医药制造,中牧股份,3.26,13132120000.0
医疗保健,医疗器械,亚辉龙,5.48,13130477000.0
科技,硬件,星网锐捷,-1.87,13112761000.0
通信服务,交互式媒体,新华网,4.37,13111037000.0
公用事业,公共事业 - 管制,中山公用,-1.67,13098162000.0
工业,工业制品,新雷能,-3.93,13086398000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,0.0,13083688000.0
基础材料,化工,金宏气体,-1.36,13076628000.0
科技,软件,宏力达,-5.5,13069859000.0
科技,软件,金证股份,-0.36,13043631000.0
科技,硬件,海兰信,-4.4,13034167000.0
工业,工业制品,华宏科技,-5.27,13027466000.0
科技,软件,东方通,-0.38,13001331000.0
工业,工业制品,利君股份,-1.72,13001120000.0
基础材料,钢铁和焦煤,玉龙股份,-1.01,12998229000.0
公用事业,公共事业 - 管制,宝新能源,0.0,12990494000.0
工业,交通运输,北部湾港,-0.5,12985946000.0
医疗保健,医药制造,华润双鹤,2.06,12978625000.0
工业,农用和重型工程机械,国机汽车,-5.25,12974799000.0
工业,工业制品,安靠智电,-2.3,12971033000.0
基础材料,化工,雅本化学,7.92,12967159000.0
科技,半导体,芯朋微,-1.58,12965440000.0
周期性消费,服饰加工,中银绒业,-0.32,12960165000.0
工业,工业制品,博实股份,-0.47,12925250000.0
基础材料,农业,华昌化工,-1.62,12903798000.0
基础材料,化工,金晶科技,-1.74,12901544000.0
金融服务,资产管理,浙江东方,-0.22,12888766000.0
基础材料,钢铁和焦煤,友发集团,-2.41,12849251000.0
医疗保健,生物科技,艾力斯,1.67,12847225000.0
基础材料,钢铁和焦煤,甬金股份,0.18,12836286000.0
科技,硬件,奥士康,6.38,12822906000.0
公用事业,公共事业 - 管制,皖能电力,6.92,12800693000.0
周期性消费,汽车和配件,保隆科技,-2.28,12790167000.0
医疗保健,医疗器械,万东医疗,-2.28,12768455000.0
通信服务,交互式媒体,掌趣科技,-0.43,12767738000.0
科技,硬件,飞荣达,-0.94,12761579000.0
基础材料,金属与开采,金田铜业,-2.05,12761403000.0
科技,半导体,宏微科技,-3.37,12754051000.0
基础材料,金属与开采,金诚信,-2.33,12740276000.0
医疗保健,医疗器械,开立医疗,-1.38,12720166000.0
基础材料,钢铁和焦煤,沙钢股份,-1.2,12710777000.0
科技,半导体,普冉股份,-1.65,12707640000.0
工业,工业制品,兆威机电,0.37,12702268000.0
工业,航空航天和国防,江航装备,2.6,12700465000.0
科技,软件,航天宏图,-2.61,12698996000.0
非周期性消费,农副加工食品,丸美股份,1.37,12696951000.0
基础材料,化工,神马股份,-2.31,12694639000.0
金融服务,资产管理,陕国投Ａ,-0.93,12684593000.0
公用事业,公共事业 - 管制,晋控电力,-1.44,12676487000.0
医疗保健,医药制造,马应龙,4.47,12667474000.0
医疗保健,医药制造,仙琚制药,2.08,12662809000.0
工业,商业服务,华铁应急,0.94,12654812000.0
医疗保健,医药制造,中恒集团,10.0,12652982000.0
能源,其他能源,盘江股份,-1.92,12644935000.0
工业,垃圾处理,英科再生,-3.44,12637825000.0
基础材料,建筑材料,塔牌集团,-1.03,12637798000.0
基础材料,化工,际华集团,0.35,12603976000.0
科技,硬件,天孚通信,-2.23,12600406000.0
科技,软件,绿盟科技,-1.49,12594783000.0
工业,工业制品,科力远,0.93,12581318000.0
科技,半导体,上海新阳,-2.55,12567019000.0
通信服务,传媒,华策影视,0.91,12547314000.0
周期性消费,服饰加工,三房巷,-1.83,12546214000.0
基础材料,化工,东诚药业,1.17,12531068000.0
工业,建筑,中钢国际,-2.01,12530959000.0
医疗保健,生物科技,欧林生物,-2.98,12530557000.0
通信服务,传媒,山东出版,-0.5,12522017000.0
非周期性消费,农副加工食品,南风化工,-2.38,12515125000.0
基础材料,农业,远大控股,-1.8,12514583000.0
房地产,房地产开发及服务,华发股份,0.51,12512582000.0
工业,工业制品,天能重工,-0.89,12500877000.0
基础材料,金属与开采,湖南黄金,-1.34,12476709000.0
科技,硬件,东旭B,-2.2,12470442000.0
工业,工业制品,斯莱克,-1.01,12460964000.0
医疗保健,医药制造,西藏药业,4.79,12444245000.0
能源,其他能源,新集能源,-1.44,12434601000.0
工业,工业制品,海洋王,-2.56,12432106000.0
公用事业,公共事业 - 管制,哈投股份,0.0,12421865000.0
工业,工业制品,中瓷电子,-3.29,12399068000.0
工业,工业制品,精功科技,-4.67,12388272000.0
科技,硬件,维信诺,2.51,12387945000.0
科技,半导体,楚天龙,-4.33,12384108000.0
周期性消费,汽车和配件,万丰奥威,-0.87,12378648000.0
金融服务,银行,紫金银行,0.6,12374357000.0
医疗保健,医疗器械,振德医疗,4.08,12355712000.0
工业,工业制品,南都电源,-2.36,12352567000.0
工业,工业制品,海天精工,-0.38,12350817000.0
医疗保健,医疗产品分销,中国医药,1.31,12329988000.0
工业,交通运输,天铁股份,-1.65,12327777000.0
医疗保健,医疗器械,可孚医疗,-0.71,12323561000.0
房地产,房地产开发及服务,金桥Ｂ股,0.16,12322502000.0
金融服务,资产管理,岩石股份,-0.03,12301794000.0
工业,工业制品,东方电子,-6.4,12287196000.0
科技,半导体,泰晶科技,-1.75,12273134000.0
科技,硬件,永新光学,-0.03,12271324000.0
科技,半导体,芯海科技,-1.04,12253403000.0
基础材料,化工,川恒股份,-5.28,12250708000.0
医疗保健,医疗器械,N华强,-3.27,12209913000.0
工业,工业制品,盾安环境,-5.02,12199124000.0
基础材料,化工,赛伍技术,-2.84,12193807000.0
科技,半导体,易成新能,-3.25,12193777000.0
房地产,房地产开发及服务,世茂股份,-0.31,12191526000.0
周期性消费,汽车和配件,英利汽车,-3.33,12176825000.0
基础材料,金属与开采,金石资源,-3.07,12145343000.0
非周期性消费,农副加工食品,天邦股份,1.71,12140393000.0
周期性消费,汽车和配件,奥特佳,-0.79,12133136000.0
工业,工业制品,宁波韵升,-4.06,12116219000.0
工业,工业制品,海目星,-2.44,12101720000.0
医疗保健,医药制造,康恩贝,9.26,12098436000.0
工业,建筑,冰轮环境,-2.79,12051531000.0
基础材料,农业,云图控股,-3.82,12047429000.0
医疗保健,生物科技,特宝生物,1.9,12046955000.0
基础材料,化工,阳煤化工,-4.38,12042946000.0
医疗保健,生物科技,科前生物,2.82,12013269000.0
基础材料,化工,万盛股份,-4.06,12012609000.0
科技,硬件,振芯科技,-2.5,12007815000.0
基础材料,金属与开采,华峰铝业,-6.51,11996077000.0
工业,交通运输,宏川智慧,0.11,11986489000.0
科技,软件,神州信息,-2.16,11953563000.0
工业,交通运输,天津港,-0.96,11952224000.0
科技,软件,掌阅科技,4.81,11947613000.0
科技,硬件,麦捷科技,-2.43,11935138000.0
科技,硬件,安洁科技,-2.29,11922768000.0
科技,软件,东方国信,-0.47,11919017000.0
周期性消费,服饰加工,罗莱生活,-0.56,11905520000.0
科技,硬件,深康佳Ｂ,0.46,11897443000.0
医疗保健,医药制造,健民集团,6.47,11865289000.0
工业,航空航天和国防,爱乐达,-0.41,11858191000.0
科技,硬件,上能电气,-4.89,11843882000.0
工业,商业服务,科锐国际,-2.05,11826014000.0
科技,硬件,世运电路,0.31,11823783000.0
工业,交通运输,盐田港,-1.13,11808772000.0
工业,交通运输,华夏航空,0.78,11808063000.0
通信服务,交互式媒体,中文在线,-2.88,11800661000.0
工业,工业制品,万祥科技,-4.19,11788643000.0
工业,工业制品,震裕科技,-5.52,11785526000.0
医疗保健,医疗器械,新华医疗,0.56,11771920000.0
非周期性消费,酒精饮料,金种子酒,-1.89,11767212000.0
科技,硬件,生益电子,4.08,11741480000.0
科技,硬件,恒信东方,-6.12,11729313000.0
基础材料,钢铁和焦煤,开滦股份,-2.52,11717247000.0
科技,软件,赛意信息,1.24,11709165000.0
工业,工业制品,中国电研,-3.83,11708856000.0
工业,商业服务,东风股份,-1.81,11701707000.0
非周期性消费,软饮料,承德露露,1.58,11699976000.0
科技,软件,神州泰岳,-2.27,11672913000.0
科技,硬件,新益昌,-2.58,11656641000.0
科技,硬件,南亚新材,1.59,11651786000.0
通信服务,传媒,歌华有线,-0.6,11649181000.0
通信服务,传媒,风语筑,2.88,11644138000.0
科技,硬件,鸿利智汇,-4.21,11643668000.0
周期性消费,非生活必需品零售商,壹网壹创,0.87,11635427000.0
基础材料,化工,皖维高新,-2.27,11632403000.0
基础材料,化工,鲁阳节能,0.75,11631154000.0
科技,硬件,东信Ｂ股,-1.83,11621237000.0
基础材料,化工,建龙微纳,-2.4,11584177000.0
工业,工业制品,兰石重装,-9.96,11578620000.0
科技,硬件,大立科技,-3.13,11540621000.0
基础材料,化工,吉林化纤,-2.73,11537534000.0
基础材料,农业,华锦股份,0.56,11467891000.0
科技,硬件,N鼎阳,4.18,11458078000.0
房地产,房地产开发及服务,南京高科,-0.64,11457557000.0
通信服务,交互式媒体,顺网科技,-1.3,11439100000.0
医疗保健,生物科技,华恒生物,-3.68,11397676000.0
公用事业,公共事业 - 管制,贵州燃气,-0.4,11370705000.0
通信服务,交互式媒体,恺英网络,-0.56,11369063000.0
科技,硬件,四方光电,-4.3,11368071000.0
非周期性消费,农副加工食品,盐津铺子,-2.47,11357200000.0
工业,工业制品,高测股份,-2.92,11333138000.0
医疗保健,医药制造,瑞普生物,5.26,11329414000.0
基础材料,化工,斯迪克,3.11,11328226000.0
工业,农用和重型工程机械,柳工,-0.78,11300346000.0
基础材料,化工,瑞丰新材,-1.27,11275500000.0
工业,工业制品,宝通科技,5.64,11261634000.0
科技,半导体,江丰电子,8.65,11252504000.0
科技,硬件,光弘科技,-1.08,11249244000.0
医疗保健,生物科技,中源协和,0.13,11240284000.0
房地产,房地产开发及服务,海德股份,-3.54,11200492000.0
通信服务,通信,新国脉,-1.25,11197314000.0
医疗保健,医药制造,太极集团,5.61,11195261000.0
科技,软件,数据港,-3.71,11184007000.0
非周期性消费,农副加工食品,李子园,1.94,11179575000.0
基础材料,化工,飞凯材料,-1.89,11146973000.0
工业,工业分销,东方集团,-0.66,11143605000.0
公用事业,公共事业 - 管制,苏文电能,-1.84,11139483000.0
周期性消费,服饰加工,伟星股份,1.01,11137718000.0
基础材料,化工,凯美特气,-3.52,11117060000.0
通信服务,传媒,锋尚文化,-1.4,11108510000.0
能源,其他能源,ST平能,0.0,11106654000.0
医疗保健,医药制造,贵州百灵,3.08,11100131000.0
周期性消费,汽车和配件,成飞集成,3.62,11099888000.0
医疗保健,生物科技,易瑞生物,1.18,11084754000.0
医疗保健,生物科技,三生国健,-0.72,11073320000.0
能源,其他能源,兰花科创,-2.89,11070629000.0
科技,软件,诚迈科技,-2.81,11068242000.0
基础材料,金属与开采,新疆众和,-4.63,11048720000.0
基础材料,化工,氯碱Ｂ股,-4.14,11037078000.0
基础材料,化工,鹏欣资源,-4.65,11015491000.0
基础材料,钢铁和焦煤,韶钢松山,-4.57,11014024000.0
工业,工业制品,保变电气,-1.67,11011906000.0
能源,石油与天然气,佛燃能源,-0.77,11002014000.0
非周期性消费,酒精饮料,古越龙山,3.69,10989826000.0
工业,商业服务,国检集团,-0.82,10974857000.0
基础材料,化工,凯立新材,0.31,10974772000.0
基础材料,金属与开采,中色股份,-2.8,10949744000.0
金融服务,资本市场,瑞达期货,1.01,10949088000.0
周期性消费,汽车和配件,沧州明珠,-6.08,10947267000.0
工业,工业制品,伊之密,-6.55,10932589000.0
周期性消费,家具制造,天际股份,-5.75,10931552000.0
科技,半导体,苏州固锝,-2.73,10923597000.0
基础材料,化工,镇洋发展,0.08,10921974000.0
工业,建筑,东南网架,-2.25,10921910000.0
工业,建筑,奥赛康,0.34,10915309000.0
医疗保健,医药制造,双鹭药业,3.11,10911139000.0
非周期性消费,生活必需品零售商,农产品,-0.31,10895134000.0
非周期性消费,农副加工食品,益生股份,0.09,10882623000.0
公用事业,公共事业 - 管制,华银电力,-1.62,10881796000.0
工业,工业制品,中毅达B,-3.43,10878027000.0
金融服务,资产管理,爱建集团,-0.74,10850565000.0
公用事业,公共事业 - 管制,万邦达,-3.85,10847611000.0
公用事业,公共事业 - 管制,新天然气,0.04,10840404000.0
科技,软件,优刻得,-1.3,10833662000.0
周期性消费,服饰加工,华懋科技,-3.44,10821139000.0
工业,交通运输,中远海特,-2.14,10819120000.0
工业,工业制品,海容冷链,-3.37,10809540000.0
周期性消费,服饰加工,常山北明,1.27,10807371000.0
非周期性消费,农副加工食品,龙大肉食,1.7,10795308000.0
基础材料,化工,合力泰,-0.29,10782890000.0
周期性消费,汽车和配件,三角轮胎,-1.61,10775665000.0
房地产,房地产开发及服务,*ST松江,-1.56,10713257000.0
能源,石油与天然气,厚普股份,-2.64,10699330000.0
非周期性消费,农副加工食品,双塔食品,-0.23,10668257000.0
工业,工业制品,杰克股份,-1.32,10660392000.0
基础材料,化工,铂科新材,-3.85,10658966000.0
工业,建筑,皖通高速,-0.99,10657777000.0
周期性消费,汽车和配件,隆鑫通用,-3.18,10657266000.0
医疗保健,医疗诊断和研究,九强生物,3.33,10644565000.0
基础材料,农业,辉隆股份,-0.36,10627534000.0
工业,企业集团,亚泰集团,-0.61,10623947000.0
工业,商业服务,保力新,-1.6,10616053000.0
工业,建筑,蒙娜丽莎,1.76,10607753000.0
周期性消费,包装和容器,宝钢包装,-1.06,10603017000.0
周期性消费,非生活必需品零售商,重庆百货,0.35,10602281000.0
基础材料,金属与开采,安泰科技,-3.54,10599054000.0
基础材料,化工,皇马科技,1.01,10590657000.0
科技,硬件,漫步者,-0.5,10580424000.0
基础材料,钢铁和焦煤,东方铁塔,-0.35,10563659000.0
工业,建筑,东莞控股,-0.68,10561493000.0
基础材料,化工,时代新材,0.15,10558602000.0
金融服务,银行,无锡银行,0.71,10555629000.0
通信服务,传媒,华谊兄弟,-0.52,10543554000.0
基础材料,钢铁和焦煤,中船科技,-2.81,10534061000.0
医疗保健,生物科技,悦康药业,-0.97,10530265000.0
通信服务,交互式媒体,浙数文化,-2.96,10525179000.0
医疗保健,医药制造,拓新药业,-2.14,10499031000.0
工业,建筑,永福股份,-8.31,10494888000.0
科技,软件,联络互动,-2.23,10494431000.0
基础材料,建筑材料,西部建设,-4.23,10484974000.0
基础材料,化工,金城医药,3.63,10478366000.0
科技,软件,神州数码,-3.42,10470034000.0
周期性消费,家具制造,浙江美大,-0.49,10466036000.0
科技,硬件,东方中科,-0.73,10461877000.0
基础材料,金属与开采,英洛华,-4.92,10458349000.0
通信服务,传媒,中国出版,-0.69,10443081000.0
基础材料,化工,海利得,-2.62,10432783000.0
科技,软件,长亮科技,1.33,10432621000.0
金融服务,银行,张家港行,0.0,10413962000.0
工业,工业制品,长城科技,-3.6,10411642000.0
周期性消费,服饰加工,正威新材,-2.19,10407047000.0
工业,工业制品,三利谱,2.84,10403232000.0
基础材料,农业,江山股份,-2.57,10400651000.0
医疗保健,生物科技,百奥泰,-1.22,10389130000.0
通信服务,通信,鹏博士,-3.03,10385511000.0
医疗保健,生物科技,桂林三金,2.97,10381172000.0
工业,工业制品,沃尔核材,-1.8,10380804000.0
周期性消费,汽车和配件,江铃Ｂ,-2.26,10362190000.0
科技,硬件,上海瀚讯,-1.27,10347259000.0
房地产,房地产开发及服务,城投控股,-1.21,10345658000.0
工业,工业制品,起帆电缆,-2.0,10345204000.0
基础材料,建筑材料,苏博特,-0.24,10327034000.0
工业,交通运输,德邦股份,0.1,10320984000.0
基础材料,化工,奥克股份,-2.59,10295667000.0
工业,工业制品,香农芯创,-0.69,10294169000.0
基础材料,化工,闰土股份,0.0,10285546000.0
科技,软件,华宇软件,-3.04,10282214000.0
科技,硬件,创维数字,-0.62,10271061000.0
周期性消费,家具制造,亚厦股份,-3.27,10266383000.0
工业,建筑,龙元建设,-1.04,10249265000.0
通信服务,传媒,三人行,2.98,10239746000.0
周期性消费,汽车和配件,天润工业,-1.21,10234566000.0
医疗保健,生物科技,奥翔药业,-2.32,10229202000.0
非周期性消费,酒精饮料,青青稞酒,-1.5,10216932000.0
房地产,房地产开发及服务,信达地产,-0.55,10210353000.0
科技,软件,银之杰,-0.27,10191730000.0
周期性消费,非生活必需品零售商,皖新传媒,-0.78,10184881000.0
科技,硬件,信濠光电,-2.06,10174601000.0
科技,软件,启明信息,-1.76,10150825000.0
工业,建筑,四川成渝,-1.95,10147268000.0
工业,农用和重型工程机械,山河智能,-2.72,10143146000.0
基础材料,化工,华特气体,-3.01,10141669000.0
医疗保健,医药制造,国药现代,2.27,10136330000.0
工业,建筑,天健集团,-0.18,10127722000.0
医疗保健,医疗器械,兴齐眼药,0.0,10123505000.0
工业,农用和重型工程机械,建设机械,-1.61,10104037000.0
工业,企业集团,泛海控股,-2.53,10078508000.0
基础材料,农业,泸天化,5.07,10050111000.0
工业,工业制品,中际联合,-2.78,10049046000.0
工业,交通运输,恒通股份,4.85,10048513000.0
科技,硬件,金安国纪,1.53,10045896000.0
房地产,房地产开发及服务,城建发展,-1.11,10041592000.0
科技,半导体,灿勤科技,-2.96,10030495000.0
基础材料,金属与开采,怡球资源,-3.6,10016891000.0
工业,工业制品,东威科技,-3.35,10001891000.0
周期性消费,汽车和配件,上声电子,12.65,9978102000.0
非周期性消费,教育,拓维信息,-1.34,9974076000.0
科技,软件,智度股份,-2.83,9973261000.0
公用事业,公共事业 - 管制,大众公用,0.0,9968504000.0
工业,工业制品,中熔电气,-2.56,9966281000.0
基础材料,钢铁和焦煤,八一钢铁,-2.7,9963097000.0
工业,航空航天和国防,科思科技,1.9,9958699000.0
科技,硬件,宇瞳光学,-1.76,9956616000.0
工业,航空航天和国防,海特高新,-2.44,9952374000.0
工业,工业分销,五矿发展,-3.16,9924392000.0
医疗保健,生物科技,葫芦娃,5.0,9912604000.0
工业,交通运输,淮河能源,-1.16,9909967000.0
基础材料,化工,天原股份,-5.7,9908680000.0
科技,软件,科蓝软件,-7.73,9905289000.0
周期性消费,服饰加工,爱慕股份,10.0,9903515000.0
工业,农用和重型工程机械,太原重工,-3.28,9898554000.0
周期性消费,汽车和配件,钧达股份,1.2,9881135000.0
科技,硬件,中航电测,-0.48,9871608000.0
科技,软件,财富趋势,-1.67,9853827000.0
工业,建筑,山东路桥,-1.54,9850774000.0
工业,工业制品,科瑞技术,-5.01,9845818000.0
公用事业,公共事业 - 管制,文山电力,3.36,9845331000.0
公用事业,公共事业 - 独立发电商,甘肃电投,1.27,9844956000.0
周期性消费,非生活必需品零售商,菜百股份,-2.46,9840244000.0
周期性消费,非生活必需品零售商,丽人丽妆,0.83,9825647000.0
工业,工业制品,合兴股份,-1.83,9807104000.0
科技,硬件,立达信,-2.82,9805143000.0
基础材料,化工,海南发展,-1.06,9803179000.0
医疗保健,生物科技,之江生物,0.52,9801417000.0
工业,建筑,清新环境,-1.82,9798855000.0
工业,企业集团,ST冠福,0.8,9797871000.0
通信服务,传媒,中信国安,-3.15,9797059000.0
科技,硬件,海能达,-0.37,9789659000.0
基础材料,金属与开采,亚太科技,-2.28,9783383000.0
工业,工业制品,鸣志电器,2.56,9777700000.0
周期性消费,汽车和配件,银轮股份,-1.91,9766846000.0
基础材料,建筑材料,万年青,-1.77,9759781000.0
工业,工业制品,凌霄泵业,-1.48,9732755000.0
周期性消费,汽车和配件,贵航股份,1.23,9723913000.0
工业,航空航天和国防,航宇科技,4.43,9722696000.0
工业,垃圾处理,中再资环,-3.23,9718659000.0
通信服务,传媒,奥飞娱乐,10.05,9709370000.0
能源,石油与天然气,招商南油,-0.99,9706281000.0
周期性消费,汽车和配件,海马汽车,-3.12,9703893000.0
工业,工业制品,新莱应材,-1.38,9694184000.0
科技,软件,中孚信息,-5.87,9689223000.0
工业,工业制品,弘亚数控,-0.25,9687493000.0
科技,半导体,拓日新能,-1.15,9679596000.0
基础材料,金属与开采,鑫铂股份,-1.25,9673726000.0
科技,硬件,洲明科技,-2.09,9672856000.0
医疗保健,医疗机构和服务,漱玉平民,1.28,9656484000.0
周期性消费,包装和容器,集友股份,-1.48,9646663000.0
科技,硬件,雷科防务,0.0,9638325000.0
周期性消费,汽车和配件,菱电电控,-2.73,9633959000.0
周期性消费,汽车和配件,西仪股份,3.15,9632701000.0
周期性消费,汽车和配件,泉峰汽车,-9.71,9629763000.0
科技,硬件,苏大维格,-2.0,9611632000.0
工业,交通运输,*ST飞马,-2.67,9610712000.0
科技,硬件,大富科技,7.76,9594237000.0
工业,工业制品,天壕环境,-5.41,9591363000.0
能源,其他能源,ST大有,-0.98,9587859000.0
周期性消费,汽车和配件,精进电动,-3.34,9584298000.0
医疗保健,医药制造,九芝堂,3.61,9575591000.0
基础材料,化工,长鸿高科,0.0,9552265000.0
周期性消费,汽车和配件,阿尔特,-3.22,9542656000.0
工业,工业制品,聚灿光电,-2.05,9536852000.0
工业,工业制品,金通灵,3.28,9486538000.0
周期性消费,旅游和娱乐,久祺股份,-6.04,9485718000.0
周期性消费,旅游和娱乐,珠江钢琴,-1.14,9480841000.0
工业,建筑,金圆股份,-6.6,9457498000.0
医疗保健,医药制造,葵花药业,3.14,9457182000.0
能源,其他能源,蓝焰控股,-3.85,9451775000.0
工业,农用和重型工程机械,安徽合力,-3.9,9444708000.0
科技,硬件,高新兴,-0.72,9439122000.0
工业,工业制品,鲁信创投,-1.25,9423502000.0
工业,工业制品,中科微至,-1.34,9407390000.0
能源,其他能源,昊华能源,-2.73,9395986000.0
科技,半导体,力芯微,-3.04,9390828000.0
基础材料,化工,联瑞新材,-2.65,9361044000.0
科技,硬件,意华股份,-0.86,9353342000.0
工业,工业制品,克来机电,-3.65,9341461000.0
