行业,行业细分,公司,涨跌幅,市值
周期性消费,服饰加工,比音勒芬,0.2,13833380000.0
工业,工业制品,海洋王,-0.45,13810785000.0
工业,工业制品,海天精工,-1.42,13796460000.0
公用事业,公共事业 - 管制,重庆燃气,-0.11,13780652000.0
工业,工业制品,海目星,1.76,13900000000.0
基础材料,林业,博汇纸业,-0.39,13729391000.0
周期性消费,家具制造,四川长虹,0.0,13710245000.0
基础材料,化工,普利特,2.19,13699982000.0
工业,工业制品,东威科技,1.86,13270080000.0
医疗保健,医药制造,罗欣药业,-1.99,13687987000.0
基础材料,化工,洁美科技,4.18,13788992000.0
基础材料,农业,云图控股,0.82,13676754000.0
基础材料,化工,金晶科技,2.14,13659042000.0
基础材料,钢铁和焦煤,玉龙股份,-0.29,13624649000.0
非周期性消费,农副加工食品,亚钾国际,2.68,13624259000.0
基础材料,化工,吉林化纤,4.85,13595312000.0
房地产,房地产,苏宁环球,0.67,13595171000.0
工业,交通运输,申通快递,3.74,13593523000.0
基础材料,化工,金能科技,0.19,13578497000.0
基础材料,金属与开采,云海金属,-3.37,13549017000.0
基础材料,钢铁和焦煤,友发集团,0.53,13521492000.0
工业,交通运输,海峡股份,0.5,13529624000.0
基础材料,金属与开采,恒邦股份,-0.34,13512128000.0
房地产,房地产,华夏幸福,-2.82,13502335000.0
基础材料,化工,东诚药业,-2.04,13469179000.0
周期性消费,汽车和配件,富奥B,2.44,13467669000.0
工业,垃圾处理,上海环境,-0.42,13462303000.0
基础材料,化工,金宏气体,7.25,13648515000.0
基础材料,钢铁和焦煤,柳钢股份,0.0,13454664000.0
基础材料,化工,金城医药,-0.86,13441566000.0
基础材料,钢铁和焦煤,图南股份,5.24,13272000000.0
工业,工业制品,壹石通,1.55,13516593000.0
基础材料,钢铁和焦煤,广大特材,-4.05,13497120000.0
工业,工业制品,精功科技,8.62,13368049000.0
周期性消费,餐饮,广州酒家,-0.38,13336723000.0
基础材料,金属与开采,立中集团,11.17,13326271000.0
医疗保健,医疗产品分销,一致Ｂ,0.09,13302489000.0
基础材料,化工,新疆天业,-0.26,13275588000.0
科技,软件,绿盟科技,1.72,13256501000.0
工业,航空航天和国防,爱乐达,0.5,13174942000.0
基础材料,化工,建龙微纳,0.89,13066742000.0
医疗保健,医疗器械,楚天科技,1.65,13227242000.0
科技,硬件,新益昌,3.41,12999565000.0
工业,航空航天和国防,江航装备,0.71,13222632000.0
周期性消费,汽车和配件,天润工业,1.85,13154115000.0
基础材料,钢铁和焦煤,酒钢宏兴,-0.47,13153051000.0
工业,工业制品,瑞可达,0.26,13284000000.0
工业,交通运输,广深铁路,-0.49,13144533000.0
基础材料,林业,岳阳林纸,0.69,13140787000.0
工业,商业服务,外高Ｂ股,0.0,13117098000.0
科技,软件,二三四五,-2.14,13109902000.0
工业,工业制品,中毅达B,-3.48,13094329000.0
工业,商业服务,美亚柏科,0.19,13059037000.0
科技,硬件,冠捷科技,1.41,13045153000.0
科技,软件,东软集团,0.29,13020041000.0
周期性消费,包装和容器,力合科创,5.6,13013996000.0
周期性消费,汽车和配件,N巨一,3.07,13124600000.0
房地产,房地产,*ST银亿,-2.42,13010408000.0
医疗保健,生物科技,欧林生物,-1.9,12923901000.0
基础材料,农业,江山股份,4.25,12972960000.0
工业,工业制品,安靠智电,1.23,12962621000.0
科技,半导体,易成新能,0.67,12928043000.0
基础材料,金属与开采,新疆众和,0.93,12927495000.0
科技,软件,捷成股份,-1.18,12926303000.0
公用事业,公共事业 - 管制,中山公用,0.81,12921975000.0
工业,工业制品,博实股份,1.36,12914807000.0
科技,软件,宇信科技,-3.43,12879663000.0
非周期性消费,农副加工食品,新乳业,-0.4,12878976000.0
周期性消费,汽车和配件,英利汽车,-0.81,12880461000.0
工业,交通运输,北部湾港,-0.13,12855129000.0
科技,软件,金证股份,-0.88,12795229000.0
基础材料,金属与开采,金石资源,2.33,12738347000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,0.76,12744935000.0
科技,半导体,苏州固锝,3.95,12764609000.0
房地产,房地产,鲁商发展,4.55,12745593000.0
周期性消费,汽车和配件,沧州明珠,3.34,12704602000.0
科技,硬件,数码视讯,1.37,12703889000.0
周期性消费,家具制造,天际股份,4.1,12667807000.0
科技,半导体,有研新材,3.61,12631185000.0
医疗保健,医药制造,海翔药业,0.52,12625978000.0
医疗保健,医疗器械,开立医疗,1.49,12608231000.0
金融服务,资产管理,浙江东方,0.23,12570042000.0
工业,工业制品,起帆电缆,0.07,12541729000.0
医疗保健,医疗器械,中红医疗,-1.03,12423581000.0
工业,工业制品,宁波韵升,3.6,12532070000.0
工业,工业制品,利君股份,0.41,12504867000.0
医疗保健,医药制造,红日药业,-0.48,12497283000.0
科技,硬件,四方光电,3.27,12453700000.0
科技,硬件,大立科技,2.92,12482126000.0
房地产,房地产,滨江集团,-1.96,12476891000.0
工业,工业制品,中国电研,-1.63,12430285000.0
基础材料,化工,鲁阳节能,1.48,12470972000.0
基础材料,化工,皖维高新,0.47,12460539000.0
周期性消费,汽车和配件,奥特佳,3.23,12454111000.0
基础材料,金属与开采,湖南黄金,-0.1,12453130000.0
金融服务,资产管理,陕国投Ａ,0.0,12447000000.0
工业,工业制品,中熔电气,1.96,12243429000.0
医疗保健,医疗器械,万东医疗,2.18,12438773000.0
科技,软件,税友股份,-0.65,12456764000.0
科技,硬件,奥士康,4.37,12230375000.0
周期性消费,汽车和配件,精进电动,2.43,12530406000.0
公用事业,公共事业 - 管制,万邦达,3.7,12380795000.0
工业,工业制品,华宏科技,-0.09,12365237000.0
科技,硬件,聚光科技,-2.08,12362775000.0
周期性消费,零售,壹网壹创,1.02,12288401000.0
基础材料,化工,奥克股份,2.08,12323379000.0
工业,工业制品,中瓷电子,0.82,12245333000.0
医疗保健,生物科技,科前生物,0.53,12274865000.0
医疗保健,医疗机构和服务,漱玉平民,3.69,11908889000.0
基础材料,钢铁和焦煤,沙钢股份,-0.36,12291718000.0
基础材料,金属与开采,金诚信,3.61,12259420000.0
工业,垃圾处理,英科再生,1.78,12272248000.0
医疗保健,医药制造,华润双鹤,-0.76,12237179000.0
房地产,房地产,首开股份,-0.42,12227140000.0
基础材料,化工,鹏欣资源,2.99,12215137000.0
非周期性消费,农副加工食品,天邦股份,-1.19,12212238000.0
基础材料,建筑材料,塔牌集团,0.39,12196973000.0
医疗保健,医药制造,仙琚制药,-1.6,12196896000.0
非周期性消费,农副加工食品,盐津铺子,10.0,12194767000.0
科技,硬件,海兰信,2.21,12189522000.0
工业,工业制品,天能重工,-1.92,12183201000.0
通信服务,交互式媒体,视觉中国,-1.53,12183042000.0
非周期性消费,农副加工食品,丸美股份,-0.23,12163079000.0
公用事业,公共事业 - 管制,哈投股份,1.39,12129727000.0
非周期性消费,酒精饮料,伊力特,1.18,12114843000.0
非周期性消费,农副加工食品,立华股份,1.59,12148711000.0
周期性消费,汽车和配件,万丰奥威,-0.72,12093444000.0
房地产,房地产,阳光城,-3.31,12089919000.0
科技,半导体,泰晶科技,4.3,12088892000.0
周期性消费,汽车和配件,文灿股份,0.2,12030873000.0
医疗保健,生物科技,特宝生物,-0.67,12057552000.0
科技,半导体,力芯微,3.01,12295040000.0
工业,工业制品,中际联合,0.16,12109900000.0
科技,硬件,维信诺,1.38,12035434000.0
工业,工业制品,兆威机电,0.07,11993572000.0
房地产,房地产,中体产业,0.48,12003509000.0
基础材料,化工,瑞丰新材,-0.34,12072000000.0
医疗保健,医药制造,仁和药业,-0.81,11997470000.0
科技,软件,东方国信,-4.06,11984768000.0
科技,软件,航天宏图,3.48,11941316000.0
房地产,房地产,格力地产,-0.81,11959825000.0
基础材料,化工,际华集团,0.0,11945232000.0
科技,硬件,东信Ｂ股,-1.19,11939703000.0
周期性消费,服饰加工,九鼎新材,1.83,11929598000.0
工业,工业制品,科力远,1.84,11920159000.0
工业,商业服务,科锐国际,-1.59,11955027000.0
能源,其他能源,盘江股份,0.14,11916373000.0
医疗保健,医药制造,西藏药业,-0.78,11910933000.0
工业,工业制品,隆华科技,6.66,11866592000.0
公用事业,公共事业 - 管制,宝新能源,0.93,11858589000.0
科技,半导体,楚天龙,1.75,11795859000.0
周期性消费,服饰加工,三房巷,0.0,11805910000.0
工业,工业制品,杰克股份,-2.86,11802140000.0
周期性消费,服饰加工,罗莱生活,-1.33,11796310000.0
医疗保健,医疗产品分销,中国医药,0.0,11796080000.0
基础材料,钢铁和焦煤,甬金股份,1.73,11823867000.0
通信服务,传媒,山东出版,-1.05,11811854000.0
工业,交通运输,天铁股份,1.24,11780153000.0
公用事业,公共事业 - 管制,新天然气,0.29,11772295000.0
医疗保健,医药制造,中牧股份,0.17,11770928000.0
非周期性消费,农副加工食品,龙大肉食,2.06,11765718000.0
科技,软件,诚迈科技,1.06,11711073000.0
科技,硬件,东旭B,0.0,11705900000.0
科技,硬件,飞荣达,1.72,11702024000.0
通信服务,交互式媒体,掌趣科技,-0.93,11691732000.0
基础材料,化工,阳煤化工,3.58,11689830000.0
工业,交通运输,盐田港,0.0,11673149000.0
房地产,房地产,世茂股份,-1.27,11666133000.0
工业,商业服务,国检集团,-2.42,11663098000.0
科技,硬件,安洁科技,1.07,11654448000.0
医疗保健,生物科技,百奥泰,1.15,11648070000.0
科技,硬件,天孚通信,2.16,11633328000.0
基础材料,化工,神马股份,0.54,11631998000.0
金融服务,银行,紫金银行,-0.63,11605228000.0
科技,硬件,生益电子,0.94,11595587000.0
科技,软件,神州泰岳,-0.51,11570442000.0
科技,软件,神州信息,1.64,11560985000.0
医疗保健,生物科技,奥翔药业,8.33,11645523000.0
基础材料,农业,华昌化工,0.58,11542660000.0
非周期性消费,农副加工食品,双塔食品,-0.32,11538659000.0
工业,工业制品,聚灿光电,17.43,10959616000.0
科技,硬件,深康佳Ｂ,0.32,11492827000.0
科技,硬件,世运电路,1.41,11416575000.0
医疗保健,医疗器械,兴齐眼药,-4.0,11468931000.0
科技,软件,优刻得,-0.07,11403056000.0
公用事业,公共事业 - 管制,贵州燃气,0.7,11404614000.0
医疗保健,生物科技,三生国健,-0.11,11406074000.0
医疗保健,医疗器械,拱东医疗,-2.27,11243870000.0
工业,工业制品,平高电气,-0.12,11384569000.0
房地产,房地产,南京高科,-0.65,11383163000.0
房地产,房地产,金桥Ｂ股,-0.17,11348479000.0
工业,交通运输,*ST德新,-3.17,11342170000.0
通信服务,通信,新国脉,0.0,11322753000.0
工业,工业制品,宝通科技,0.74,11320421000.0
工业,交通运输,天津港,-0.26,11315544000.0
周期性消费,汽车和配件,隆鑫通用,0.0,11294479000.0
医疗保健,医疗器械,亚辉龙,1.42,11206350000.0
周期性消费,服饰加工,华懋科技,3.08,11286044000.0
科技,软件,数据港,0.97,11282203000.0
科技,硬件,正海磁材,2.38,11269776000.0
工业,交通运输,华夏航空,-0.45,11210058000.0
工业,工业制品,科瑞技术,3.93,11255015000.0
工业,建筑,永福股份,1.0,11233995000.0
房地产,房地产,华发股份,-1.3,11221097000.0
基础材料,化工,凯立新材,-2.82,11265751000.0
通信服务,传媒,华策影视,-0.67,11216336000.0
工业,农用和重型工程机械,柳工,0.26,11167574000.0
工业,工业制品,科德数控,-1.11,11224786000.0
医疗保健,医药制造,C拓新,-5.45,10662120000.0
非周期性消费,农副加工食品,益生股份,-0.18,11090805000.0
通信服务,交互式媒体,恺英网络,-0.39,11085466000.0
基础材料,化工,海利得,7.99,11080639000.0
周期性消费,汽车和配件,阿尔特,5.83,10871840000.0
工业,建筑,奥赛康,3.38,11063672000.0
科技,硬件,海能达,-0.33,11037443000.0
科技,硬件,漫步者,0.65,11033818000.0
周期性消费,服饰加工,常山北明,-0.14,11030456000.0
工业,商业服务,东风股份,1.7,11026583000.0
科技,软件,联络互动,-0.39,11016376000.0
医疗保健,医药制造,康恩贝,-0.24,11016033000.0
周期性消费,包装和容器,宝钢包装,0.1,11010888000.0
工业,工业制品,沃尔核材,3.68,10998915000.0
工业,工业分销,东方集团,-0.67,10995145000.0
工业,商业服务,保力新,1.19,10959571000.0
能源,其他能源,新集能源,0.24,10957991000.0
基础材料,钢铁和焦煤,开滦股份,-0.14,10955819000.0
基础材料,钢铁和焦煤,开滦股份,-0.14,10955819000.0
基础材料,化工,氯碱Ｂ股,-0.48,10929394000.0
非周期性消费,软饮料,承德露露,-0.2,10925653000.0
工业,工业制品,沃尔核材,3.68,10998915000.0
工业,工业制品,新莱应材,2.92,10874846000.0
基础材料,化工,海南发展,-0.66,10847925000.0
通信服务,传媒,歌华有线,-1.01,10883703000.0
工业,企业集团,亚泰集团,-0.3,10786394000.0
科技,硬件,金安国纪,2.34,10839920000.0
非周期性消费,酒精饮料,金种子酒,-0.78,10866803000.0
工业,工业制品,科大智能,0.44,10743936000.0
科技,硬件,光弘科技,1.16,10743994000.0
工业,交通运输,中远海特,1.42,10733254000.0
工业,工业制品,合兴股份,0.95,10710710000.0
工业,建筑,东莞控股,-0.29,10800582000.0
周期性消费,汽车和配件,成飞集成,-0.36,10790579000.0
基础材料,化工,华特气体,4.98,10663200000.0
通信服务,交互式媒体,顺网科技,-0.71,10754509000.0
周期性消费,旅游和娱乐,久祺股份,0.73,10382128000.0
医疗保健,医药制造,中恒集团,-0.32,10668579000.0
工业,工业制品,南都电源,-3.65,10628027000.0
医疗保健,生物科技,中源协和,-0.57,10697312000.0
工业,工业制品,海容冷链,-2.73,10833256000.0
基础材料,化工,长鸿高科,-0.6,10772719000.0
金融服务,资本市场,瑞达期货,4.19,10573770000.0
公用事业,公共事业 - 管制,苏文电能,6.1,10724526000.0
周期性消费,汽车和配件,恒帅股份,2.34,10588000000.0
金融服务,银行,无锡银行,-0.35,10611544000.0
周期性消费,汽车和配件,江铃Ｂ,2.2,10672269000.0
能源,其他能源,兰花科创,-0.96,10612896000.0
能源,石油与天然气,厚普股份,2.01,10744652000.0
医疗保健,医药制造,马应龙,0.32,10651341000.0
非周期性消费,零售 - 防守型,农产品,0.16,10589057000.0
科技,硬件,永新光学,10.0,10598681000.0
工业,建筑,冰轮环境,3.6,10516313000.0
科技,硬件,鸿利智汇,2.89,10576676000.0
基础材料,农业,远大控股,-5.91,10535068000.0
科技,半导体,拓日新能,2.33,10541133000.0
科技,软件,北信源,-0.82,10511225000.0
工业,航空航天和国防,科思科技,-0.86,10430522000.0
基础材料,钢铁和焦煤,中船科技,-0.83,10587273000.0
基础材料,化工,合力泰,-0.29,10564651000.0
周期性消费,包装和容器,集友股份,-0.18,10429955000.0
金融服务,资产管理,爱建集团,-0.31,10558716000.0
周期性消费,汽车和配件,银轮股份,1.07,10463577000.0
基础材料,农业,华锦股份,3.61,10556321000.0
周期性消费,家具制造,喜临门,-1.26,10634618000.0
基础材料,金属与开采,中色股份,1.33,10536175000.0
医疗保健,生物科技,易瑞生物,-0.91,10474472000.0
公用事业,公共事业 - 管制,华银电力,-0.34,10526444000.0
工业,工业制品,合纵科技,3.73,10491222000.0
科技,硬件,宇瞳光学,13.87,10425689000.0
工业,工业制品,中科微至,1.14,10447100000.0
工业,工业制品,三利谱,2.29,10478306000.0
周期性消费,汽车和配件,三角轮胎,1.16,10464000000.0
科技,硬件,上海瀚讯,1.96,10386673000.0
金融服务,银行,张家港行,0.87,10468139000.0
工业,工业制品,秦川机床,-0.52,10360752000.0
科技,软件,神州数码,-0.13,10351743000.0
科技,硬件,智光电气,-0.08,10359465000.0
周期性消费,家具制造,浙江美大,-0.87,10349747000.0
基础材料,化工,闰土股份,-0.11,10342995000.0
能源,其他能源,昊华能源,2.0,10391985000.0
工业,交通运输,德邦股份,-2.88,10279845000.0
科技,软件,远光软件,1.43,10292810000.0
科技,硬件,信濠光电,-0.58,10292000000.0
工业,工业制品,中泰股份,11.59,10377542000.0
基础材料,化工,飞凯材料,3.27,10280641000.0
周期性消费,汽车和配件,沪光股份,0.32,10329760000.0
科技,半导体,芯海科技,3.46,10189000000.0
科技,半导体,江丰电子,0.04,10189162000.0
工业,建筑,皖通高速,3.23,10264903000.0
基础材料,钢铁和焦煤,东方铁塔,0.12,10251071000.0
医疗保健,医疗器械,盈康生命,1.4,10223299000.0
非周期性消费,酒精饮料,古越龙山,0.72,10236621000.0
科技,硬件,洲明科技,1.63,10229736000.0
基础材料,农业,辉隆股份,0.09,10149286000.0
科技,硬件,中航电测,1.05,10196526000.0
非周期性消费,教育,拓维信息,-0.61,10133903000.0
工业,建筑,中钢国际,-0.38,10125442000.0
工业,航空航天和国防,海特高新,2.61,10103160000.0
基础材料,化工,斯迪克,1.29,10187599000.0
科技,软件,赛意信息,-0.15,10155543000.0
医疗保健,生物科技,华恒生物,4.18,10401480000.0
工业,航空航天和国防,中天火箭,-0.03,10095839000.0
通信服务,传媒,中国出版,-0.72,10060200000.0
工业,农用和重型工程机械,太原重工,2.39,9999425000.0
房地产,房地产,海德股份,-1.32,10046647000.0
基础材料,钢铁和焦煤,韶钢松山,1.22,10041026000.0
基础材料,化工,N隆华,4.02,9980300000.0
非周期性消费,农副加工食品,天康生物,0.32,10009909000.0
科技,软件,财富趋势,2.99,9903163000.0
基础材料,金属与开采,安泰科技,3.07,9993319000.0
工业,工业制品,长城科技,0.21,10018313000.0
科技,硬件,和林微纳,10.18,9459200000.0
基础材料,金属与开采,怡球资源,0.22,9950845000.0
基础材料,金属与开采,西部材料,0.3,9930278000.0
科技,半导体,华微电子,3.91,9948659000.0
工业,建筑,金圆股份,1.15,9469040000.0
公用事业,公共事业 - 管制,大众公用,-1.57,9812282000.0
工业,工业制品,盛弘股份,4.0,9674634000.0
基础材料,金属与开采,亚太科技,5.53,9948246000.0
基础材料,化工,皇马科技,-0.18,9896047000.0
周期性消费,零售,丽人丽妆,0.41,9785410000.0
工业,工业制品,聚隆科技,-1.22,9891000000.0
能源,石油与天然气,佛燃能源,1.56,9858436000.0
房地产,房地产,城投控股,-0.76,9865345000.0
公用事业,公共事业 - 独立发电商,杭州热电,0.16,9806451000.0
通信服务,交互式媒体,新华网,-1.4,9866749000.0
工业,企业集团,ST冠福,-0.53,9824210000.0
通信服务,交互式媒体,浙数文化,-0.13,9816506000.0
医疗保健,生物科技,悦康药业,-0.73,9823500000.0
医疗保健,生物科技,之江生物,-1.12,9746900000.0
医疗保健,医药制造,一品红,-0.77,9577122000.0
科技,硬件,南亚新材,4.21,9797920000.0
房地产,房地产,城建发展,-0.69,9793372000.0
医疗保健,医药制造,双鹭药业,-0.94,9770099000.0
工业,交通运输,宏川智慧,-1.84,9723351000.0
工业,工业制品,弘亚数控,-0.59,9763305000.0
医疗保健,生物科技,葫芦娃,1.79,9762653000.0
工业,建筑,东南网架,-0.53,9671661000.0
通信服务,传媒,华谊兄弟,-3.58,9727392000.0
公用事业,公共事业 - 管制,晋控电力,0.32,9692368000.0
科技,软件,长亮科技,0.67,9719088000.0
周期性消费,汽车和配件,东箭科技,-2.05,9586898000.0
科技,硬件,创维数字,-0.11,9686085000.0
医疗保健,医药制造,国药现代,0.42,9725351000.0
医疗保健,医疗器械,振德医疗,-1.98,9690282000.0
工业,工业制品,长城军工,0.07,9755356000.0
周期性消费,家具制造,亚厦股份,-1.24,9607776000.0
科技,硬件,高新兴,-0.72,9644692000.0
工业,工业制品,盾安环境,8.89,9887548000.0
工业,工业制品,首航高科,6.07,9317104000.0
能源,其他能源,ST平能,-0.1,9666339000.0
工业,工业制品,克来机电,-2.11,9683651000.0
周期性消费,家具制造,富森美,0.71,9587760000.0
周期性消费,汽车和配件,海马汽车,3.0,9588229000.0
科技,软件,银之杰,0.22,9617378000.0
周期性消费,旅游和娱乐,亚光科技,1.92,9622875000.0
工业,建筑,百利科技,4.07,9658890000.0
基础材料,化工,新亚强,0.08,9602719000.0
工业,建筑,龙元建设,2.76,9698666000.0
基础材料,化工,光华科技,2.81,9637338000.0
周期性消费,零售,皖新传媒,-0.82,9667535000.0
工业,交通运输,恒通股份,5.03,9658253000.0
基础材料,建筑材料,苏博特,5.24,9511588000.0
周期性消费,汽车和配件,金杯汽车,2.12,9479980000.0
工业,农用和重型工程机械,山河智能,1.49,9621831000.0
工业,工业制品,光力科技,5.19,9566792000.0
工业,工业制品,万马股份,-0.75,9557564000.0
工业,工业制品,日发精机,0.54,9647215000.0
科技,软件,华宇软件,-0.95,9501154000.0
工业,工业制品,青岛中程,-0.71,9488354000.0
基础材料,化工,清水源,3.7,9588366000.0
周期性消费,家具制造,小熊电器,0.59,9599404000.0
基础材料,化工,凯美特气,0.26,9555084000.0
能源,其他能源,蓝焰控股,1.35,9471851000.0
工业,工业制品,京山轻机,0.53,9517527000.0
金融服务,资产管理,岩石股份,0.21,9562481000.0
工业,工业制品,奥海科技,1.4,9563778000.0
基础材料,建筑材料,西部建设,-0.39,9556022000.0
通信服务,通信,鹏博士,1.21,9611365000.0
工业,工业制品,东尼电子,-1.17,9430459000.0
基础材料,钢铁和焦煤,八一钢铁,1.3,9534625000.0
能源,石油与天然气,招商南油,0.0,9462928000.0
公用事业,公共事业 - 独立发电商,能辉科技,-0.65,9294666000.0
工业,建筑,山东路桥,-0.98,9441649000.0
工业,商业服务,华铁应急,-2.49,9188005000.0
周期性消费,汽车和配件,一汽富维,10.04,9608577000.0
工业,建筑,天健集团,-0.59,9454839000.0
基础材料,化工,未名医药,-0.14,9454011000.0
科技,硬件,立达信,1.24,9440000000.0
工业,工业制品,江苏雷利,1.87,9484081000.0
工业,工业制品,鲁信创投,-1.02,9416144000.0
工业,航空航天和国防,航宇科技,0.68,9308600000.0
医疗保健,医疗器械,普门科技,-0.93,9461502000.0
工业,交通运输,*ST飞马,5.06,9394152000.0
工业,工业制品,保变电气,0.2,9336549000.0
通信服务,交互式媒体,中青宝,3.25,9380285000.0
工业,工业制品,东方电子,-1.41,9371682000.0
工业,农用和重型工程机械,建设机械,-0.21,9369813000.0
基础材料,化工,索通发展,0.85,9263106000.0
周期性消费,汽车和配件,菱电电控,7.88,9150228000.0
工业,工业制品,中船应急,-0.21,9323823000.0
工业,工业制品,星云股份,1.71,9291173000.0
基础材料,化工,奥园美谷,1.43,9389788000.0
科技,软件,掌阅科技,1.43,9322170000.0
能源,其他能源,ST大有,-0.51,9371985000.0
工业,建筑,蒙娜丽莎,1.72,9214875000.0
工业,商业服务,谱尼测试,-1.39,9266701000.0
科技,硬件,东软载波,1.87,9321574000.0
基础材料,化工,硅宝科技,0.04,9422326000.0
周期性消费,零售,菜百股份,-0.25,9310001000.0
科技,硬件,美格智能,3.05,9377657000.0
工业,农用和重型工程机械,国机汽车,0.16,9324002000.0
基础材料,化工,长阳科技,4.34,9234341000.0
房地产,房地产,信达地产,-1.21,9297124000.0
医疗保健,医药制造,瑞普生物,-0.43,9308352000.0
基础材料,化工,百川股份,1.24,9240599000.0
工业,工业制品,国机精工,1.15,9244274000.0
医疗保健,生物科技,海利生物,0.57,9093280000.0
工业,工业制品,贤丰控股,0.0,9304182000.0
工业,工业制品,英杰电气,1.3,9097057000.0
医疗保健,医疗器械,天智航,-1.12,9287012000.0
公用事业,公共事业 - 管制,成都燃气,-0.19,9262233000.0
非周期性消费,农副加工食品,中宠股份,0.25,9243962000.0
周期性消费,零售,重庆百货,-0.96,9228196000.0
医疗保健,医药制造,阳光诺和,-3.55,9229600000.0
工业,工业制品,中密控股,2.9,9236559000.0
工业,工业分销,五矿发展,0.94,9218432000.0
工业,工业制品,华辰装备,-0.69,9077822000.0
工业,农用和重型工程机械,安徽合力,-0.48,9200448000.0
周期性消费,汽车和配件,长鹰信质,3.11,9240774000.0
通信服务,传媒,中信国安,-0.42,9211592000.0
基础材料,建筑材料,万年青,-1.03,9209987000.0
科技,硬件,博通集成,8.03,9311305000.0
周期性消费,旅游和娱乐,珠江钢琴,0.0,9087163000.0
工业,工业制品,*ST新光,-2.72,9158663000.0
科技,软件,智度股份,1.13,9178085000.0
医疗保健,医疗器械,海泰新光,4.75,8951113000.0
医疗保健,生物科技,成都先导,0.13,9183585000.0
工业,建筑,清新环境,-0.62,9068039000.0
非周期性消费,农副加工食品,京基智农,-0.74,9099131000.0
周期性消费,汽车和配件,保隆科技,7.96,8877469000.0
非周期性消费,酒精饮料,青青稞酒,0.21,9106288000.0
工业,企业集团,泛海控股,-1.69,9041389000.0
科技,半导体,芯能科技,3.55,9040000000.0
科技,硬件,苏大维格,1.65,8981718000.0
工业,工业制品,伊之密,0.63,8960466000.0
工业,工业制品,新风光,3.23,8970796000.0
周期性消费,服饰加工,地素时尚,0.27,8926260000.0
医疗保健,医疗器械,新华医疗,-0.76,9055218000.0
工业,工业制品,先惠技术,1.91,9141402000.0
基础材料,化工,天原股份,0.44,9011090000.0
基础材料,化工,时代新材,0.45,8943172000.0
基础材料,金属与开采,未来股份,-0.63,8989864000.0
工业,工业制品,胜利精密,0.0,9051191000.0
非周期性消费,农副加工食品,李子园,0.44,8918028000.0
周期性消费,家具制造,尚品宅配,-0.42,8992031000.0
科技,硬件,聚飞光电,4.45,8820695000.0
周期性消费,零售,家家悦,-0.34,8961747000.0
科技,软件,中孚信息,-0.71,8921962000.0
医疗保健,医药制造,新开源,-1.61,8813828000.0
科技,硬件,芯碁微装,-0.79,8941616000.0
医疗保健,医疗诊断和研究,九强生物,-0.33,8923111000.0
科技,半导体,蓝特光学,7.83,8504059000.0
医疗保健,生物科技,诺泰生物,0.0,8868447000.0
周期性消费,服饰加工,爱慕股份,-0.81,8836221000.0
工业,工业制品,龙净环保,0.12,8883927000.0
工业,工业制品,科陆电子,0.64,8886682000.0
周期性消费,汽车和配件,亚普股份,7.19,8909436000.0
周期性消费,汽车和配件,华达科技,1.67,8837876000.0
科技,硬件,光库科技,2.97,8882318000.0
工业,工业制品,山东威达,4.76,8379880000.0
工业,企业集团,中广核技,1.41,8820823000.0
工业,农用和重型工程机械,河钢资源,0.6,8824896000.0
工业,工业制品,宝胜股份,-2.01,8694462000.0
通信服务,传媒,电广传媒,0.48,8817201000.0
工业,工业制品,柘中股份,3.17,8769688000.0
基础材料,化工,再升科技,-0.08,8771549000.0
工业,建筑,四川成渝,-0.29,8831187000.0
工业,工业制品,博杰股份,-0.61,8688593000.0
基础材料,化工,利安隆,-0.09,8719094000.0
基础材料,化工,新乡化纤,0.34,8771032000.0
金融服务,银行,苏农银行,0.0,8708829000.0
医疗保健,医疗诊断和研究,兰卫医学,0.14,8783338000.0
房地产,房地产,顺发恒业,0.0,8732744000.0
工业,工业制品,德昌股份,0.46,8756179000.0
基础材料,钢铁和焦煤,福鞍股份,5.32,8817794000.0
科技,硬件,四创电子,1.44,8732566000.0
医疗保健,医疗器械,翔宇医疗,-1.88,8760000000.0
工业,航空航天和国防,晨曦航空,0.78,8743270000.0
工业,工业制品,华菱线缆,0.06,8737832000.0
科技,硬件,大富科技,-2.09,8642027000.0
工业,工业制品,东方电热,2.41,8560828000.0
公用事业,公共事业 - 管制,皖能电力,-0.26,8659419000.0
周期性消费,家具制造,梦百合,-2.14,8689753000.0
医疗保健,医疗器械,奥美医疗,0.29,8682069000.0
基础材料,金属与开采,盛达资源,-0.56,8645316000.0
公用事业,公共事业 - 管制,文山电力,1.01,8618261000.0
基础材料,农业,司尔特,1.29,8689198000.0
工业,工业制品,华明装备,-0.78,8647733000.0
工业,工业制品,凌霄泵业,2.47,8658805000.0
基础材料,化工,华峰超纤,0.0,8682027000.0
周期性消费,汽车和配件,旷达科技,1.2,8677949000.0
科技,硬件,雷科防务,0.93,8699895000.0
非周期性消费,农副加工食品,豪悦护理,0.13,8608098000.0
非周期性消费,农副加工食品,巴比食品,-1.75,8573360000.0
工业,交通运输,淮河能源,-1.35,8549774000.0
科技,软件,博思软件,-2.03,8595767000.0
科技,硬件,盟升电子,0.04,8508514000.0
医疗保健,医药制造,尔康制药,-0.71,8642315000.0
房地产,房地产,大名城B,-0.28,8637546000.0
医疗保健,医药制造,海王生物,-0.32,8637617000.0
