行业,行业细分,公司,涨跌幅,市值
工业,工业制品,银星能源,1.38,6220811000.0
工业,工业制品,新天科技,1.34,6219389000.0
科技,硬件,炬华科技,-0.8,6219093000.0
周期性消费,非生活必需品零售商,茂业商业,-0.28,6217817000.0
房地产,房地产开发及服务,合肥城建,0.65,6217427000.0
周期性消费,汽车和配件,全柴动力,-0.83,6211655000.0
工业,工业制品,大地熊,-0.35,6206400000.0
基础材料,化工,*ST澄星,-4.97,6201683000.0
科技,软件,当虹科技,7.96,6198829000.0
周期性消费,汽车和配件,迪马股份,0.41,6195981000.0
科技,硬件,中京电子,-0.78,6190623000.0
工业,企业集团,新能泰山,0.21,6190298000.0
工业,工业制品,中原环保,0.95,6189246000.0
基础材料,化工,强力新材,0.0,6188274000.0
基础材料,农业,诺普信,1.62,6180409000.0
周期性消费,汽车和配件,精锻科技,-0.85,6171484000.0
科技,硬件,联合光电,-2.51,6169741000.0
医疗保健,医药制造,千红制药,2.33,6168338000.0
工业,工业制品,齐心集团,-1.29,6158524000.0
周期性消费,汽车和配件,文投控股,0.0,6158114000.0
工业,工业制品,阳光照明,-0.47,6156916000.0
周期性消费,旅游和娱乐,云南旅游,0.33,6155604000.0
工业,垃圾处理,侨银股份,0.33,6154402000.0
工业,建筑,重庆路桥,-4.73,6153386000.0
工业,工业制品,中核科技,2.12,6150848000.0
科技,硬件,易德龙,-0.18,6149950000.0
科技,软件,首都在线,0.2,6149162000.0
工业,工业制品,通鼎互联,1.22,6141220000.0
科技,硬件,星网宇达,1.82,6139477000.0
科技,硬件,福日电子,6.37,6137427000.0
周期性消费,汽车和配件,隆盛科技,-0.16,6128237000.0
通信服务,传媒,湖北广电,4.17,6127024000.0
科技,软件,顶点软件,0.96,6125898000.0
科技,软件,会畅通讯,-2.61,6125140000.0
基础材料,林业,平潭发展,3.27,6124377000.0
科技,硬件,中石科技,-1.18,6124207000.0
周期性消费,汽车和配件,豪能股份,0.95,6121355000.0
基础材料,化工,翔丰华,-0.79,6121079000.0
医疗保健,医药制造,辰欣药业,0.97,6115463000.0
基础材料,农业,四川美丰,3.26,6114956000.0
周期性消费,服饰加工,报喜鸟,1.21,6112560000.0
非周期性消费,农副加工食品,一鸣食品,0.4,6107230000.0
基础材料,化工,东方锆业,0.38,6101796000.0
工业,工业制品,兴源环境,2.1,6094791000.0
工业,工业制品,伊戈尔,0.34,6089386000.0
周期性消费,旅游和娱乐,凯撒旅业,-0.79,6086742000.0
工业,建筑,浦东建设,1.13,6083504000.0
工业,工业制品,申昊科技,-0.26,6082981000.0
工业,工业制品,佳士科技,-1.64,6075127000.0
工业,工业制品,经纬纺机,0.12,6069618000.0
科技,硬件,霍莱沃,0.31,6068000000.0
非周期性消费,农副加工食品,民和股份,3.4,6043991000.0
工业,工业制品,北京利尔,0.2,6035789000.0
工业,工业制品,国盛智科,3.91,6035040000.0
工业,工业制品,新锐股份,-0.43,6032000000.0
工业,交通运输,西部创业,-0.24,6023158000.0
周期性消费,服饰加工,美盛文化,-7.15,6021372000.0
通信服务,传媒,电声股份,-0.91,6018332000.0
非周期性消费,农副加工食品,道道全,-1.47,6016786000.0
工业,工业制品,博力威,0.12,6015000000.0
公用事业,公共事业 - 管制,江南水务,0.78,6013402000.0
基础材料,化工,国泰集团,-0.1,6013228000.0
周期性消费,汽车和配件,松原股份,0.15,6007500000.0
周期性消费,旅游和娱乐,黄山Ｂ股,0.0,5999051000.0
基础材料,农业,芭田股份,0.3,5995244000.0
科技,硬件,ST奥马,1.1,5995136000.0
工业,工业制品,华中数控,3.22,5984495000.0
医疗保健,医疗产品分销,瑞康医药,2.06,5974011000.0
工业,工业制品,方正电机,1.02,5973718000.0
基础材料,农业,沧州大化,0.07,5973369000.0
科技,硬件,协创数据,0.45,5971566000.0
周期性消费,汽车和配件,云意电气,2.99,5966988000.0
周期性消费,汽车和配件,特力Ｂ,-0.4,5964824000.0
医疗保健,医疗机构和服务,浙农股份,4.18,5958190000.0
基础材料,金属与开采,鑫科材料,9.97,5956489000.0
周期性消费,汽车和配件,明新旭腾,0.93,5955950000.0
非周期性消费,农副加工食品,丰乐种业,-1.22,5955945000.0
工业,工业制品,中利集团,2.25,5954306000.0
房地产,房地产开发及服务,深振业Ａ,0.68,5953478000.0
周期性消费,汽车和配件,航天晨光,-1.67,5952736000.0
工业,工业制品,龙马环卫,-1.04,5952190000.0
周期性消费,家具制造,金牌厨柜,-1.13,5945277000.0
工业,工业制品,英威腾,1.41,5944841000.0
科技,软件,凌志软件,0.13,5940148000.0
科技,硬件,四会富仕,-1.22,5933402000.0
工业,交通运输,珠海港,-0.15,5932290000.0
工业,工业制品,海陆重工,0.71,5929528000.0
工业,建筑,西藏天路,0.31,5924637000.0
周期性消费,汽车和配件,贵州轮胎,0.0,5919617000.0
基础材料,化工,奥来德,-0.6,5917490000.0
周期性消费,服饰加工,戎美股份,0.23,5909771000.0
科技,硬件,华正新材,-0.38,5909672000.0
工业,工业制品,长高集团,0.74,5906677000.0
基础材料,化工,博云新材,-0.58,5902980000.0
周期性消费,非生活必需品零售商,步步高,0.59,5900515000.0
科技,硬件,美迪凯,-0.14,5899600000.0
工业,工业制品,鼎通科技,2.44,5895944000.0
工业,工业制品,冠城大通,0.25,5893837000.0
医疗保健,生物科技,江苏吴中,0.61,5884333000.0
基础材料,化工,七彩化学,-0.07,5875823000.0
科技,硬件,中光学,-0.36,5875274000.0
工业,建筑,岭南股份,-0.85,5861773000.0
基础材料,化工,汇得科技,-1.66,5860267000.0
工业,企业集团,安彩高科,2.57,5859472000.0
工业,工业制品,大恒科技,0.0,5853120000.0
科技,软件,容知日新,-0.3,5853050000.0
工业,工业制品,春秋电子,-1.99,5845347000.0
公用事业,公共事业 - 独立发电商,东旭蓝天,3.42,5843415000.0
医疗保健,医疗器械,济民医疗,-2.84,5836936000.0
科技,软件,信雅达,-2.0,5833974000.0
通信服务,传媒,华闻集团,1.04,5831956000.0
医疗保健,生物科技,溢多利,-0.25,5831774000.0
工业,工业制品,天喻信息,1.27,5827259000.0
基础材料,化工,明冠新材,8.79,5826756000.0
周期性消费,包装和容器,力诺特玻,1.05,5824146000.0
能源,其他能源,郑州煤电,0.0,5824010000.0
能源,石油与天然气,博迈科,-0.74,5818201000.0
基础材料,金属与开采,炼石航空,1.06,5816479000.0
基础材料,化工,青松股份,2.83,5811536000.0
科技,软件,银江技术,1.37,5810202000.0
工业,工业制品,麦克奥迪,-2.9,5805658000.0
医疗保健,医药制造,太安堂,3.98,5804473000.0
科技,软件,中新赛克,0.0,5801875000.0
科技,软件,信安世纪,-0.29,5796273000.0
工业,工业制品,华翔股份,2.23,5795643000.0
周期性消费,服饰加工,航民股份,-1.08,5790012000.0
工业,工业制品,宇晶股份,1.08,5788021000.0
科技,半导体,仕佳光子,-1.49,5780910000.0
医疗保健,生物科技,南华生物,1.54,5776675000.0
房地产,房地产开发及服务,中关村,2.13,5776645000.0
科技,硬件,兴瑞科技,-3.08,5775815000.0
房地产,房地产开发及服务,皇庭B,10.04,5769848000.0
医疗保健,医药制造,华仁药业,4.27,5769199000.0
工业,农用和重型工程机械,智慧农业,1.0,5768434000.0
工业,工业制品,百利电气,1.18,5766541000.0
房地产,房地产开发及服务,新大正,1.37,5765028000.0
基础材料,化工,三祥新材,-0.07,5762867000.0
科技,硬件,奥普光电,-0.95,5760000000.0
工业,工业制品,博创科技,3.66,5758888000.0
公用事业,公共事业 - 管制,赣能股份,0.17,5756465000.0
周期性消费,汽车和配件,腾龙股份,0.61,5749363000.0
科技,软件,四方精创,2.58,5747976000.0
工业,工业制品,埃夫特,0.27,5744799000.0
基础材料,建筑材料,宁夏建材,0.93,5738173000.0
基础材料,农业,返利科技,-1.13,5738170000.0
周期性消费,非生活必需品零售商,大商股份,1.19,5733389000.0
周期性消费,汽车和配件,通用股份,0.95,5728666000.0
工业,航空航天和国防,天箭科技,0.53,5728576000.0
能源,石油与天然气,中曼石油,-2.05,5724001000.0
科技,半导体,利扬芯片,1.21,5721980000.0
医疗保健,医药制造,新华制药,-1.8,5721682000.0
工业,工业制品,福立旺,0.0,5720550000.0
基础材料,化工,振华股份,0.54,5714598000.0
非周期性消费,农副加工食品,农发种业,-0.38,5714009000.0
科技,硬件,澳柯玛,0.28,5707582000.0
基础材料,化工,会通股份,0.32,5704301000.0
工业,建筑,帝欧家居,0.41,5702803000.0
周期性消费,家具制造,美克家居,0.0,5699145000.0
工业,农用和重型工程机械,厦工股份,4.22,5694844000.0
公用事业,公共事业 - 独立发电商,梅雁吉祥,1.7,5675465000.0
工业,工业制品,中辰股份,1.48,5671713000.0
工业,工业制品,格林精密,0.66,5667387000.0
非周期性消费,农副加工食品,日辰股份,-0.33,5651551000.0
科技,硬件,明阳电路,-0.93,5647566000.0
基础材料,化工,*ST达志,3.73,5634508000.0
基础材料,化工,丰元股份,0.25,5633334000.0
非周期性消费,生活必需品零售商,元祖股份,3.9,5630400000.0
工业,工业制品,卓郎智能,1.71,5629376000.0
医疗保健,生物科技,科兴制药,0.46,5629189000.0
周期性消费,家具制造,万和电气,0.13,5629062000.0
基础材料,化工,宇新股份,-1.56,5620303000.0
工业,工业制品,天银机电,-1.63,5619104000.0
基础材料,化工,泛亚微透,5.47,5617500000.0
非周期性消费,酒精饮料,会稽山,-0.35,5615194000.0
工业,工业制品,中电兴发,1.47,5610149000.0
基础材料,化工,北化股份,10.02,5605645000.0
周期性消费,家具制造,N梦天,-2.66,5598194000.0
工业,工业制品,永贵电器,-0.95,5597298000.0
周期性消费,汽车和配件,福达股份,2.85,5596167000.0
非周期性消费,农副加工食品,天马科技,3.05,5595994000.0
医疗保健,生物科技,苑东生物,0.89,5594993000.0
工业,工业制品,宝色股份,0.29,5593380000.0
科技,硬件,鼎信通讯,-0.12,5591324000.0
工业,工业制品,渤海化学,1.95,5585061000.0
工业,商业服务,大丰实业,3.02,5584019000.0
科技,软件,网达软件,0.0,5582346000.0
能源,石油与天然气,国新B股,1.2,5579483000.0
周期性消费,汽车和配件,北清环能,2.59,5577250000.0
工业,商业服务,王力安防,2.48,5576440000.0
工业,工业制品,宝光股份,0.06,5570500000.0
工业,工业制品,富瑞特装,-2.22,5569934000.0
工业,工业制品,柯力传感,2.15,5565111000.0
科技,硬件,惠伦晶体,-0.45,5563357000.0
非周期性消费,农副加工食品,贝因美,-0.19,5562223000.0
工业,工业制品,众业达,0.1,5559791000.0
工业,工业制品,劲拓股份,-0.82,5556171000.0
通信服务,传媒,中信出版,-0.78,5554356000.0
科技,半导体,亿晶光电,3.28,5552416000.0
科技,软件,光云科技,0.22,5545830000.0
科技,硬件,任子行,-0.36,5543975000.0
公用事业,公共事业 - 管制,韶能股份,0.78,5543145000.0
工业,工业制品,新时达,-0.47,5541969000.0
工业,企业集团,甘化科工,-0.24,5535766000.0
科技,硬件,盛路通信,1.16,5528928000.0
基础材料,化工,华西股份,0.16,5528691000.0
基础材料,林业,泉阳泉,0.26,5528479000.0
房地产,房地产开发及服务,泰禾集团,0.45,5525361000.0
工业,工业制品,纽威数控,-0.18,5514135000.0
基础材料,化工,爱普股份,-0.28,5503294000.0
科技,半导体,台基股份,0.04,5501720000.0
工业,工业制品,汇金股份,0.58,5500295000.0
工业,工业制品,宜安科技,0.25,5495770000.0
非周期性消费,农副加工食品,西王食品,0.39,5494289000.0
工业,工业制品,九洲集团,1.3,5494277000.0
科技,软件,致远互联,2.79,5493977000.0
工业,建筑,华设集团,-1.44,5489379000.0
医疗保健,医药制造,威尔药业,-1.07,5488230000.0
基础材料,农业,鲁北化工,1.07,5486693000.0
工业,工业制品,金冠股份,1.85,5485643000.0
周期性消费,包装和容器,嘉美包装,2.15,5484915000.0
周期性消费,包装和容器,美盈森,-0.28,5482139000.0
工业,工业制品,华通线缆,1.03,5473678000.0
工业,垃圾处理,节能国祯,0.64,5472870000.0
基础材料,金属与开采,锌业股份,0.0,5470292000.0
医疗保健,医药制造,同和药业,0.04,5469812000.0
工业,商业服务,华凯创意,-1.41,5468311000.0
科技,半导体,瑞丰光电,0.0,5468201000.0
非周期性消费,农副加工食品,新五丰,1.04,5466228000.0
科技,硬件,特发信息,0.0,5464424000.0
工业,工业制品,名家汇,4.53,5460433000.0
非周期性消费,农副加工食品,有友食品,1.96,5457745000.0
医疗保健,生物科技,香雪制药,9.56,5456232000.0
科技,软件,高伟达,4.36,5454967000.0
周期性消费,非生活必需品零售商,安德利,-2.19,5454400000.0
非周期性消费,农副加工食品,莱茵生物,1.9,5454215000.0
工业,工业制品,吉鑫科技,2.2,5453669000.0
基础材料,建筑材料,三和管桩,0.56,5451513000.0
非周期性消费,农副加工食品,*ST浪奇,1.2,5450174000.0
周期性消费,家具制造,好太太,-1.31,5449590000.0
基础材料,化工,裕兴股份,2.61,5448770000.0
科技,软件,南天信息,0.78,5439234000.0
金融服务,多元化金融服务,仁东控股,-1.42,5436985000.0
工业,建筑,宝鹰股份,0.5,5432387000.0
基础材料,化工,神剑股份,0.0,5431073000.0
非周期性消费,农副加工食品,仲景食品,0.46,5429000000.0
科技,半导体,银河微电,-2.92,5426184000.0
基础材料,化工,红星发展,0.05,5424878000.0
基础材料,化工,岳阳兴长,0.61,5420585000.0
工业,工业制品,紫天科技,1.8,5418150000.0
非周期性消费,农副加工食品,金健米业,0.24,5416651000.0
工业,建筑,立方数科,-2.31,5416002000.0
基础材料,钢铁和焦煤,力星股份,-0.73,5408448000.0
工业,交通运输,锦港Ｂ股,0.35,5407444000.0
科技,硬件,合众思壮,1.53,5404518000.0
能源,石油与天然气,石化机械,-1.28,5404155000.0
科技,硬件,ST方科,-0.4,5399432000.0
基础材料,化工,三孚新科,-0.61,5398982000.0
科技,半导体,康强电子,-0.21,5392840000.0
通信服务,传媒,城市传媒,0.52,5392098000.0
工业,工业制品,太阳电缆,4.99,5391236000.0
工业,工业制品,证通电子,1.27,5387962000.0
公用事业,公共事业 - 管制,和达科技,4.94,5385767000.0
通信服务,传媒,贵广网络,1.19,5384717000.0
工业,工业制品,中恒电气,-0.1,5382052000.0
非周期性消费,生活必需品零售商,金字火腿,0.55,5380831000.0
周期性消费,汽车和配件,康跃科技,2.34,5378070000.0
周期性消费,服饰加工,开润股份,-0.8,5376078000.0
工业,商业服务,N观想,1.47,5367989000.0
科技,硬件,吴通控股,-0.25,5367060000.0
医疗保健,医疗机构和服务,*ST海医,4.18,5359732000.0
科技,软件,山石网科,2.06,5356241000.0
科技,硬件,铜峰电子,-2.07,5350223000.0
周期性消费,家具制造,华帝股份,0.64,5348640000.0
公用事业,公共事业 - 独立发电商,华电B股,0.65,5348409000.0
工业,工业制品,赛腾股份,-1.11,5346955000.0
非周期性消费,农副加工食品,福成股份,2.03,5346117000.0
公用事业,公共事业 - 管制,海天股份,0.53,5344560000.0
周期性消费,服饰加工,康隆达,1.65,5333071000.0
科技,硬件,东华测试,7.72,5332778000.0
科技,硬件,天邑股份,-1.82,5330339000.0
工业,工业制品,四方达,-1.09,5328273000.0
工业,建筑,中化岩土,1.37,5325752000.0
通信服务,交互式媒体,盛天网络,-2.0,5324592000.0
医疗保健,医疗机构和服务,健之佳,3.41,5320116000.0
房地产,房地产开发及服务,中洲控股,1.65,5318649000.0
医疗保健,医药制造,美诺华,2.33,5317883000.0
基础材料,农业,长青股份,1.88,5316491000.0
工业,交通运输,康尼机电,-0.93,5314024000.0
工业,建筑,万里石,1.84,5312000000.0
周期性消费,非生活必需品零售商,广百股份,1.41,5311438000.0
通信服务,通信,中贝通信,-0.57,5309587000.0
周期性消费,非生活必需品零售商,利群股份,-0.16,5309401000.0
科技,软件,深城交,3.72,5307022000.0
工业,工业制品,五洲新春,-1.51,5303500000.0
基础材料,化工,元力股份,0.65,5298561000.0
房地产,房地产开发及服务,苏州高新,1.32,5295948000.0
科技,半导体,气派科技,1.26,5291183000.0
房地产,房地产开发及服务,宁波富达,0.27,5289583000.0
工业,交通运输,海程邦达,-0.96,5288913000.0
房地产,房地产开发及服务,光明地产,0.42,5281869000.0
基础材料,金属与开采,东方钽业,-0.08,5276766000.0
公用事业,公共事业 - 管制,宁波能源,3.06,5275865000.0
科技,软件,南威软件,0.22,5275787000.0
周期性消费,汽车和配件,松芝股份,2.69,5273800000.0
科技,硬件,雪迪龙,0.24,5267265000.0
周期性消费,非生活必需品零售商,大东方,-0.17,5264438000.0
工业,工业制品,三川智慧,0.2,5262569000.0
科技,硬件,佳讯飞鸿,5.73,5260346000.0
工业,工业制品,东亚机械,0.22,5259282000.0
工业,工业制品,中金辐照,1.27,5258917000.0
非周期性消费,农副加工食品,莲花健康,0.34,5256130000.0
医疗保健,医药制造,千金药业,9.99,5252264000.0
工业,航空航天和国防,江龙船艇,-1.13,5251780000.0
基础材料,化工,兄弟科技,-1.39,5251047000.0
科技,半导体,江化微,-1.11,5244217000.0
周期性消费,服饰加工,歌力思,-2.27,5241119000.0
非周期性消费,生活必需品零售商,三江购物,0.63,5235805000.0
工业,农用和重型工程机械,诺力股份,3.06,5226132000.0
科技,软件,山大地纬,1.01,5224130000.0
通信服务,传媒,川网传媒,-2.77,5220380000.0
周期性消费,包装和容器,珠海中富,0.0,5219952000.0
工业,商业服务,国安达,-2.94,5215937000.0
通信服务,交互式媒体,华立科技,-1.49,5214089000.0
医疗保健,医疗器械,透景生命,0.6,5213762000.0
基础材料,建筑材料,青松建化,0.8,5211827000.0
科技,半导体,众合科技,0.43,5211597000.0
通信服务,传媒,华媒控股,6.0,5210616000.0
医疗保健,生物科技,康辰药业,1.24,5209600000.0
周期性消费,非生活必需品零售商,华联股份,0.0,5200969000.0
工业,工业制品,金财互联,-1.33,5197252000.0
周期性消费,包装和容器,正川股份,1.36,5192208000.0
工业,工业制品,贝斯特,0.97,5192101000.0
通信服务,传媒,粤传媒,0.0,5189929000.0
非周期性消费,生活必需品零售商,来伊份,6.5,5186674000.0
公用事业,公共事业 - 管制,金山股份,-1.68,5183927000.0
科技,硬件,金信诺,0.11,5182867000.0
工业,建筑,腾达建设,0.93,5180445000.0
工业,建筑,北新路桥,0.94,5174185000.0
基础材料,建筑材料,垒知集团,1.84,5173121000.0
基础材料,化工,争光股份,-1.02,5165360000.0
工业,工业制品,金卡智能,0.25,5157222000.0
医疗保健,医药制造,南京医药,4.43,5155975000.0
科技,硬件,清溢光电,10.73,5149240000.0
能源,其他能源,青海春天,3.06,5148523000.0
科技,软件,焦点科技,1.75,5142946000.0
科技,硬件,鸿合科技,-0.77,5141467000.0
工业,工业制品,振江股份,4.02,5140836000.0
公用事业,公共事业 - 管制,富春环保,0.17,5138100000.0
工业,建筑,汇绿生态,-1.21,5137915000.0
科技,硬件,崧盛股份,0.26,5135298000.0
非周期性消费,农副加工食品,海融科技,1.26,5132745000.0
基础材料,金属与开采,春兴精工,2.7,5132354000.0
科技,软件,辰安科技,1.47,5132089000.0
房地产,房地产开发及服务,华丽家族,-0.31,5127328000.0
医疗保健,医药制造,佛慈制药,9.97,5126996000.0
非周期性消费,农副加工食品,佩蒂股份,0.1,5118906000.0
基础材料,化工,中船汉光,-2.38,5114700000.0
公用事业,公共事业 - 独立发电商,新中港,0.71,5113759000.0
工业,工业制品,烽火电子,2.55,5109650000.0
医疗保健,医药制造,太龙药业,0.91,5107587000.0
基础材料,林业,华旺科技,0.28,5106751000.0
医疗保健,医药制造,天药股份,2.43,5105608000.0
周期性消费,旅游和娱乐,众信旅游,-1.23,5102613000.0
工业,工业制品,同力日升,1.85,5100480000.0
工业,建筑,同济科技,0.12,5098054000.0
基础材料,林业,康欣新材,-0.52,5095819000.0
科技,软件,新智认知,0.2,5095455000.0
基础材料,化工,新化股份,2.99,5093535000.0
科技,软件,金现代,0.6,5088380000.0
工业,工业制品,古鳌科技,0.78,5086754000.0
基础材料,化工,聚合顺,1.58,5083461000.0
工业,农用和重型工程机械,浙矿股份,-0.1,5080004000.0
工业,工业制品,龙磁科技,-0.04,5077638000.0
工业,工业制品,御银股份,1.06,5077147000.0
工业,工业制品,金龙机电,-0.63,5076183000.0
工业,建筑,楚天高速,0.0,5071865000.0
周期性消费,汽车和配件,万安科技,2.92,5070008000.0
非周期性消费,农副加工食品,千味央厨,-1.02,5067017000.0
医疗保健,医疗器械,泰林生物,6.41,5062811000.0
公用事业,公共事业 - 独立发电商,中材节能,0.73,5061045000.0
非周期性消费,农副加工食品,可靠股份,-0.11,5056592000.0
工业,工业制品,恒而达,0.56,5055586000.0
工业,交通运输,宁波海运,-0.24,5055379000.0
医疗保健,医疗器械,澳华内镜,2.18,5054919000.0
周期性消费,汽车和配件,中自科技,2.87,5050254000.0
科技,硬件,同有科技,0.58,5035835000.0
非周期性消费,农副加工食品,京粮B,1.8,5033484000.0
通信服务,传媒,广西广电,0.0,5029789000.0
科技,软件,N嘉和,-0.79,5029772000.0
科技,软件,天源迪科,1.03,5025493000.0
医疗保健,生物科技,保龄宝,1.88,5024321000.0
公用事业,公共事业 - 管制,辽宁能源,-0.52,5023665000.0
工业,工业制品,长盛轴承,1.26,5017145000.0
周期性消费,服饰加工,*ST跨境,-1.53,5016893000.0
工业,工业制品,鸿富瀚,0.11,5014800000.0
科技,软件,海得控制,0.21,5014694000.0
非周期性消费,农副加工食品,晓鸣股份,5.06,5013530000.0
工业,工业制品,杭电股份,0.28,5010080000.0
通信服务,传媒,天威视讯,0.48,5007931000.0
周期性消费,非生活必需品零售商,潮宏基,-2.31,5006095000.0
科技,硬件,东土科技,0.82,5002503000.0
基础材料,化工,南岭民爆,0.08,4999344000.0
工业,工业制品,博深股份,0.22,4998849000.0
能源,石油与天然气,惠博普,8.09,4993573000.0
医疗保健,生物科技,冠昊生物,0.91,4979599000.0
基础材料,化工,道明光学,-0.37,4978101000.0
医疗保健,医疗器械,三鑫医疗,-0.32,4972651000.0
工业,工业制品,晋亿实业,2.57,4969081000.0
周期性消费,旅游和娱乐,岭南控股,0.95,4966182000.0
房地产,房地产开发及服务,广汇物流,0.51,4964965000.0
非周期性消费,农副加工食品,湘佳股份,6.84,4963385000.0
医疗保健,生物科技,南新制药,0.97,4963000000.0
基础材料,化工,佛塑科技,0.79,4962881000.0
周期性消费,非生活必需品零售商,新世界,0.53,4948598000.0
周期性消费,服饰加工,搜于特,0.63,4948433000.0
周期性消费,汽车和配件,卡倍亿,-0.95,4943653000.0
基础材料,化工,雪峰科技,-0.29,4941567000.0
工业,交通运输,晋西车轴,5.14,4941501000.0
科技,硬件,广东骏亚,-0.8,4939382000.0
医疗保健,生物科技,科拓生物,-0.06,4938686000.0
房地产,房地产开发及服务,莱茵体育,1.58,4937320000.0
基础材料,钢铁和焦煤,金岭矿业,0.12,4935364000.0
科技,硬件,三维通信,0.67,4928323000.0
医疗保健,医疗器械,健麾信息,-1.09,4927280000.0
工业,交通运输,厦门空港,-0.42,4925777000.0
基础材料,农业,神农科技,-0.21,4925440000.0
工业,工业制品,白云电器,-1.31,4924103000.0
非周期性消费,农副加工食品,名臣健康,-0.71,4923308000.0
基础材料,农业,钱江生化,-0.18,4922207000.0
工业,建筑,交建股份,0.38,4920449000.0
工业,垃圾处理,唯赛勃,1.54,4918986000.0
科技,硬件,光韵达,-0.1,4918363000.0
医疗保健,医疗诊断和研究,迪瑞医疗,-1.33,4910961000.0
周期性消费,非生活必需品零售商,汉商集团,1.09,4909338000.0
非周期性消费,农副加工食品,N洁雅,0.45,4909142000.0
基础材料,农业,ST红太阳,0.84,4907532000.0
科技,半导体,敏芯股份,-1.24,4907526000.0
基础材料,金属与开采,株冶集团,0.76,4900083000.0
工业,工业制品,久吾高科,1.36,4889597000.0
科技,硬件,银河电子,-0.91,4888709000.0
周期性消费,旅游和娱乐,九号公司,1.55,4883491000.0
基础材料,农业,利民股份,1.16,4880146000.0
通信服务,传媒,新华传媒,0.43,4879627000.0
工业,工业制品,鹏鹞环保,0.89,4878293000.0
工业,工业制品,N长江,10.0,4872781000.0
公用事业,公共事业 - 管制,武汉控股,0.73,4867649000.0
工业,交通运输,嘉诚国际,0.7,4867641000.0
工业,工业制品,三友联众,0.47,4866899000.0
基础材料,农业,中农立华,-4.12,4865283000.0
周期性消费,包装和容器,荣晟环保,-2.12,4863374000.0
工业,建筑,棕榈股份,0.0,4862441000.0
工业,建筑,正元地信,0.8,4858700000.0
基础材料,金属与开采,豪美新材,2.7,4857784000.0
医疗保健,医疗产品分销,尚荣医疗,-0.69,4856595000.0
科技,软件,永安行,-0.91,4855688000.0
周期性消费,汽车和配件,雪龙集团,-3.3,4852815000.0
工业,工业制品,星帅尔,0.93,4841417000.0
工业,工业制品,双杰电气,2.3,4837455000.0
工业,工业制品,伟创电气,4.8,4834800000.0
工业,垃圾处理,永清环保,0.93,4833390000.0
工业,交通运输,重庆港,1.24,4830545000.0
工业,建筑,德尔未来,-0.41,4827759000.0
科技,硬件,京泉华,5.8,4827600000.0
工业,工业制品,金龙羽,1.09,4822506000.0
科技,软件,铜牛信息,1.12,4821007000.0
医疗保健,生物科技,共同药业,0.02,4820885000.0
工业,工业制品,福能东方,0.61,4819756000.0
通信服务,传媒,兰生股份,0.22,4817928000.0
工业,工业制品,红相股份,0.98,4816196000.0
基础材料,化工,国新文化,1.03,4813510000.0
基础材料,化工,悦安新材,-0.83,4812880000.0
基础材料,林业,景兴纸业,0.75,4811511000.0
工业,工业制品,捷强装备,0.63,4809664000.0
房地产,房地产开发及服务,轻纺城,0.92,4807795000.0
基础材料,化工,世名科技,0.45,4806156000.0
周期性消费,汽车和配件,蓝黛科技,0.85,4802714000.0
工业,商业服务,浩云科技,0.14,4802348000.0
通信服务,传媒,上海电影,-1.02,4800222000.0
周期性消费,非生活必需品零售商,杭州解百,-1.06,4794464000.0
工业,垃圾处理,维尔利,0.66,4791129000.0
非周期性消费,酒精饮料,金枫酒业,-0.56,4790076000.0
医疗保健,医疗机构和服务,C达嘉,1.18,4788867000.0
基础材料,化工,沈阳化工,0.17,4785964000.0
工业,交通运输,连云港,-1.03,4776457000.0
基础材料,化工,同益股份,-0.11,4766266000.0
医疗保健,生物科技,回盛生物,0.35,4764683000.0
工业,工业制品,天雁B股,-2.94,4763097000.0
公用事业,公共事业 - 管制,大禹节水,1.54,4758488000.0
工业,交通运输,沃顿科技,0.36,4755970000.0
周期性消费,包装和容器,金时科技,10.03,4754700000.0
工业,工业制品,亚威股份,1.06,4754356000.0
医疗保健,医药制造,上海谊众,1.08,4753594000.0
工业,交通运输,申通地铁,0.1,4749950000.0
周期性消费,旅游和娱乐,荣泰健康,2.73,4748909000.0
工业,工业制品,恒锋工具,1.06,4748367000.0
周期性消费,家具制造,秀强股份,0.66,4747565000.0
科技,硬件,恒宝股份,1.19,4746118000.0
医疗保健,医药制造,通化金马,1.66,4745649000.0
通信服务,传媒,新经典,3.81,4741855000.0
工业,工业制品,光正眼科,0.22,4740260000.0
工业,企业集团,复旦复华,1.17,4738207000.0
工业,工业制品,北京科锐,-0.8,4734882000.0
工业,商业服务,同庆楼,-2.25,4734600000.0
基础材料,化工,泰和科技,-0.86,4730511000.0
周期性消费,服饰加工,江苏阳光,1.15,4725852000.0
基础材料,化工,百合花,0.75,4724666000.0
基础材料,化工,格林达,-0.03,4723832000.0
非周期性消费,教育,行动教育,-1.06,4723143000.0
工业,工业制品,微光股份,-0.34,4721241000.0
公用事业,公共事业 - 管制,绿城水务,0.38,4715076000.0
周期性消费,家具制造,金莱特,1.57,4714220000.0
公用事业,公共事业 - 管制,通宝能源,-0.48,4712125000.0
周期性消费,家具制造,帅丰电器,-0.27,4710305000.0
工业,工业制品,双一科技,1.76,4708486000.0
周期性消费,服饰加工,鲁泰Ｂ,1.57,4706809000.0
周期性消费,汽车和配件,巨轮智能,0.0,4706707000.0
基础材料,建筑材料,耀皮Ｂ股,1.65,4705122000.0
工业,工业制品,C迈赫,0.71,4704234000.0
