行业,行业细分,公司,涨跌幅,市值
科技,硬件,同方股份,-1.44,18292625000.0
金融服务,多元化金融服务,国盛金控,-0.32,18363954000.0
基础材料,金属与开采,安宁股份,1.15,18333861000.0
周期性消费,零售,南京新百,3.91,18320860000.0
基础材料,化工,泰坦科技,-0.55,18256288000.0
科技,半导体,富满微,-5.13,18220276000.0
医疗保健,生物科技,百普赛斯,1.07,18091172000.0
医疗保健,医疗器械,康泰医学,5.87,18478635000.0
医疗保健,生物科技,生物股份,0.25,18143118000.0
基础材料,金属与开采,中金岭南,1.21,18286079000.0
科技,硬件,正海磁材,1.81,18352573000.0
医疗保健,医疗机构和服务,老百姓,-1.31,18136937000.0
基础材料,农业,广信股份,0.18,18195662000.0
非周期性消费,农副加工食品,飞科电器,-0.91,18051264000.0
金融服务,银行,厦门银行,-0.58,17998852000.0
工业,工业制品,震安科技,-1.48,17975993000.0
基础材料,化工,华软科技,-0.42,18204509000.0
公用事业,公共事业 - 管制,瀚蓝环境,0.55,18084400000.0
能源,其他能源,平煤股份,-2.94,18037835000.0
工业,商业服务,渤海租赁,0.35,17749575000.0
非周期性消费,酒精饮料,金徽酒,-0.54,17759172000.0
工业,交通运输,密尔克卫,-2.27,17693590000.0
基础材料,钢铁和焦煤,重庆钢铁,0.98,17866329000.0
科技,硬件,海信视像,-2.88,17756090000.0
基础材料,金属与开采,博威合金,0.22,17847116000.0
基础材料,钢铁和焦煤,新钢股份,2.41,17633636000.0
科技,半导体,太极实业,-1.99,17607749000.0
科技,硬件,新易盛,-4.44,17610670000.0
周期性消费,汽车和配件,内蒙一机,0.49,17468581000.0
工业,农用和重型工程机械,上柴Ｂ股,6.53,17196217000.0
工业,工业制品,铂力特,-0.89,17520000000.0
通信服务,传媒,凤凰传媒,-1.15,17432565000.0
基础材料,农业,安道麦B,0.13,17429302000.0
工业,工业制品,至纯科技,-4.09,17377386000.0
周期性消费,服饰加工,星期六,-1.74,17623624000.0
医疗保健,医药制造,康弘药业,-0.63,17377695000.0
科技,硬件,明微电子,-2.91,17356003000.0
科技,硬件,深圳华强,-0.3,17487566000.0
周期性消费,汽车和配件,*ST众泰,-1.72,17397420000.0
基础材料,化工,江苏索普,-1.07,17295753000.0
科技,软件,奥瑞金,-2.2,17312064000.0
非周期性消费,农副加工食品,光明乳业,-0.35,17216295000.0
工业,工业制品,精达股份,-0.35,17248647000.0
科技,硬件,华兴源创,-1.19,17026228000.0
工业,工业制品,科士达,1.31,17112358000.0
工业,农用和重型工程机械,天地科技,-1.65,17382073000.0
周期性消费,汽车和配件,庞大集团,-1.18,17079466000.0
工业,建筑,中铁工业,-0.64,17172594000.0
基础材料,钢铁和焦煤,杭钢股份,-0.2,17122348000.0
金融服务,资本市场,华创阳安,2.08,17012865000.0
工业,工业制品,汉缆股份,-0.58,17232547000.0
周期性消费,汽车和配件,航天机电,-1.0,16967205000.0
基础材料,化工,中盐化工,3.24,17142196000.0
公用事业,公共事业 - 管制,兴蓉环境,1.06,17051308000.0
房地产,房地产,金融街,0.35,17066894000.0
科技,软件,太极股份,-1.58,16896763000.0
基础材料,金属与开采,广晟有色,10.01,17021648000.0
公用事业,公共事业 - 独立发电商,江苏新能,-2.65,17032080000.0
非周期性消费,农副加工食品,良品铺子,1.51,16890120000.0
医疗保健,医疗诊断和研究,万孚生物,-1.19,16939443000.0
工业,交通运输,安通控股,2.64,17064359000.0
基础材料,化工,三聚环保,-0.41,16988575000.0
基础材料,化工,联化科技,0.77,16904396000.0
工业,交通运输,厦门象屿,-0.13,16871291000.0
基础材料,化工,道氏技术,0.14,16852244000.0
工业,垃圾处理,高能环境,0.7,16719983000.0
非周期性消费,酒精饮料,张裕Ｂ,-0.29,16841895000.0
工业,工业制品,杭锅股份,-0.04,16839003000.0
科技,软件,中科星图,0.57,16647400000.0
金融服务,银行,瑞丰银行,-1.07,16753840000.0
工业,工业制品,利欧股份,0.0,16887010000.0
科技,硬件,艾华集团,-1.27,16572484000.0
基础材料,建筑材料,冀东水泥,-1.0,16737643000.0
医疗保健,医疗诊断和研究,迈克生物,-1.68,16654752000.0
工业,工业制品,三维股份,4.62,16557303000.0
房地产,房地产,中华企业,-0.73,16642450000.0
医疗保健,医药制造,浙江医药,0.7,16551945000.0
科技,半导体,光迅科技,-1.29,16515868000.0
医疗保健,医药制造,天宇股份,-1.55,16751648000.0
工业,工业制品,麦格米特,-0.66,16290420000.0
工业,交通运输,外服控股,-0.27,16544573000.0
科技,硬件,天通股份,-0.9,16592819000.0
工业,工业制品,国光电气,3.26,16488989000.0
基础材料,化工,滨化股份,0.36,16543227000.0
金融服务,银行,重庆银行,-0.34,16490715000.0
科技,半导体,国民技术,-3.82,15890125000.0
工业,工业制品,亿嘉和,-0.95,16643718000.0
通信服务,交互式媒体,南极电商,-1.18,16373986000.0
周期性消费,零售,太平鸟,-1.18,16404203000.0
基础材料,金属与开采,黄河旋风,0.8,16397637000.0
基础材料,金属与开采,楚江新材,-1.37,16521467000.0
周期性消费,服饰加工,台华新材,1.94,16516965000.0
科技,硬件,景津环保,-0.3,16313200000.0
科技,硬件,精测电子,-2.46,16382652000.0
基础材料,钢铁和焦煤,三钢闽光,0.76,16302981000.0
基础材料,钢铁和焦煤,本钢板Ｂ,1.71,16291436000.0
医疗保健,医药制造,济川药业,-1.51,16299554000.0
医疗保健,医疗器械,蓝帆医疗,2.09,16384327000.0
非周期性消费,农副加工食品,三全食品,0.65,16220984000.0
通信服务,传媒,中文传媒,6.94,15922000000.0
医疗保健,医药制造,华北制药,-0.63,16179338000.0
工业,农用和重型工程机械,中国重汽,-1.29,16201448000.0
基础材料,林业,晨鸣Ｂ,0.84,16126227000.0
周期性消费,服饰加工,朗姿股份,-0.33,16202328000.0
通信服务,传媒,中南传媒,0.22,16217880000.0
周期性消费,零售,金开新能,-2.33,16239287000.0
工业,商业服务,怡亚通,2.3,16231947000.0
工业,建筑,陕西建工,-2.04,16228142000.0
通信服务,交互式媒体,汤姆猫,-1.08,16102414000.0
医疗保健,医药制造,亿利洁能,-0.88,16129619000.0
非周期性消费,农副加工食品,神农集团,0.35,16105216000.0
工业,工业制品,金雷股份,1.18,16199545000.0
周期性消费,汽车和配件,岱美股份,-1.64,16154465000.0
科技,硬件,中科三环,4.89,16169736000.0
能源,石油与天然气,中油工程,-0.35,16023634000.0
工业,工业制品,恒润股份,-2.47,16148968000.0
科技,半导体,安集科技,-1.17,16118917000.0
工业,建筑,隧道股份,0.0,16003449000.0
基础材料,化工,科顺股份,-2.18,16104632000.0
基础材料,钢铁和焦煤,方大特钢,0.95,16104948000.0
工业,工业制品,华宏科技,4.62,16226826000.0
科技,半导体,乐鑫科技,-1.25,15826586000.0
周期性消费,零售,爱施德,-2.8,15761176000.0
基础材料,化工,东材科技,-0.22,16131423000.0
科技,软件,泛微网络,0.66,15896787000.0
周期性消费,家具制造,索菲亚,-1.74,15911904000.0
能源,石油与天然气,九丰能源,0.14,16031079000.0
工业,工业制品,运达股份,1.54,15941889000.0
基础材料,农业,利尔化学,-1.38,15845155000.0
科技,半导体,芯朋微,-1.17,15713040000.0
基础材料,金属与开采,*ST中孚,0.25,15885915000.0
基础材料,钢铁和焦煤,山西焦化,-2.21,15910772000.0
基础材料,建筑材料,四川双马,0.1,15917731000.0
非周期性消费,农副加工食品,苏垦农发,-0.78,15874560000.0
基础材料,化工,川恒股份,5.87,15604852000.0
医疗保健,医疗器械,三诺生物,-1.23,15830356000.0
工业,工业制品,北方导航,-0.38,15727220000.0
工业,工业制品,振华Ｂ股,-1.6,15785930000.0
科技,半导体,华灿光电,-2.08,15417096000.0
科技,软件,中科软,-0.34,15498896000.0
医疗保健,医药制造,恩华药业,0.19,15768753000.0
科技,半导体,宏微科技,-1.57,15693928000.0
科技,硬件,振芯科技,-0.14,15665166000.0
医疗保健,医药制造,海正药业,-0.9,15742052000.0
医疗保健,医药制造,中新药业,-2.21,15719603000.0
医疗保健,生物科技,艾力斯,-0.45,15790500000.0
科技,软件,威胜信息,-1.91,15705000000.0
工业,工业分销,山煤国际,-2.46,15800175000.0
科技,硬件,华测导航,-2.38,15757771000.0
公用事业,公共事业 - 独立发电商,中闽能源,-1.31,15794868000.0
医疗保健,医药制造,国邦医药,-0.42,15652647000.0
非周期性消费,农副加工食品,恒顺醋业,-1.51,15656143000.0
工业,交通运输,中储股份,2.44,15816569000.0
医疗保健,医药制造,天茂集团,-0.94,15612387000.0
公用事业,公共事业 - 管制,涪陵电力,-0.24,15555960000.0
科技,半导体,普冉股份,-1.38,15539584000.0
科技,硬件,国盾量子,5.61,15594400000.0
工业,建筑,金螳螂,-0.85,15520508000.0
工业,工业制品,机器人,-1.78,15492916000.0
工业,工业制品,壹石通,5.54,15527689000.0
医疗保健,医药制造,司太立,-1.8,15526719000.0
工业,工业制品,开山股份,-0.38,15540478000.0
工业,工业制品,汉钟精机,2.75,15335061000.0
基础材料,化工,三美股份,-0.28,15500063000.0
周期性消费,汽车和配件,N巨一,6.83,15507030000.0
周期性消费,汽车和配件,继峰股份,4.46,15370278000.0
医疗保健,生物科技,泽璟制药,-1.22,15345600000.0
医疗保健,医药制造,百洋医药,0.07,15301436000.0
科技,软件,电科数字,-4.25,15328264000.0
医疗保健,生物科技,康华生物,-0.28,15266655000.0
周期性消费,服饰加工,中银绒业,-0.27,15555850000.0
房地产,房地产,鲁商发展,0.4,15278565000.0
工业,工业制品,联赢激光,5.89,15244240000.0
周期性消费,旅游和娱乐,凤凰光学,-3.03,15475301000.0
工业,商业服务,广电计量,-1.41,15232151000.0
工业,垃圾处理,三峰环境,1.56,15255457000.0
医疗保健,生物科技,博瑞医药,7.22,14940400000.0
科技,软件,东方通,-1.21,15187047000.0
房地产,房地产,*ST银亿,4.44,15024403000.0
基础材料,化工,江南化工,-0.17,15204817000.0
金融服务,信贷,江苏租赁,-0.39,15172182000.0
基础材料,金属与开采,国城矿业,-0.15,15217177000.0
房地产,房地产,中南建设,-1.0,15114908000.0
非周期性消费,农副加工食品,三只松鼠,0.88,15021460000.0
科技,软件,N新点,-0.98,14975400000.0
能源,其他能源,晋控煤业,-1.42,15197196000.0
工业,交通运输,唐山港,-0.39,15111119000.0
工业,工业制品,远东股份,0.74,15246953000.0
医疗保健,医药制造,微芯生物,-1.4,14991298000.0
工业,工业制品,斯莱克,-3.11,15039621000.0
基础材料,农业,润丰股份,0.07,15090452000.0
科技,软件,网宿科技,-0.32,14830405000.0
基础材料,钢铁和焦煤,新兴铸管,0.53,15045618000.0
基础材料,化工,晶瑞电材,0.78,15100355000.0
基础材料,化工,金城医药,0.5,14951985000.0
科技,硬件,联创光电,3.61,14889535000.0
医疗保健,医药制造,罗欣药业,1.09,14844398000.0
医疗保健,医药制造,华邦健康,-0.66,14968189000.0
基础材料,化工,嘉化能源,1.93,14853200000.0
基础材料,金属与开采,贵研铂业,-0.64,14942476000.0
科技,硬件,星网锐捷,1.44,14500347000.0
医疗保健,医药制造,汇宇制药,-1.84,14995440000.0
周期性消费,家具制造,欧普照明,-0.5,14903203000.0
工业,商业服务,青鸟消防,2.01,14938557000.0
基础材料,钢铁和焦煤,久立特材,-1.61,14901853000.0
科技,硬件,超图软件,-7.92,14669645000.0
工业,农用和重型工程机械,杭叉集团,-0.75,14902009000.0
基础材料,化工,共创草坪,-1.41,14911482000.0
工业,工业制品,宁波韵升,2.33,14925726000.0
工业,工业制品,禾望电气,-2.92,14885804000.0
周期性消费,汽车和配件,电能股份,-0.33,14807131000.0
医疗保健,医药制造,广誉远,-2.72,14740311000.0
基础材料,金属与开采,云海金属,7.52,14970571000.0
通信服务,传媒,江苏有线,-0.67,14752118000.0
工业,工业制品,新雷能,1.88,14734372000.0
科技,软件,指南针,1.2,14579986000.0
工业,工业制品,派克新材,2.64,14676120000.0
房地产,房地产,中国国贸,-0.07,14706325000.0
基础材料,林业,山鹰国际,-0.93,14725563000.0
基础材料,化工,泰和新材,-0.83,14680262000.0
科技,软件,梦网科技,0.61,14640081000.0
工业,交通运输,深圳机场,-0.69,14622158000.0
工业,工业分销,厦门国贸,-0.43,14633073000.0
工业,工业制品,金辰股份,0.54,14560305000.0
通信服务,交互式媒体,游族网络,0.06,14461409000.0
通信服务,交互式媒体,人民网,-0.46,14473495000.0
工业,工业制品,应流股份,-2.03,14510040000.0
工业,建筑,洛阳玻璃,-3.18,14558628000.0
基础材料,农业,江山股份,5.06,14270850000.0
金融服务,资本市场,大智慧,-0.84,14481519000.0
工业,工业制品,通裕重工,-0.8,14418410000.0
金融服务,资本市场,锦龙股份,-0.98,14425501000.0
科技,硬件,光峰科技,-4.91,14198457000.0
医疗保健,生物科技,奇正藏药,-2.83,14362846000.0
基础材料,建筑材料,上峰水泥,-0.79,14490570000.0
基础材料,化工,陕西黑猫,-1.13,14379183000.0
周期性消费,汽车和配件,新泉股份,-2.29,14326678000.0
基础材料,金属与开采,金田铜业,0.31,14390209000.0
科技,硬件,崇达技术,-1.8,14386742000.0
工业,工业制品,N万祥,-2.58,14360359000.0
科技,半导体,神工股份,-0.83,14032000000.0
房地产,房地产,大悦城,-0.3,14316031000.0
科技,硬件,德赛电池,2.76,14369305000.0
医疗保健,医药制造,珍宝岛,-0.98,14383784000.0
周期性消费,包装和容器,紫江企业,1.52,13953973000.0
通信服务,传媒,新媒股份,-1.06,14214698000.0
工业,工业制品,震裕科技,0.55,14108100000.0
工业,工业制品,中国电研,-2.32,14121095000.0
基础材料,化工,赛伍技术,3.46,14184354000.0
科技,软件,宇信科技,4.39,13580294000.0
工业,建筑,中新集团,-0.94,14134533000.0
医疗保健,医药制造,信邦制药,-3.45,14210174000.0
工业,垃圾处理,中国天楹,2.36,14183628000.0
科技,硬件,麦捷科技,-3.78,14213421000.0
工业,工业制品,英维克,-0.49,14128215000.0
周期性消费,汽车和配件,东风汽车,1.58,14200000000.0
基础材料,金属与开采,华峰铝业,0.71,14049325000.0
基础材料,金属与开采,兴业矿业,-1.79,14146380000.0
工业,工业制品,机电Ｂ股,-0.53,14135643000.0
基础材料,化工,万盛股份,0.94,14043790000.0
周期性消费,家具制造,东鹏控股,0.25,14014089000.0
周期性消费,汽车和配件,富奥B,2.6,14050219000.0
医疗保健,医疗器械,可孚医疗,-1.99,14083227000.0
工业,工业制品,高测股份,-1.07,13985579000.0
工业,企业集团,新潮能源,-0.96,14009021000.0
科技,软件,宏力达,-0.78,13900000000.0
工业,工业制品,瑞可达,5.52,14248440000.0
基础材料,金属与开采,金石资源,3.81,14028386000.0
工业,工业制品,海天精工,-0.04,13765140000.0
科技,半导体,上海新阳,-1.22,13870261000.0
房地产,房地产,苏宁环球,-2.15,13867638000.0
工业,工业制品,安靠智电,-1.66,13795884000.0
金融服务,多元化金融服务,华鑫股份,-0.61,13844736000.0
工业,建筑,粤高速Ｂ,-0.43,13843069000.0
科技,软件,万达信息,-0.43,13692853000.0
医疗保健,医疗机构和服务,创业慧康,-1.11,13591241000.0
基础材料,林业,博汇纸业,0.58,13863076000.0
非周期性消费,农副加工食品,亚钾国际,1.0,13790778000.0
科技,软件,佳都科技,0.0,13679022000.0
通信服务,传媒,华数传媒,-0.67,13767140000.0
周期性消费,家具制造,海信家电,-0.59,13752785000.0
基础材料,钢铁和焦煤,图南股份,4.01,13588921000.0
房地产,房地产,招商积余,-0.92,13551044000.0
基础材料,钢铁和焦煤,柳钢股份,0.56,13685315000.0
工业,工业制品,海洋王,-1.57,13608208000.0
工业,垃圾处理,上海环境,1.16,13686675000.0
工业,工业制品,金盘科技,-1.17,13601115000.0
科技,硬件,新益昌,-1.74,13559256000.0
公用事业,公共事业 - 管制,重庆燃气,0.12,13592091000.0
工业,工业制品,海目星,-0.52,13398000000.0
基础材料,金属与开采,立中集团,4.33,13166049000.0
基础材料,化工,洁美科技,-0.36,13546984000.0
基础材料,化工,鹏欣资源,2.87,13609256000.0
科技,硬件,上能电气,0.73,13572240000.0
基础材料,钢铁和焦煤,友发集团,-0.74,13554971000.0
周期性消费,服饰加工,比音勒芬,-1.09,13541806000.0
基础材料,钢铁和焦煤,酒钢宏兴,0.47,13528853000.0
非周期性消费,农副加工食品,荃银高科,-3.25,13532406000.0
基础材料,化工,金晶科技,0.0,13487589000.0
非周期性消费,农副加工食品,南侨食品,-1.49,13451294000.0
科技,软件,绿盟科技,-1.17,13232755000.0
周期性消费,家具制造,四川长虹,-1.02,13479434000.0
工业,工业制品,博实股份,-0.08,13426059000.0
基础材料,农业,云图控股,1.07,13485028000.0
房地产,房地产,华夏幸福,-1.16,13463198000.0
周期性消费,汽车和配件,爱柯迪,-0.83,13284983000.0
工业,交通运输,天宜上佳,1.65,13152487000.0
工业,垃圾处理,英科再生,1.34,13437612000.0
基础材料,化工,普利特,0.0,13355154000.0
医疗保健,医疗产品分销,一致Ｂ,-0.63,13306402000.0
基础材料,金属与开采,恒邦股份,-0.6,13282526000.0
房地产,房地产,格力地产,-0.58,13321106000.0
医疗保健,生物科技,欧林生物,-0.73,13191376000.0
基础材料,钢铁和焦煤,玉龙股份,-1.51,13264457000.0
基础材料,化工,新疆天业,-0.38,13275587000.0
基础材料,金属与开采,新疆众和,0.81,13338522000.0
科技,半导体,有研新材,-1.01,13325391000.0
通信服务,交互式媒体,视觉中国,0.11,13226925000.0
工业,商业服务,美亚柏科,-0.31,13034824000.0
基础材料,化工,东诚药业,0.43,13035810000.0
工业,交通运输,广深铁路,-0.48,13168865000.0
基础材料,化工,金宏气体,-0.66,13014039000.0
医疗保健,医疗器械,中红医疗,0.1,13115272000.0
基础材料,林业,岳阳林纸,-0.95,13154464000.0
基础材料,钢铁和焦煤,甬金股份,7.96,13108360000.0
科技,半导体,易成新能,0.33,13144410000.0
周期性消费,汽车和配件,奥特佳,1.0,12973033000.0
工业,交通运输,海峡股份,-1.18,13084100000.0
非周期性消费,农副加工食品,龙大肉食,9.99,13059840000.0
基础材料,化工,阳煤化工,0.18,13210460000.0
基础材料,金属与开采,湖南黄金,2.85,12982322000.0
医疗保健,医疗器械,楚天科技,-0.04,12904474000.0
工业,商业服务,外高Ｂ股,-0.47,12958158000.0
基础材料,化工,建龙微纳,-1.59,12948788000.0
工业,工业制品,精功科技,0.53,12917441000.0
周期性消费,餐饮,广州酒家,-0.13,12884246000.0
医疗保健,医药制造,华润双鹤,2.99,12946580000.0
科技,软件,税友股份,-0.62,12887009000.0
公用事业,公共事业 - 管制,万邦达,7.44,12917878000.0
科技,硬件,奥士康,-2.61,12930569000.0
科技,软件,金证股份,-1.01,12648140000.0
基础材料,化工,金能科技,-1.44,12860238000.0
工业,工业制品,兆威机电,-1.67,12891892000.0
非周期性消费,农副加工食品,新乳业,-0.81,12792249000.0
周期性消费,包装和容器,力合科创,-2.49,12869192000.0
医疗保健,医疗器械,亚辉龙,-1.84,12826350000.0
科技,软件,二三四五,0.0,12536639000.0
医疗保健,医疗机构和服务,漱玉平民,-1.66,12821071000.0
基础材料,化工,皖维高新,1.53,12730163000.0
医疗保健,医药制造,西藏药业,-1.32,12644831000.0
医疗保健,医药制造,红日药业,-0.94,12707223000.0
基础材料,钢铁和焦煤,沙钢股份,-0.52,12777210000.0
工业,交通运输,北部湾港,-0.26,12691786000.0
金融服务,资产管理,浙江东方,-0.9,12656932000.0
工业,航空航天和国防,江航装备,-0.73,12641238000.0
医疗保健,医疗器械,开立医疗,-0.5,12724787000.0
科技,软件,东软集团,-0.58,12572788000.0
科技,硬件,数码视讯,-2.76,12489537000.0
周期性消费,汽车和配件,沧州明珠,4.2,12704601000.0
科技,半导体,楚天龙,9.98,11606792000.0
科技,硬件,四方光电,0.33,12671400000.0
基础材料,金属与开采,金诚信,1.78,12669254000.0
周期性消费,汽车和配件,英利汽车,0.36,12447128000.0
医疗保健,医药制造,海翔药业,-0.77,12577521000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,-1.33,12599831000.0
房地产,房地产,滨江集团,-1.22,12539119000.0
医疗保健,医疗器械,万东医疗,-1.02,12438773000.0
房地产,房地产,阳光城,0.0,12503819000.0
工业,交通运输,申通快递,-1.33,12476427000.0
公用事业,公共事业 - 管制,中山公用,0.36,12405668000.0
周期性消费,汽车和配件,宁波华翔,-2.27,12393038000.0
工业,工业制品,东威科技,0.9,12400128000.0
科技,软件,捷成股份,-2.62,12334063000.0
工业,工业制品,中瓷电子,-0.84,12372003000.0
周期性消费,服饰加工,三房巷,-0.31,12390360000.0
科技,半导体,泰晶科技,-1.61,12388879000.0
医疗保健,医疗诊断和研究,兰卫医学,-10.19,12752461000.0
科技,硬件,东方中科,-1.92,12383383000.0
金融服务,资产管理,陕国投Ａ,-0.32,12367720000.0
房地产,房地产,首开股份,-0.21,12330323000.0
科技,硬件,大立科技,1.48,12386249000.0
周期性消费,汽车和配件,精进电动,0.1,12453677000.0
非周期性消费,农副加工食品,盐津铺子,0.3,12064114000.0
工业,工业制品,中毅达B,0.38,12408194000.0
医疗保健,医药制造,仙琚制药,2.13,12117759000.0
周期性消费,包装和容器,集友股份,-0.65,12236089000.0
周期性消费,家具制造,天际股份,2.03,12318018000.0
科技,硬件,天孚通信,-3.66,12257804000.0
工业,航空航天和国防,爱乐达,0.2,12312585000.0
周期性消费,汽车和配件,天润工业,0.19,12211291000.0
医疗保健,生物科技,科前生物,-1.61,12200444000.0
工业,交通运输,天铁股份,0.24,12289777000.0
周期性消费,汽车和配件,文灿股份,1.88,12274689000.0
科技,硬件,飞荣达,1.43,12254052000.0
科技,硬件,冠捷科技,-2.53,12275127000.0
非周期性消费,农副加工食品,丸美股份,-1.2,12219334000.0
基础材料,化工,奥克股份,2.23,12255560000.0
科技,半导体,N灿勤,2.68,11940000000.0
科技,半导体,苏州固锝,-1.38,12191010000.0
科技,半导体,力芯微,0.06,12126720000.0
周期性消费,汽车和配件,万丰奥威,-1.24,12115663000.0
科技,硬件,聚光科技,-2.2,12280974000.0
科技,硬件,东旭B,-1.37,12092526000.0
基础材料,化工,瑞丰新材,2.41,11965531000.0
基础材料,化工,神马股份,0.43,12065489000.0
科技,硬件,鸿利智汇,1.01,12070513000.0
科技,软件,优刻得,-0.39,11876597000.0
非周期性消费,酒精饮料,伊力特,-1.5,12100686000.0
周期性消费,零售,壹网壹创,-1.97,11992360000.0
工业,建筑,永福股份,4.53,11838643000.0
医疗保健,医药制造,仁和药业,-2.72,11983867000.0
周期性消费,服饰加工,华懋科技,-0.2,11850961000.0
公用事业,公共事业 - 管制,哈投股份,0.0,11921669000.0
工业,工业制品,科瑞技术,3.64,11831104000.0
科技,硬件,东信Ｂ股,0.0,11770760000.0
基础材料,建筑材料,塔牌集团,-0.99,11958519000.0
医疗保健,生物科技,三生国健,0.62,11855907000.0
医疗保健,医疗产品分销,中国医药,-0.8,11934982000.0
科技,软件,神州信息,4.26,11394428000.0
医疗保健,生物科技,特宝生物,-1.17,11919240000.0
工业,商业服务,科锐国际,-0.13,11901859000.0
科技,软件,东方国信,0.49,11477968000.0
基础材料,化工,际华集团,-1.1,11813483000.0
工业,商业服务,东风股份,-0.77,11855879000.0
能源,其他能源,盘江股份,-1.1,11866722000.0
工业,工业制品,平高电气,-1.9,11900199000.0
通信服务,传媒,山东出版,-1.05,11790985000.0
科技,软件,航天宏图,1.69,11669045000.0
非周期性消费,农副加工食品,天邦股份,0.16,11789196000.0
工业,工业制品,科力远,1.13,11969757000.0
基础材料,化工,海利得,2.79,11839377000.0
科技,硬件,维信诺,-1.16,11695790000.0
医疗保健,生物科技,易瑞生物,-2.17,11348550000.0
医疗保健,生物科技,奥翔药业,-0.68,11688579000.0
医疗保健,生物科技,华恒生物,11.66,11472840000.0
基础材料,化工,吉林化纤,0.19,11730484000.0
工业,工业制品,利君股份,1.71,11657289000.0
基础材料,农业,华锦股份,-0.54,11708050000.0
非周期性消费,农副加工食品,立华股份,-1.99,11760921000.0
基础材料,农业,华昌化工,1.83,11666276000.0
基础材料,化工,鲁阳节能,-1.83,11731725000.0
公用事业,公共事业 - 管制,宝新能源,-1.29,11684518000.0
医疗保健,生物科技,百奥泰,-2.74,11660492000.0
房地产,房地产,世茂股份,-0.32,11666134000.0
工业,工业制品,中熔电气,-2.81,11741046000.0
公用事业,公共事业 - 管制,新天然气,2.02,11581530000.0
金融服务,银行,紫金银行,-0.63,11641837000.0
周期性消费,服饰加工,罗莱生活,3.92,11477997000.0
房地产,房地产,金桥Ｂ股,0.43,11591721000.0
工业,交通运输,盐田港,-0.58,11583356000.0
工业,工业制品,中际联合,-0.76,11521400000.0
科技,软件,数据港,1.24,11400617000.0
基础材料,金属与开采,安泰科技,-0.35,11604150000.0
周期性消费,服饰加工,九鼎新材,-0.84,11645670000.0
房地产,房地产,中体产业,-1.64,11514157000.0
工业,工业制品,聚灿光电,-2.72,11372574000.0
工业,工业制品,南都电源,-0.22,11459400000.0
科技,软件,诚迈科技,-1.72,11190968000.0
医疗保健,医疗器械,拱东医疗,-1.28,11390260000.0
周期性消费,汽车和配件,阿尔特,-0.2,11438839000.0
周期性消费,服饰加工,常山北明,-0.42,11190003000.0
科技,硬件,宇瞳光学,1.3,11389839000.0
工业,工业制品,天能重工,-1.18,11405260000.0
房地产,房地产,海德股份,9.87,11373805000.0
工业,工业制品,杰克股份,-2.75,11432069000.0
工业,工业制品,起帆电缆,-1.87,11408415000.0
工业,商业服务,国检集团,-0.21,11421626000.0
公用事业,公共事业 - 管制,贵州燃气,1.83,11393232000.0
非周期性消费,农副加工食品,双塔食品,-1.08,11364585000.0
基础材料,钢铁和焦煤,广大特材,-1.4,11367574000.0
工业,工业制品,科德数控,-0.28,11340001000.0
科技,软件,神州泰岳,-1.2,11138432000.0
基础材料,金属与开采,中色股份,3.43,11344366000.0
通信服务,通信,鹏博士,-1.49,11286326000.0
科技,硬件,深康佳Ｂ,-1.77,11256993000.0
工业,交通运输,天津港,-0.76,11315544000.0
房地产,房地产,华发股份,-0.74,11284612000.0
科技,半导体,芯海科技,-2.31,11264000000.0
房地产,房地产,南京高科,-0.33,11234849000.0
工业,交通运输,华夏航空,-1.68,11230329000.0
工业,商业服务,保力新,-0.38,11302057000.0
基础材料,化工,氯碱Ｂ股,2.84,11261787000.0
基础材料,化工,凯立新材,-1.16,11190130000.0
周期性消费,家具制造,喜临门,-0.69,11223494000.0
周期性消费,汽车和配件,海马汽车,2.87,11233337000.0
科技,硬件,光弘科技,2.05,11208570000.0
通信服务,交互式媒体,掌趣科技,-2.17,11113327000.0
医疗保健,医药制造,中牧股份,-0.72,11141248000.0
科技,硬件,生益电子,-1.69,11146404000.0
工业,交通运输,*ST飞马,5.01,11123954000.0
通信服务,传媒,华策影视,-2.17,11197641000.0
基础材料,化工,N隆华,-6.74,11278661000.0
科技,软件,中孚信息,-1.74,10941850000.0
工业,工业制品,天壕环境,-1.49,11178849000.0
科技,硬件,大富科技,0.0,11290981000.0
科技,硬件,安洁科技,-0.31,10980942000.0
通信服务,通信,新国脉,0.07,10988560000.0
工业,工业分销,东方集团,-0.34,10957999000.0
科技,硬件,永新光学,0.8,10811936000.0
基础材料,钢铁和焦煤,开滦股份,-1.29,11003453000.0
通信服务,交互式媒体,恺英网络,-0.39,10934790000.0
工业,农用和重型工程机械,柳工,-1.06,10990817000.0
基础材料,化工,铂科新材,7.26,10730954000.0
基础材料,化工,未名医药,3.82,10892234000.0
非周期性消费,软饮料,承德露露,-0.49,10936418000.0
医疗保健,医药制造,中恒集团,0.32,10877085000.0
能源,其他能源,昊华能源,-3.81,10895985000.0
科技,软件,远光软件,-3.74,10808775000.0
医疗保健,生物科技,诺泰生物,0.51,10872374000.0
科技,软件,联络互动,-1.39,10820434000.0
工业,工业制品,海容冷链,2.47,10703736000.0
工业,建筑,奥赛康,-0.68,10822349000.0
非周期性消费,酒精饮料,金种子酒,-1.02,10860226000.0
